BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.70001,-1.73665,-1.50822,-0.0860291,-1.36559,-1.17994,-5.31516,0.0233396,0.0804701,0.0690755,6.63026,0.194568,0.137696,3092000,4329
-2.52765,-1.62065,-1.39929,-0.0938055,-1.61645,-1.21301,-5.36252,0.0263232,0.086245,0.0657252,6.55702,0.192486,0.138575,3093000,4331
-2.66234,-1.77245,-1.55114,-0.012051,-1.29964,-1.1752,-5.41551,0.0250567,0.0735704,0.0770266,6.6174,0.188935,0.14013,3094000,4332
-2.60257,-1.84328,-1.57404,0.103469,-1.24751,-1.14054,-5.61348,0.0227327,0.0684829,0.0535915,6.60666,0.193426,0.138947,3095000,4334
-2.52342,-1.69634,-1.44591,-0.0547383,-1.50348,-1.18054,-5.24088,0.0223804,0.0704169,0.0533162,6.73197,0.194349,0.138035,3096000,4336
-2.50459,-1.68712,-1.46618,-0.0761413,-1.45197,-1.1965,-5.64578,0.0279553,0.0605752,0.065611,6.59713,0.193834,0.138732,3097000,4338
-2.62595,-1.6383,-1.4245,-0.153138,-1.5509,-1.21887,-5.00292,0.024541,0.0852345,0.0689657,6.72636,0.192182,0.13751,3098000,4339
-2.47657,-1.55658,-1.31463,-0.137268,-1.79754,-1.1794,-4.87185,0.0252065,0.0841895,0.0481268,6.68654,0.191683,0.138306,3099000,4341
-2.5571,-1.68821,-1.47206,-0.0875311,-1.51777,-1.17144,-4.14627,0.0235534,0.0776337,0.0671478,6.54851,0.192461,0.136777,3100000,4343
-2.44189,-1.31535,-1.09544,-0.308113,-2.1725,-1.3411,-3.97755,0.0299807,0.0784939,0.0574491,6.6889,0.191074,0.139259,3101000,4344
-2.36863,-1.35246,-1.1139,-0.401354,-2.07635,-1.35067,-3.69758,0.0389638,0.0566873,0.0771059,6.67612,0.19229,0.137701,3102000,4346
-2.39288,-1.45231,-1.20065,-0.219871,-2.07814,-1.29601,-3.40136,0.0294185,0.079641,0.0838299,6.67694,0.19183,0.138047,3103000,4348
-2.47133,-1.46179,-1.23278,-0.19463,-1.91781,-1.29382,-3.34132,0.0325552,0.0697618,0.0597923,6.67478,0.190932,0.140604,3104000,4350
-2.52835,-1.55503,-1.30926,-0.168078,-1.79437,-1.25356,-3.16602,0.0293062,0.0772785,0.0824776,6.62892,0.190798,0.138973,3105000,4351
-2.35382,-1.33223,-1.1123,-0.300055,-2.21555,-1.32485,-3.02047,0.0319658,0.0710862,0.0687537,6.75081,0.194143,0.136763,3106000,4353
-2.49232,-1.43368,-1.20708,-0.266149,-1.97745,-1.33083,-2.79994,0.0284963,0.0769534,0.0691418,6.52612,0.191476,0.137319,3107000,4354
-2.38014,-1.24832,-1.03878,-0.456052,-2.23393,-1.35144,-3.24267,0.0364485,0.0711537,0.0694587,6.65687,0.194418,0.139699,3108000,4356
-2.35107,-1.27321,-1.00908,-0.373102,-2.34028,-1.38107,-3.06087,0.0366404,0.0671595,0.0633766,6.62508,0.192943,0.135755,3109000,4357
-2.46947,-1.44393,-1.20258,-0.186738,-2.03318,-1.31314,-2.92816,0.0313489,0.0799658,0.058427,6.63462,0.192021,0.139297,3110000,4358
-2.57263,-1.42372,-1.2664,-0.229766,-2.01539,-1.33743,-3.186,0.0362496,0.0799539,0.0937122,6.62815,0.191252,0.137913,3111000,4358
-2.46523,-1.39541,-1.13905,-0.265596,-2.04237,-1.28702,-3.18301,0.0314592,0.0754847,0.0548008,6.68508,0.19143,0.139887,3112000,4359
-2.47451,-1.52041,-1.28012,-0.133263,-1.8801,-1.28849,-4.06855,0.031264,0.0709359,0.0603616,6.63371,0.193364,0.137784,3113000,4360
-2.38706,-1.24498,-1.06604,-0.401963,-2.26161,-1.40189,-3.45676,0.0339896,0.0775096,0.0836606,6.59827,0.191917,0.135254,3114000,4361
-2.37977,-1.28296,-1.05951,-0.39044,-2.22147,-1.37169,-3.76204,0.0335271,0.0745609,0.0668507,6.63595,0.192047,0.138009,3115000,4363
-2.38741,-1.26556,-1.01534,-0.326865,-2.33246,-1.30647,-3.85259,0.0371359,0.0744886,0.0526962,6.59029,0.191233,0.139102,3116000,4365
-2.43696,-1.34532,-1.10845,-0.315467,-2.15895,-1.33724,-3.68761,0.0361908,0.0707304,0.0769149,6.55479,0.191855,0.139026,3117000,4367
-2.42588,-1.42687,-1.20445,-0.238398,-2.07572,-1.23146,-4.01479,0.0337191,0.0685667,0.0621909,6.73484,0.19258,0.138633,3118000,4368
-2.40605,-1.39005,-1.16936,-0.19646,-2.13918,-1.30068,-4.42671,0.0197855,0.0875277,0.0662792,6.71279,0.195583,0.138276,3119000,4369
-2.46925,-1.35511,-1.13551,-0.387702,-2.0793,-1.32552,-4.46638,0.0373499,0.0718783,0.0771998,6.59386,0.19206,0.135363,3120000,4373
-2.43627,-1.48338,-1.28115,-0.233762,-1.8473,-1.27657,-4.14203,0.031251,0.0725533,0.0725779,6.58124,0.189618,0.138967,3121000,4375
-2.56461,-1.56205,-1.35703,-0.13182,-1.68096,-1.30986,-4.03782,0.0247024,0.0858832,0.070312,6.62272,0.192713,0.138333,3122000,4376
-2.26573,-1.37461,-1.17069,-0.260326,-2.07591,-1.27031,-3.57513,0.0218461,0.0766316,0.0636156,6.71108,0.192932,0.139614,3123000,4377
-2.50508,-1.51623,-1.26229,-0.173911,-1.88589,-1.30026,-3.54822,0.0255395,0.0887257,0.0488662,6.51945,0.193038,0.136069,3124000,4379
-2.43456,-1.52671,-1.30474,-0.228491,-1.7764,-1.27369,-3.94153,0.0304869,0.0676963,0.0719921,6.61628,0.193912,0.140121,3125000,4380
-2.45179,-1.40375,-1.19657,-0.345788,-1.91289,-1.28027,-4.1398,0.0335487,0.0673308,0.0566116,6.55337,0.192809,0.137033,3126000,4381
-2.59415,-1.58702,-1.33285,-0.11909,-1.66672,-1.26213,-3.4993,0.0342718,0.0668307,0.0469699,6.65654,0.192172,0.139055,3127000,4383
-2.46464,-1.38537,-1.15941,-0.295537,-2.02213,-1.32796,-3.78285,0.0275536,0.0850162,0.0674963,6.74948,0.195012,0.138536,3128000,4385
-2.49622,-1.65246,-1.38641,-0.122136,-1.49486,-1.25748,-3.44779,0.0310021,0.0606733,0.0473791,6.67581,0.193426,0.14066,3129000,4386
-2.58656,-1.63789,-1.3974,-0.143679,-1.60902,-1.24473,-3.71665,0.0259103,0.0826272,0.0751917,6.68195,0.194855,0.137158,3130000,4388
-2.57702,-1.5751,-1.37228,-0.229172,-1.67684,-1.24395,-3.34313,0.0399,0.0632433,0.081099,6.668,0.192829,0.137052,3131000,4390
-2.66095,-1.67187,-1.45504,-0.0736094,-1.45871,-1.24487,-3.2239,0.028932,0.079578,0.0563532,6.5756,0.19238,0.138687,3132000,4392
-2.73344,-1.81552,-1.57338,0.0176035,-1.2419,-1.14671,-3.25045,0.0220116,0.0852202,0.0515111,6.69165,0.193886,0.136063,3133000,4394
-2.54516,-1.72409,-1.47101,-0.103185,-1.45224,-1.23043,-3.25235,0.0230827,0.075491,0.0735079,6.80021,0.194234,0.135973,3134000,4395
-2.491,-1.49544,-1.29526,-0.230751,-1.85271,-1.29054,-3.26096,0.0317202,0.0681554,0.0691531,6.64463,0.192905,0.13439,3135000,4397
-2.57833,-1.56454,-1.35802,-0.233745,-1.64725,-1.2207,-3.16675,0.0309536,0.075334,0.0538817,6.69308,0.19333,0.138496,3136000,4399
-2.51866,-1.60963,-1.37637,-0.167698,-1.6499,-1.24179,-3.30172,0.0288762,0.0707023,0.0794966,6.70201,0.194885,0.135846,3137000,4401
-2.45226,-1.42938,-1.25384,-0.288512,-1.98802,-1.29414,-3.4082,0.0353821,0.0729828,0.0926895,6.59764,0.190485,0.137516,3138000,4403
-2.59182,-1.6193,-1.37507,-0.180971,-1.60348,-1.27785,-3.16519,0.0403533,0.0567888,0.0818988,6.61932,0.194224,0.13727,3139000,4404
-2.4422,-1.33656,-1.09137,-0.314149,-2.17961,-1.3018,-3.46657,0.0255955,0.0852755,0.0556138,6.73285,0.193129,0.135151,3140000,4406
-2.53348,-1.4414,-1.23715,-0.246292,-1.90799,-1.25455,-3.36477,0.0289605,0.0783245,0.0645258,6.66946,0.188571,0.138969,3141000,4408
-2.43283,-1.49832,-1.2763,-0.146609,-1.86862,-1.23453,-3.15204,0.027239,0.072381,0.0640283,6.74106,0.191327,0.137833,3142000,4410
-2.53474,-1.73655,-1.50382,-0.072578,-1.34615,-1.16083,-3.34895,0.0204845,0.0840108,0.0536156,6.73211,0.194855,0.137099,3143000,4411
-2.39748,-1.41054,-1.17712,-0.243414,-2.01687,-1.32811,-3.37091,0.0247285,0.090852,0.062799,6.63984,0.19453,0.138915,3144000,4413
-2.38969,-1.20422,-0.965799,-0.456783,-2.34415,-1.3851,-2.93634,0.039416,0.0695986,0.0615969,6.5841,0.189207,0.138339,3145000,4414
-2.3516,-1.38298,-1.14187,-0.225163,-2.15568,-1.25638,-3.54079,0.0315421,0.0701753,0.0735548,6.75109,0.192657,0.138999,3146000,4416
-2.38937,-1.38948,-1.16272,-0.247859,-2.05788,-1.30494,-3.20956,0.0271512,0.0730019,0.0639965,6.65144,0.196698,0.141075,3147000,4418
-2.52571,-1.49368,-1.3065,-0.189326,-1.78013,-1.30041,-3.51984,0.0219112,0.0868248,0.0616539,6.63971,0.190734,0.139261,3148000,4419
-2.50104,-1.40769,-1.1675,-0.293357,-1.98135,-1.37532,-3.43576,0.0271311,0.0880474,0.071727,6.65052,0.194813,0.14001,3149000,4421
-2.52371,-1.43454,-1.20694,-0.218518,-1.98835,-1.2384,-3.66491,0.0251806,0.0883184,0.0723381,6.81642,0.195064,0.137975,3150000,4423
-2.32894,-1.3439,-1.07383,-0.308466,-2.12506,-1.36938,-4.08307,0.0400467,0.0548303,0.0652756,6.65845,0.191986,0.139065,3151000,4425
-2.3434,-1.40436,-1.15257,-0.343649,-2.00676,-1.35797,-3.84764,0.0381225,0.0571308,0.069875,6.60216,0.195104,0.138419,3152000,4427
-2.39718,-1.46747,-1.22067,-0.284301,-1.89866,-1.28765,-3.74107,0.0299478,0.0665325,0.0747676,6.60883,0.189703,0.138975,3153000,4429
-2.58053,-1.58357,-1.38431,-0.206546,-1.57457,-1.28222,-4.18484,0.026111,0.0859142,0.0641897,6.59144,0.188158,0.137072,3154000,4431
-2.64479,-1.64892,-1.44293,-0.156418,-1.4744,-1.20865,-4.34822,0.0329819,0.068631,0.0680191,6.82609,0.192272,0.139083,3155000,4432
-2.68548,-1.80472,-1.54903,-0.0411336,-1.17244,-1.15435,-4.82524,0.0288094,0.0726545,0.0429667,6.66577,0.191294,0.13871,3156000,4434
-2.57771,-1.6545,-1.40355,-0.15052,-1.49524,-1.23016,-4.59968,0.0292389,0.0744036,0.0486666,6.58241,0.191741,0.136999,3157000,4436
-2.55534,-1.81292,-1.56581,-0.0626443,-1.22552,-1.163,-4.43873,0.0365695,0.0532797,0.0676151,6.60525,0.192236,0.140999,3158000,4438
-2.55336,-1.64672,-1.41947,-0.15232,-1.50928,-1.23361,-3.90035,0.0361947,0.0614989,0.05983,6.68276,0.191235,0.1385,3159000,4439
-2.7006,-1.6806,-1.46179,-0.163967,-1.35915,-1.19149,-3.81929,0.0307725,0.070155,0.0634424,6.58883,0.190218,0.13818,3160000,4441
-2.7386,-1.84665,-1.67963,-0.0172724,-1.00038,-1.14265,-3.87627,0.0291052,0.073849,0.0508207,6.67073,0.1927,0.136904,3161000,4442
-2.70158,-1.82033,-1.6021,-0.0101504,-1.186,-1.11576,-3.80862,0.0386414,0.0671075,0.0617946,6.56092,0.18982,0.140227,3162000,4443
-2.66495,-1.67018,-1.42952,-0.120275,-1.51375,-1.20411,-3.5539,0.0360302,0.0677892,0.0518168,6.70103,0.192593,0.13932,3163000,4444
-2.51491,-1.59409,-1.38115,-0.256587,-1.53081,-1.25392,-3.31839,0.0305918,0.0598776,0.0661646,6.67359,0.193887,0.136451,3164000,4445
-2.64516,-1.84749,-1.67086,-0.0490367,-1.06846,-1.14024,-2.96714,0.034948,0.0552523,0.0762212,6.77962,0.194809,0.140982,3165000,4447
-2.58731,-1.81483,-1.53571,-0.00530461,-1.27872,-1.10273,-2.8974,0.0261636,0.0728098,0.0509775,6.71419,0.19404,0.13798,3166000,4448
-2.64536,-1.70879,-1.48173,-0.176176,-1.33817,-1.27928,-2.88859,0.0363439,0.0608067,0.0806412,6.67526,0.190982,0.137283,3167000,4449
-2.66141,-1.62047,-1.35492,-0.0969313,-1.65031,-1.28836,-2.94204,0.0316553,0.0731585,0.0554038,6.68291,0.193285,0.138259,3168000,4450
-2.62627,-1.64307,-1.45872,-0.194846,-1.48662,-1.18752,-2.72829,0.0300909,0.0703277,0.0661208,6.73808,0.193431,0.14058,3169000,4451
-2.52111,-1.62868,-1.40728,-0.123248,-1.61416,-1.16596,-2.33857,0.0273478,0.0693818,0.0690717,6.69107,0.195643,0.137558,3170000,4453
-2.48763,-1.67745,-1.45919,-0.146465,-1.45256,-1.15681,-2.37606,0.0357047,0.0573457,0.064973,6.65525,0.192508,0.138896,3171000,4454
-2.3822,-1.72513,-1.45011,0.0535417,-1.47535,-1.20543,-2.38259,0.026811,0.0614007,0.047174,6.69387,0.192763,0.139611,3172000,4455
-2.55777,-1.55185,-1.28432,-0.180427,-1.77205,-1.26047,-2.72294,0.0300824,0.0711168,0.0559936,6.65268,0.195035,0.138588,3173000,4456
-2.32721,-1.40388,-1.11713,-0.257993,-2.12514,-1.32659,-2.97872,0.0340097,0.0686509,0.0655584,6.65026,0.194873,0.13835,3174000,4457
-2.50109,-1.32543,-1.09631,-0.368709,-2.11091,-1.3607,-3.37709,0.0398918,0.0697302,0.0615329,6.62875,0.193236,0.139968,3175000,4459
-2.46545,-1.27927,-1.0652,-0.38365,-2.30114,-1.27243,-3.53176,0.0329029,0.0767941,0.079025,6.71694,0.192233,0.138875,3176000,4460
-2.47339,-1.2731,-1.06355,-0.398265,-2.23119,-1.31729,-3.82959,0.025746,0.0928615,0.0638979,6.71788,0.190273,0.138268,3177000,4461
-2.43623,-1.26787,-1.04177,-0.405868,-2.16941,-1.3687,-3.8405,0.0360466,0.0710395,0.0557558,6.63051,0.192595,0.138964,3178000,4462
-2.33925,-1.39488,-1.15688,-0.327654,-2.0292,-1.34994,-4.20649,0.0294608,0.0726252,0.0691727,6.70616,0.195124,0.137243,3179000,4463
-2.49815,-1.30611,-1.06467,-0.413221,-2.17619,-1.41174,-4.48222,0.0362123,0.0751339,0.0822436,6.65006,0.190433,0.137391,3180000,4465
-2.31773,-1.20806,-0.958193,-0.451214,-2.40675,-1.38186,-4.07164,0.0313382,0.0691263,0.0687727,6.53431,0.192497,0.138307,3181000,4466
-2.21514,-1.09004,-0.890889,-0.459163,-2.58855,-1.39574,-3.96122,0.0352435,0.0637798,0.059481,6.76692,0.191313,0.138512,3182000,4467
-2.30162,-1.11174,-0.855819,-0.46459,-2.59052,-1.41597,-3.96044,0.0389213,0.0675909,0.0406897,6.8114,0.191235,0.137257,3183000,4468
-2.41822,-1.29029,-1.04344,-0.33796,-2.3089,-1.36545,-4.49561,0.0343019,0.0749613,0.0606525,6.63617,0.189669,0.137459,3184000,4469
-2.46407,-1.30926,-1.08104,-0.34758,-2.20946,-1.40081,-4.59448,0.0282147,0.0792199,0.0573932,6.67931,0.191822,0.137225,3185000,4471
-2.29237,-1.29329,-1.0701,-0.304479,-2.27039,-1.32311,-5.39622,0.0305356,0.0651628,0.0585392,6.64756,0.192589,0.138202,3186000,4472
-2.29266,-1.23919,-1.01699,-0.419042,-2.32187,-1.38707,-5.74233,0.0385597,0.0657125,0.0605622,6.66121,0.195264,0.137191,3187000,4473
-2.45678,-1.32254,-1.06808,-0.361217,-2.11787,-1.41046,-5.7513,0.0378788,0.0649099,0.0547436,6.65772,0.193003,0.136237,3188000,4474
-2.30447,-1.42241,-1.15194,-0.16597,-2.11987,-1.24057,-5.78782,0.0206296,0.084083,0.0432972,6.68911,0.191138,0.137635,3189000,4476
-2.39727,-1.22414,-1.00912,-0.390299,-2.27231,-1.4185,-5.51849,0.0310783,0.0724123,0.0456768,6.78334,0.188819,0.13483,3190000,4477
-2.41977,-1.49722,-1.28883,-0.166114,-1.86431,-1.25658,-5.01783,0.0360903,0.0735069,0.0699757,6.59273,0.192994,0.139412,3191000,4478
-2.51679,-1.35972,-1.10675,-0.311511,-2.10403,-1.38624,-4.90269,0.0389109,0.0650598,0.0702899,6.63232,0.190842,0.137977,3192000,4479
-2.44479,-1.31085,-1.07393,-0.318386,-2.16087,-1.34684,-4.55894,0.0334752,0.0654014,0.0412183,6.64122,0.193567,0.135572,3193000,4480
-2.34193,-1.35554,-1.13281,-0.342964,-2.12628,-1.34103,-4.18851,0.0300065,0.0663497,0.0626276,6.61744,0.192297,0.138456,3194000,4482
-2.31665,-1.22574,-0.969023,-0.373556,-2.42504,-1.34993,-4.25929,0.0354599,0.0737266,0.0555208,6.65134,0.194291,0.136999,3195000,4483
-2.38341,-1.27835,-1.03891,-0.319456,-2.34603,-1.38975,-3.75603,0.0328406,0.0760094,0.0630281,6.64166,0.192451,0.137963,3196000,4484
-2.3005,-1.23986,-1.00874,-0.279462,-2.39949,-1.33531,-3.31295,0.0295467,0.0751203,0.0601262,6.63562,0.194753,0.139383,3197000,4485
-2.22736,-1.218,-1.01951,-0.383318,-2.37424,-1.37575,-3.58868,0.0224274,0.0818544,0.0606797,6.68188,0.190822,0.13748,3198000,4486
-2.31522,-1.2113,-0.955188,-0.396865,-2.36765,-1.4321,-3.82356,0.0361084,0.0684175,0.0471442,6.7449,0.190077,0.138881,3199000,4488
-2.31413,-1.11366,-0.894285,-0.443004,-2.63553,-1.42412,-3.18417,0.0395922,0.0686156,0.0731267,6.66903,0.191821,0.135004,3200000,4489
-2.21669,-1.20505,-0.920615,-0.366109,-2.54915,-1.38836,-3.42461,0.0292894,0.0829448,0.0583453,6.65801,0.194895,0.13597,3201000,4490
-2.32341,-1.26856,-1.03753,-0.312176,-2.3604,-1.35277,-3.17309,0.0316094,0.0709682,0.0653281,6.72432,0.194174,0.13774,3202000,4491
-2.39685,-1.38108,-1.1939,-0.355775,-2.0442,-1.34557,-3.0555,0.0398921,0.0605568,0.0723418,6.64022,0.193592,0.136994,3203000,4492
-2.49686,-1.37435,-1.15651,-0.325291,-2.08911,-1.30321,-2.81022,0.0315626,0.0805609,0.066738,6.78374,0.192103,0.13655,3204000,4493
-2.33078,-1.34993,-1.10902,-0.301251,-2.16993,-1.36965,-2.65617,0.0367745,0.0615723,0.0572371,6.75514,0.191578,0.136171,3205000,4495
-2.51074,-1.46107,-1.18884,-0.225944,-2.00741,-1.30675,-2.94838,0.0374619,0.070115,0.0584612,6.61529,0.194981,0.136737,3206000,4496
-2.54271,-1.45912,-1.25248,-0.273197,-1.88323,-1.31552,-2.84626,0.0243717,0.0940943,0.0621811,6.71274,0.194851,0.139844,3207000,4497
-2.37857,-1.37476,-1.13737,-0.30335,-2.07357,-1.36587,-2.89145,0.0341195,0.0687072,0.0742541,6.64534,0.194848,0.140684,3208000,4498
-2.59488,-1.52385,-1.29485,-0.218925,-1.80314,-1.28291,-2.65484,0.0341777,0.0761034,0.0638313,6.7384,0.191854,0.137594,3209000,4499
-2.57009,-1.58428,-1.38194,-0.214171,-1.64018,-1.27341,-2.51203,0.0355263,0.0634094,0.0826915,6.6253,0.193088,0.136347,3210000,4500
-2.65022,-1.65904,-1.45369,-0.228724,-1.37654,-1.13687,-2.98363,0.0268891,0.0690297,0.0657091,6.74631,0.194807,0.13948,3211000,4502
-2.55378,-1.56632,-1.34452,-0.178629,-1.66613,-1.28001,-2.95657,0.0314017,0.0688651,0.0535547,6.6256,0.193092,0.136494,3212000,4503
-2.56915,-1.57262,-1.34388,-0.176487,-1.70025,-1.27224,-2.32612,0.035662,0.0606024,0.0575466,6.64955,0.190756,0.136124,3213000,4504
-2.48713,-1.55355,-1.33848,-0.192773,-1.68853,-1.27013,-2.41545,0.0353,0.0603123,0.068518,6.73479,0.192094,0.137665,3214000,4505
-2.58975,-1.46837,-1.24549,-0.172511,-1.91208,-1.25595,-2.0953,0.0271758,0.0766369,0.0620519,6.66645,0.191639,0.137503,3215000,4506
-2.51362,-1.5878,-1.33943,-0.198332,-1.69993,-1.24684,-2.12248,0.0305764,0.0703,0.0671711,6.70472,0.191846,0.135844,3216000,4507
-2.71354,-1.72664,-1.50325,-0.0905504,-1.39194,-1.24232,-2.65448,0.0322998,0.0750255,0.0738518,6.67599,0.189457,0.137739,3217000,4509
-2.59615,-1.79176,-1.62047,-0.153379,-1.0758,-1.17944,-3.27634,0.0187148,0.0825249,0.0722557,6.6996,0.189958,0.138953,3218000,4510
-2.57042,-1.69044,-1.42704,-0.0438656,-1.50113,-1.17791,-3.21688,0.0250346,0.0737157,0.0500593,6.5858,0.188999,0.137256,3219000,4511
-2.54504,-1.63189,-1.43976,-0.136725,-1.56977,-1.25241,-3.63892,0.0291493,0.0675891,0.0773142,6.5718,0.193618,0.138876,3220000,4513
-2.53239,-1.71541,-1.49052,-0.0620886,-1.39061,-1.18043,-3.07752,0.0310845,0.0614389,0.0618067,6.75248,0.192088,0.138643,3221000,4514
-2.51354,-1.41032,-1.17343,-0.235128,-2.01369,-1.34013,-3.28249,0.0293619,0.0777545,0.0558989,6.60846,0.189843,0.138507,3222000,4516
-2.57147,-1.37445,-1.18894,-0.354848,-1.9339,-1.35472,-2.83037,0.029821,0.0780658,0.0650016,6.66,0.192486,0.13805,3223000,4517
-2.37494,-1.25098,-1.04292,-0.359518,-2.32276,-1.29358,-3.113,0.0331259,0.0734419,0.060196,6.67731,0.19321,0.139369,3224000,4518
-2.3554,-1.27617,-0.972626,-0.312669,-2.37903,-1.3699,-3.36339,0.036366,0.0680942,0.0530995,6.6961,0.19116,0.138434,3225000,4518
-2.25268,-1.21122,-0.974444,-0.429267,-2.44234,-1.39894,-3.00551,0.0258935,0.0802874,0.0531077,6.68632,0.196102,0.135616,3226000,4519
-2.20882,-1.13198,-0.885511,-0.46375,-2.53093,-1.39546,-3.27402,0.0321741,0.0722025,0.0536179,6.64717,0.194003,0.137814,3227000,4520
-2.34002,-1.15775,-0.944741,-0.443946,-2.52955,-1.39669,-3.16769,0.0402844,0.0656699,0.0661586,6.68076,0.193574,0.137505,3228000,4521
-2.28844,-1.16003,-0.915028,-0.422646,-2.46759,-1.3569,-3.90648,0.0283403,0.075386,0.0274413,6.6521,0.194535,0.138377,3229000,4521
-2.2846,-1.05977,-0.82659,-0.52381,-2.63369,-1.45201,-3.97362,0.0365371,0.0741989,0.0539945,6.73492,0.19117,0.138287,3230000,4522
-2.53923,-1.39872,-1.1504,-0.265003,-2.01861,-1.30276,-4.00438,0.0371903,0.0728614,0.0464551,6.73279,0.195952,0.139519,3231000,4523
-2.68463,-1.65939,-1.38809,-0.0813752,-1.57924,-1.23278,-4.15344,0.0277001,0.0813041,0.0495541,6.52592,0.191354,0.139623,3232000,4524
-2.56555,-1.62508,-1.35385,-0.0288517,-1.76295,-1.18442,-3.92402,0.0314915,0.0583626,0.0517683,6.58523,0.19138,0.137756,3233000,4524
-2.33404,-1.52451,-1.27296,-0.198923,-1.7766,-1.29543,-4.16148,0.0205977,0.0840904,0.0644912,6.72765,0.191676,0.139924,3234000,4525
-2.53941,-1.40413,-1.17211,-0.205147,-2.04486,-1.3158,-3.98935,0.0330211,0.0780352,0.0531317,6.57213,0.191657,0.139233,3235000,4526
-2.53922,-1.47274,-1.26198,-0.301708,-1.80126,-1.31448,-4.02197,0.0347008,0.0771687,0.0623647,6.66611,0.190554,0.139848,3236000,4527
-2.59382,-1.49098,-1.26809,-0.319238,-1.72225,-1.33813,-4.33135,0.0329796,0.07021,0.054639,6.67412,0.195116,0.137639,3237000,4527
-2.48698,-1.44576,-1.23944,-0.285632,-1.91781,-1.27397,-4.32638,0.0283069,0.0803998,0.0612907,6.61968,0.193571,0.136989,3238000,4528
-2.42998,-1.52124,-1.26506,-0.271274,-1.78685,-1.24691,-4.50176,0.0285808,0.0715619,0.0693821,6.83018,0.190526,0.139461,3239000,4529
-2.61096,-1.59541,-1.36269,-0.164163,-1.62453,-1.26365,-4.47114,0.0377494,0.0653392,0.0562694,6.537,0.188243,0.137227,3240000,4530
-2.45641,-1.51197,-1.28628,-0.203986,-1.76178,-1.29421,-4.46746,0.0296308,0.0677004,0.045523,6.61151,0.190399,0.138785,3241000,4530
-2.53373,-1.4001,-1.18519,-0.376076,-1.86361,-1.3831,-4.524,0.0306236,0.0759294,0.0676909,6.62692,0.187935,0.139864,3242000,4531
-2.55226,-1.85114,-1.60962,-0.0495696,-1.13135,-1.16344,-4.66923,0.0231247,0.0750082,0.0564579,6.66211,0.190828,0.136125,3243000,4532
-2.51312,-1.69223,-1.45053,-0.0844357,-1.44586,-1.16815,-4.93287,0.0229394,0.0753234,0.0528985,6.65928,0.189698,0.136597,3244000,4533
-2.30152,-1.41901,-1.13122,-0.26264,-1.98186,-1.39829,-4.67182,0.0259773,0.0744243,0.0490703,6.71417,0.190641,0.139148,3245000,4533
-2.47311,-1.47211,-1.28684,-0.163207,-1.96377,-1.24213,-4.82376,0.0294426,0.0796603,0.0626954,6.6994,0.189744,0.137762,3246000,4534
-2.50841,-1.39251,-1.14781,-0.322407,-1.9689,-1.35814,-4.53195,0.0349711,0.0654588,0.051557,6.5225,0.193586,0.139552,3247000,4535
-2.23729,-1.14809,-0.917402,-0.382058,-2.52967,-1.37961,-4.3856,0.0330104,0.0640645,0.0640741,6.62072,0.196091,0.139279,3248000,4536
-2.38669,-1.47661,-1.22326,-0.236268,-1.9223,-1.23106,-3.52805,0.027609,0.0652969,0.060134,6.53873,0.192408,0.135604,3249000,4536
-2.51937,-1.37342,-1.15893,-0.321816,-2.02536,-1.3176,-3.60037,0.0272182,0.0798165,0.0572733,6.74131,0.192968,0.137659,3250000,4537
-2.4338,-1.35664,-1.15398,-0.268766,-2.13299,-1.302,-3.42093,0.0283132,0.0847495,0.0612332,6.54138,0.19442,0.137729,3251000,4538
-2.52484,-1.54677,-1.30577,-0.175576,-1.77181,-1.26535,-3.47735,0.0308003,0.0763478,0.0632097,6.7043,0.190386,0.138241,3252000,4539
-2.59178,-1.70965,-1.45197,-0.0523556,-1.43642,-1.19354,-4.20423,0.0256401,0.0836675,0.0383272,6.65643,0.194284,0.137019,3253000,4539
-2.65685,-1.77332,-1.56565,-0.0759327,-1.21784,-1.21431,-4.18359,0.0204449,0.0852997,0.0445755,6.62792,0.194146,0.137861,3254000,4540
-2.51071,-1.70043,-1.43698,-0.0368805,-1.57033,-1.18576,-4.63231,0.0301342,0.0664626,0.0496964,6.64967,0.195077,0.138011,3255000,4541
-2.65669,-1.76313,-1.51788,-0.0239577,-1.30626,-1.2187,-4.71357,0.0284243,0.0734726,0.0495347,6.7659,0.192887,0.138089,3256000,4542
-2.58822,-1.72605,-1.46503,-0.0394621,-1.41394,-1.16885,-5.23176,0.0257862,0.0778497,0.0436332,6.67319,0.194364,0.137204,3257000,4542
-2.59424,-1.56632,-1.32583,-0.167109,-1.67614,-1.27523,-5.14788,0.0395286,0.0581279,0.0620391,6.75158,0.191425,0.138294,3258000,4543
-2.49556,-1.41802,-1.21441,-0.342078,-1.91489,-1.33504,-5.21705,0.0344401,0.0714284,0.0610745,6.73841,0.191659,0.136977,3259000,4544
-2.37276,-1.35297,-1.07609,-0.318572,-2.15141,-1.33775,-5.22935,0.0308537,0.0785534,0.0496174,6.62477,0.195657,0.138699,3260000,4545
