BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.02931,-1.24328,-1.06073,-0.510205,-1.83289,-1.07634,0.0807111,6.5581,0.185115,0.138303,3390000,9276
-2.26941,-1.47651,-1.33276,-0.300905,-1.36041,-1.05398,0.081003,6.67349,0.182455,0.136507,3391000,9278
-2.27565,-1.41851,-1.24151,-0.451883,-1.39982,-1.07313,0.0884284,6.75937,0.185062,0.137056,3392000,9280
-2.1567,-1.2715,-1.09972,-0.476139,-1.78508,-1.08408,0.0931113,6.66779,0.184476,0.136001,3393000,9282
-2.03922,-1.23756,-1.02809,-0.570385,-1.77388,-1.20729,0.0886706,6.70188,0.183537,0.139779,3394000,9285
-2.09809,-1.28341,-1.12188,-0.463736,-1.69419,-1.1204,0.0826546,6.59635,0.183145,0.136507,3395000,9287
-2.01932,-1.20181,-1.03633,-0.463897,-1.93812,-1.11735,0.0842537,6.66855,0.185152,0.137154,3396000,9289
-2.12906,-1.30646,-1.14573,-0.461808,-1.64721,-1.11851,0.0812068,6.61642,0.180999,0.137779,3397000,9291
-2.16831,-1.50932,-1.3397,-0.268806,-1.35218,-0.957657,0.077941,6.78256,0.183483,0.136458,3398000,9293
-2.31103,-1.47105,-1.30065,-0.419924,-1.32602,-1.02796,0.083109,6.68101,0.181658,0.13663,3399000,9295
-2.24442,-1.47855,-1.31847,-0.299912,-1.35075,-0.978381,0.0790138,6.58483,0.182919,0.13744,3400000,9297
-2.21445,-1.43833,-1.23524,-0.366682,-1.45598,-1.07574,0.0808913,6.52111,0.183304,0.138773,3401000,9299
-2.15366,-1.38078,-1.17017,-0.347831,-1.60026,-1.05303,0.0878366,6.66663,0.181531,0.140564,3402000,9301
-2.19861,-1.48013,-1.30257,-0.297523,-1.37999,-0.950296,0.0799512,6.68718,0.181924,0.138159,3403000,9303
-2.13146,-1.292,-1.1083,-0.462061,-1.75069,-1.09114,0.0860049,6.73871,0.183182,0.137377,3404000,9305
-2.11693,-1.27321,-1.09281,-0.424438,-1.84276,-1.07421,0.0903678,6.73974,0.183796,0.138877,3405000,9307
-2.36936,-1.56183,-1.375,-0.25686,-1.19154,-1.03741,0.0869177,6.47173,0.180698,0.13778,3406000,9309
-2.4421,-1.61045,-1.42197,-0.24843,-1.0904,-0.959728,0.0846583,6.64096,0.184185,0.139022,3407000,9311
-2.18356,-1.3987,-1.20606,-0.400094,-1.50804,-1.07393,0.0876582,6.57195,0.181884,0.138582,3408000,9313
-2.1622,-1.43888,-1.24976,-0.349766,-1.44121,-1.06049,0.0865244,6.74536,0.181611,0.139272,3409000,9315
-2.3756,-1.51263,-1.31987,-0.328582,-1.25021,-1.06047,0.0868968,6.55165,0.183288,0.137335,3410000,9317
-2.21336,-1.57554,-1.38706,-0.244979,-1.2217,-0.971121,0.0758977,6.66815,0.184893,0.135691,3411000,9319
-2.15665,-1.42273,-1.22573,-0.353543,-1.56939,-1.06811,0.0837416,6.72023,0.185253,0.136802,3412000,9321
-2.24222,-1.43828,-1.23823,-0.324763,-1.46337,-1.03606,0.0810078,6.74418,0.183938,0.140727,3413000,9324
-2.3182,-1.4299,-1.25862,-0.320441,-1.51861,-1.02416,0.090435,6.81099,0.184393,0.140189,3414000,9326
-2.19919,-1.3946,-1.18991,-0.390988,-1.51053,-1.02017,0.083987,6.66058,0.182452,0.138126,3415000,9328
-1.97057,-1.20422,-1.03412,-0.471904,-1.88073,-1.12462,0.0797022,6.81711,0.182472,0.139438,3416000,9330
-2.15377,-1.21018,-1.01788,-0.418393,-2.01887,-1.10471,0.0902581,6.58177,0.184356,0.135319,3417000,9332
-2.14314,-1.29161,-1.09036,-0.427931,-1.79033,-1.0835,0.0848866,6.74283,0.183121,0.137785,3418000,9334
-2.26703,-1.37882,-1.2116,-0.482415,-1.4929,-1.07798,0.0910521,6.71078,0.182961,0.139331,3419000,9336
-1.96597,-1.14508,-0.966915,-0.606761,-1.97346,-1.18987,0.0840295,6.70749,0.185885,0.138903,3420000,9338
-2.00532,-0.999886,-0.79555,-0.603731,-2.36786,-1.21829,0.093869,6.68245,0.182322,0.138868,3421000,9340
-2.01854,-1.07684,-0.895568,-0.651409,-2.06199,-1.11738,0.0828846,6.5689,0.185032,0.139194,3422000,9342
-2.21833,-1.39021,-1.18523,-0.377665,-1.56644,-1.0479,0.0802915,6.64173,0.180761,0.138269,3423000,9344
-2.31165,-1.41308,-1.21697,-0.295464,-1.57951,-1.01209,0.0829611,6.74925,0.180344,0.137771,3424000,9346
-2.16223,-1.31865,-1.1506,-0.452187,-1.59823,-1.12638,0.0838991,6.60957,0.183451,0.138274,3425000,9348
-1.98047,-1.21625,-1.06313,-0.473683,-1.8932,-1.102,0.0807986,6.66081,0.18171,0.139623,3426000,9350
-1.97588,-1.095,-0.874473,-0.60984,-2.14661,-1.14334,0.083624,6.68341,0.183894,0.138499,3427000,9352
-2.10682,-1.09001,-0.860561,-0.63148,-2.13286,-1.2368,0.0980381,6.76908,0.183673,0.13857,3428000,9354
-1.9665,-1.11616,-0.925293,-0.503461,-2.14799,-1.13196,0.0854623,6.6167,0.182119,0.137391,3429000,9356
-1.95908,-1.08347,-0.852749,-0.560682,-2.21018,-1.17352,0.085215,6.60048,0.182419,0.138461,3430000,9358
-2.03058,-1.1239,-0.963456,-0.574741,-2.06639,-1.15189,0.0886342,6.6843,0.184073,0.138501,3431000,9360
-1.97247,-1.09383,-0.91074,-0.644791,-2.03992,-1.20856,0.0874974,6.70864,0.181592,0.137434,3432000,9362
-2.15333,-1.31652,-1.11768,-0.543565,-1.65136,-1.14635,0.082396,6.7635,0.180071,0.135348,3433000,9365
-2.39398,-1.52829,-1.35991,-0.362936,-1.2341,-1.02453,0.0894315,6.66743,0.182483,0.137549,3434000,9367
-2.21201,-1.3629,-1.18576,-0.413246,-1.56937,-1.05364,0.0836451,6.69073,0.181333,0.137686,3435000,9369
-2.29264,-1.33521,-1.13376,-0.511913,-1.58783,-1.1246,0.0958492,6.72048,0.180894,0.136966,3436000,9371
-2.30964,-1.52901,-1.35133,-0.250216,-1.36703,-0.952013,0.0872068,6.66798,0.184021,0.137281,3437000,9373
-2.25439,-1.46529,-1.27542,-0.329141,-1.44158,-1.0062,0.0812963,6.64977,0.182082,0.136395,3438000,9375
-2.21974,-1.51552,-1.31724,-0.312015,-1.32764,-0.990714,0.0800916,6.76755,0.180062,0.138998,3439000,9377
-2.24425,-1.46197,-1.26856,-0.342094,-1.43653,-1.08653,0.0792419,6.83381,0.18061,0.137365,3440000,9379
-2.32909,-1.62281,-1.42199,-0.184855,-1.1708,-0.97289,0.0871162,6.64117,0.18355,0.137746,3441000,9381
-2.27539,-1.43294,-1.26343,-0.301288,-1.44485,-1.02135,0.0887215,6.68205,0.181348,0.140318,3442000,9383
-2.3258,-1.44417,-1.29611,-0.370206,-1.34009,-1.05259,0.086895,6.64805,0.183692,0.13943,3443000,9385
-2.0862,-1.26223,-1.09013,-0.427273,-1.84252,-1.0904,0.0818508,6.61615,0.18073,0.137091,3444000,9387
-2.2599,-1.41917,-1.2467,-0.312198,-1.5005,-1.04383,0.0803347,6.66232,0.184946,0.138414,3445000,9389
-2.19426,-1.48837,-1.26251,-0.320749,-1.37543,-1.06155,0.0764428,6.71225,0.182716,0.13988,3446000,9391
-2.27524,-1.44491,-1.27284,-0.320603,-1.44639,-1.06625,0.0822603,6.67777,0.182059,0.138593,3447000,9393
-2.2622,-1.44338,-1.24415,-0.249317,-1.57427,-0.983981,0.0798759,6.77616,0.182239,0.139704,3448000,9395
-2.24896,-1.29771,-1.11276,-0.412969,-1.77636,-1.11283,0.0916201,6.69585,0.184088,0.13796,3449000,9397
-2.24807,-1.39279,-1.21188,-0.347895,-1.53074,-1.01085,0.0835719,6.73795,0.185162,0.139233,3450000,9399
-2.28162,-1.43779,-1.24241,-0.229545,-1.51816,-1.02803,0.085918,6.69137,0.179311,0.136169,3451000,9401
-2.06974,-1.22308,-1.07397,-0.412317,-1.93756,-1.02737,0.0844553,6.65821,0.184055,0.138779,3452000,9403
-2.155,-1.30093,-1.11893,-0.465532,-1.68029,-1.07331,0.0804689,6.63808,0.182694,0.140836,3453000,9405
-2.1129,-1.26247,-1.06827,-0.536786,-1.7274,-1.10954,0.091648,6.80095,0.180913,0.135747,3454000,9408
-2.15316,-1.20885,-1.02845,-0.492221,-1.8987,-1.14158,0.0899128,6.77335,0.184411,0.135556,3455000,9410
-2.16097,-1.33807,-1.09703,-0.428192,-1.69354,-1.14267,0.0883893,6.76316,0.184037,0.136471,3456000,9412
-2.07091,-1.26258,-1.08096,-0.367363,-1.85671,-1.06869,0.0824955,6.6864,0.182967,0.139733,3457000,9414
-2.01354,-1.06365,-0.887492,-0.515,-2.24649,-1.13972,0.084851,6.66297,0.183091,0.138565,3458000,9416
-2.03426,-1.14334,-0.954579,-0.583881,-2.0155,-1.12956,0.0839133,6.68939,0.182199,0.13668,3459000,9418
-2.01202,-1.08583,-0.902814,-0.56635,-2.15695,-1.15608,0.0871848,6.65426,0.184547,0.136495,3460000,9420
-1.99601,-1.09366,-0.892681,-0.569097,-2.20019,-1.1478,0.0989397,6.63245,0.182326,0.139686,3461000,9422
-1.94415,-0.974941,-0.805466,-0.587666,-2.45206,-1.1761,0.090312,6.60466,0.180943,0.139543,3462000,9424
-2.02169,-1.16664,-0.959337,-0.558035,-2.02103,-1.16495,0.0848644,6.65138,0.183604,0.134508,3463000,9426
-1.90993,-1.1065,-0.957461,-0.602792,-2.08687,-1.13502,0.0860063,6.70497,0.182118,0.134555,3464000,9428
-2.18201,-1.04452,-0.908552,-0.672766,-2.07516,-1.18068,0.091803,6.59285,0.184602,0.138719,3465000,9430
-2.16801,-1.18686,-0.9874,-0.589012,-1.88516,-1.14959,0.0888228,6.73861,0.184442,0.136034,3466000,9432
-2.14653,-1.26059,-1.07545,-0.498815,-1.7449,-1.17363,0.0889161,6.60339,0.179345,0.138586,3467000,9434
-2.09493,-1.25806,-1.09392,-0.471199,-1.81862,-1.10375,0.0882972,6.68931,0.183819,0.13648,3468000,9436
-2.10411,-1.33932,-1.12974,-0.312699,-1.82617,-1.04682,0.0796782,6.77657,0.183878,0.137731,3469000,9438
-2.23914,-1.45062,-1.296,-0.356398,-1.36899,-1.00948,0.0800844,6.61459,0.183282,0.137127,3470000,9440
-2.13342,-1.17988,-0.956941,-0.442705,-2.06698,-1.11405,0.0888703,6.68468,0.183007,0.138212,3471000,9442
-2.21661,-1.32719,-1.10519,-0.450908,-1.67153,-1.10557,0.0921162,6.57351,0.1801,0.13624,3472000,9444
-2.28824,-1.41384,-1.21782,-0.379413,-1.45804,-1.04089,0.0831714,6.59692,0.183453,0.137596,3473000,9446
-2.30392,-1.44039,-1.24243,-0.37191,-1.42773,-1.03784,0.0880385,6.63455,0.184943,0.137529,3474000,9448
-2.18358,-1.25599,-1.08451,-0.478885,-1.76863,-1.08213,0.087862,6.77405,0.185124,0.139143,3475000,9451
-2.30288,-1.23403,-1.00677,-0.548592,-1.81194,-1.12423,0.0893744,6.60401,0.183413,0.138138,3476000,9453
-2.33982,-1.41991,-1.22429,-0.373178,-1.49522,-1.08311,0.0891152,6.73065,0.184278,0.136549,3477000,9455
-2.19861,-1.27882,-1.1233,-0.441556,-1.76769,-1.04576,0.0892991,6.77205,0.18343,0.14017,3478000,9457
-2.11931,-1.23805,-1.05355,-0.561533,-1.74326,-1.08731,0.081212,6.54311,0.183228,0.139829,3479000,9459
-2.19234,-1.47024,-1.27775,-0.432233,-1.33951,-1.03337,0.080928,6.71369,0.183328,0.136521,3480000,9461
-2.31302,-1.61899,-1.42759,-0.26924,-1.01368,-1.00218,0.0773088,6.6706,0.182369,0.139567,3481000,9463
-2.40642,-1.53316,-1.35443,-0.290252,-1.21266,-0.999143,0.0841381,6.70932,0.182918,0.139142,3482000,9465
-2.40432,-1.55294,-1.41007,-0.344208,-1.09893,-1.0558,0.0812485,6.6665,0.185372,0.136977,3483000,9467
-2.2915,-1.47326,-1.27613,-0.311711,-1.4391,-1.06758,0.0846076,6.60854,0.184982,0.136309,3484000,9469
-2.04723,-1.24081,-1.06593,-0.569231,-1.78042,-1.15487,0.0813536,6.7218,0.18299,0.137538,3485000,9471
-2.23075,-1.31779,-1.17427,-0.480171,-1.63125,-1.04606,0.0942957,6.55576,0.182774,0.1382,3486000,9473
-2.13578,-1.23108,-1.03745,-0.579183,-1.77636,-1.08333,0.0839465,6.72931,0.183096,0.138304,3487000,9475
-2.30947,-1.26612,-1.08933,-0.481259,-1.79383,-1.12007,0.0951667,6.63163,0.184988,0.136275,3488000,9477
-2.23439,-1.37984,-1.18208,-0.444591,-1.50895,-1.08666,0.0821985,6.61865,0.180848,0.139213,3489000,9479
-2.25989,-1.50456,-1.29458,-0.239377,-1.4214,-1.00062,0.0815838,6.67111,0.183841,0.137337,3490000,9481
-2.30482,-1.4644,-1.2721,-0.34596,-1.45517,-1.00181,0.0896799,6.58851,0.184458,0.139157,3491000,9483
-2.39344,-1.61221,-1.46354,-0.2671,-1.03154,-0.968588,0.0771032,6.72559,0.185449,0.138519,3492000,9485
-2.29875,-1.32364,-1.14501,-0.432246,-1.67709,-1.1587,0.0914283,6.66012,0.180495,0.136267,3493000,9487
-2.23924,-1.39928,-1.21826,-0.339473,-1.53331,-1.02005,0.0769196,6.65395,0.186505,0.138679,3494000,9489
-2.16516,-1.42957,-1.22252,-0.296351,-1.54748,-1.03804,0.0782486,6.6238,0.184519,0.138232,3495000,9492
-2.33438,-1.47041,-1.26755,-0.377996,-1.34418,-1.0327,0.0853115,6.67706,0.184677,0.139199,3496000,9494
-2.19165,-1.41915,-1.25288,-0.38859,-1.42219,-1.01839,0.0793153,6.58928,0.184316,0.140209,3497000,9496
-2.33627,-1.50068,-1.31963,-0.326098,-1.22069,-1.04347,0.0814724,6.63372,0.185635,0.138582,3498000,9498
-2.33549,-1.57807,-1.40057,-0.374585,-1.03996,-1.00185,0.0792192,6.6252,0.184495,0.137709,3499000,9500
-2.1755,-1.42187,-1.21947,-0.410634,-1.46745,-1.03704,0.0808949,6.56226,0.185607,0.137878,3500000,9502
-2.0627,-1.26215,-1.08096,-0.488863,-1.7809,-1.10444,0.0827979,6.64466,0.185021,0.137293,3501000,9504
-2.23086,-1.48936,-1.29653,-0.365692,-1.31816,-1.00725,0.0789699,6.72838,0.181214,0.137598,3502000,9506
-2.32293,-1.5734,-1.36307,-0.352727,-1.11782,-1.02728,0.0855715,6.60086,0.184224,0.137784,3503000,9508
-2.35607,-1.66757,-1.4548,-0.26917,-0.946505,-0.995804,0.076026,6.74505,0.183446,0.138831,3504000,9510
-2.42102,-1.67337,-1.50037,-0.155217,-0.990356,-0.942748,0.0806143,6.71354,0.181808,0.136609,3505000,9512
-2.29398,-1.5661,-1.38384,-0.304277,-1.16673,-1.00521,0.0854203,6.65057,0.183124,0.136729,3506000,9514
-2.21147,-1.41639,-1.24421,-0.426813,-1.42423,-1.0447,0.0803676,6.80664,0.183765,0.13576,3507000,9516
-2.19352,-1.41039,-1.23396,-0.394301,-1.5108,-1.05382,0.0879849,6.58872,0.18343,0.136533,3508000,9518
-2.20877,-1.30039,-1.08386,-0.375228,-1.8168,-1.03657,0.0846121,6.69479,0.183022,0.139089,3509000,9520
-2.438,-1.58858,-1.40977,-0.264813,-1.13105,-1.00092,0.0843378,6.76713,0.180945,0.137587,3510000,9522
-2.5286,-1.7957,-1.64744,-0.13361,-0.669073,-0.907376,0.0776929,6.73905,0.18267,0.137885,3511000,9524
-2.20791,-1.57965,-1.36821,-0.281724,-1.19799,-0.991164,0.0663197,6.61883,0.181557,0.137734,3512000,9526
-2.29568,-1.54348,-1.35395,-0.238375,-1.27272,-0.968263,0.0862268,6.59501,0.182258,0.139138,3513000,9528
-2.3211,-1.48256,-1.26708,-0.328833,-1.35854,-1.04843,0.0861194,6.73339,0.181264,0.138221,3514000,9530
-2.34566,-1.37989,-1.23175,-0.417376,-1.51219,-1.11834,0.0858327,6.59465,0.185026,0.137133,3515000,9533
-2.11138,-1.4512,-1.30353,-0.326552,-1.4454,-1.0282,0.079674,6.64469,0.181714,0.136056,3516000,9535
-2.1478,-1.38274,-1.18342,-0.362022,-1.61813,-1.05643,0.0851638,6.74273,0.18535,0.137627,3517000,9537
-2.08163,-1.2541,-1.04938,-0.51546,-1.76951,-1.12894,0.0804296,6.60918,0.180848,0.136421,3518000,9539
-2.10612,-1.40502,-1.21424,-0.32874,-1.58139,-0.978965,0.0843861,6.73606,0.180649,0.13719,3519000,9541
-2.12865,-1.32255,-1.12819,-0.540154,-1.64659,-1.04962,0.0920227,6.56221,0.182432,0.138515,3520000,9543
-2.11019,-1.33416,-1.14532,-0.447775,-1.67079,-1.10616,0.0883723,6.78642,0.181797,0.137578,3521000,9545
-2.12603,-1.29545,-1.09262,-0.493116,-1.69577,-1.14366,0.0878465,6.69484,0.180138,0.139781,3522000,9547
-2.13255,-1.2353,-0.997105,-0.474924,-1.88893,-1.13431,0.0906865,6.56423,0.183554,0.138611,3523000,9549
-2.27715,-1.49085,-1.33402,-0.250331,-1.34921,-1.07697,0.0814353,6.62242,0.184603,0.137507,3524000,9551
-2.29811,-1.43392,-1.2725,-0.409789,-1.39598,-1.03371,0.0827772,6.61469,0.183495,0.13516,3525000,9553
-2.05623,-1.2311,-1.05156,-0.52361,-1.85564,-1.01699,0.0808812,6.68136,0.181222,0.137782,3526000,9555
-2.0298,-1.19871,-0.994525,-0.459982,-1.97667,-1.12987,0.0870939,6.71079,0.181152,0.138275,3527000,9557
-2.16169,-1.451,-1.2763,-0.283587,-1.48031,-1.01419,0.0810798,6.65535,0.183694,0.138956,3528000,9559
-2.20555,-1.37224,-1.19084,-0.373828,-1.5741,-1.09791,0.0788566,6.68835,0.181615,0.136424,3529000,9561
-2.0655,-1.36818,-1.18784,-0.391256,-1.64173,-1.03697,0.0831542,6.71589,0.180695,0.139036,3530000,9563
-2.26093,-1.39943,-1.21036,-0.359908,-1.63379,-0.957318,0.091742,6.60486,0.182398,0.137261,3531000,9565
-2.16374,-1.42979,-1.26477,-0.391188,-1.38492,-1.08623,0.0865118,6.5848,0.185254,0.137316,3532000,9567
-2.33583,-1.43373,-1.26522,-0.329411,-1.50278,-1.03192,0.0886104,6.63941,0.182284,0.137284,3533000,9569
-2.20903,-1.3752,-1.21904,-0.386282,-1.54317,-1.0689,0.0819575,6.67716,0.182566,0.139251,3534000,9571
-2.28583,-1.39596,-1.21936,-0.435343,-1.45203,-1.10415,0.0857331,6.71859,0.18202,0.137631,3535000,9573
-2.08607,-1.21665,-1.04106,-0.457029,-1.93898,-1.05864,0.082336,6.71311,0.18342,0.137985,3536000,9575
-2.23341,-1.47983,-1.28339,-0.394567,-1.2892,-1.05708,0.0828256,6.54136,0.185978,0.137443,3537000,9578
-2.30076,-1.45474,-1.28273,-0.363677,-1.38803,-1.03699,0.0839514,6.5787,0.185111,0.136852,3538000,9580
-2.095,-1.45752,-1.25362,-0.370773,-1.35618,-1.04988,0.0720305,6.65692,0.18443,0.138984,3539000,9582
-2.04274,-1.34976,-1.14798,-0.410221,-1.56835,-1.0877,0.077659,6.73549,0.181365,0.13959,3540000,9584
-2.07561,-1.36297,-1.18006,-0.400643,-1.58503,-1.04648,0.0810458,6.56415,0.18515,0.137899,3541000,9586
-2.10614,-1.28218,-1.13627,-0.467196,-1.70313,-1.04471,0.0856501,6.67701,0.181648,0.138324,3542000,9588
-2.26664,-1.41135,-1.22061,-0.361815,-1.56714,-1.04058,0.0898879,6.77548,0.183494,0.135888,3543000,9590
-2.14474,-1.39591,-1.20095,-0.355436,-1.54666,-1.11013,0.0842713,6.58988,0.183676,0.13814,3544000,9592
-2.17301,-1.3945,-1.18679,-0.409899,-1.51559,-1.09331,0.0893097,6.61724,0.181015,0.1357,3545000,9594
-2.108,-1.12116,-0.917402,-0.542941,-2.10416,-1.15416,0.0906594,6.77666,0.186319,0.138089,3546000,9596
-2.18409,-1.38059,-1.19853,-0.431701,-1.50759,-1.10615,0.0825087,6.62538,0.186688,0.137525,3547000,9598
-2.12915,-1.40217,-1.23373,-0.382727,-1.51389,-1.10279,0.0812288,6.56359,0.182546,0.13862,3548000,9600
-2.16659,-1.30317,-1.15362,-0.356037,-1.81302,-0.987363,0.0816709,6.62677,0.184559,0.137622,3549000,9602
-2.13876,-1.39153,-1.20729,-0.429973,-1.50942,-1.05345,0.0762287,6.68858,0.183866,0.135383,3550000,9604
-2.16149,-1.44722,-1.26071,-0.338108,-1.44082,-1.0555,0.0794713,6.60509,0.184814,0.137998,3551000,9606
-2.25098,-1.40962,-1.23817,-0.436934,-1.41753,-1.05503,0.081053,6.68256,0.18488,0.138535,3552000,9608
-2.24783,-1.42486,-1.25025,-0.396685,-1.42416,-1.05233,0.081373,6.7669,0.183785,0.136153,3553000,9610
-2.21442,-1.2692,-1.09342,-0.534853,-1.65861,-1.14248,0.089845,6.65393,0.185326,0.13735,3554000,9612
-2.20721,-1.34322,-1.17651,-0.462544,-1.60099,-1.07713,0.0813353,6.49592,0.182946,0.138334,3555000,9614
-2.0552,-1.02093,-0.880119,-0.691641,-2.15666,-1.20675,0.0876846,6.62992,0.182382,0.137542,3556000,9616
-1.95351,-1.15664,-0.974326,-0.51085,-2.0241,-1.06449,0.0859946,6.69411,0.183097,0.138352,3557000,9618
-1.91475,-0.956065,-0.796077,-0.71369,-2.33822,-1.22956,0.0904315,6.59588,0.186273,0.13705,3558000,9621
-1.97368,-0.999256,-0.864649,-0.615084,-2.37246,-1.11412,0.0962379,6.79811,0.183121,0.13569,3559000,9623
-2.00475,-1.04473,-0.872518,-0.592295,-2.20473,-1.20504,0.0867505,6.51683,0.184126,0.138158,3560000,9625
-2.15163,-1.03468,-0.856563,-0.676399,-2.19694,-1.19554,0.0945565,6.73374,0.184315,0.137023,3561000,9627
-1.95747,-1.14503,-0.998923,-0.52551,-2.07314,-1.07469,0.0795927,6.64039,0.182731,0.137377,3562000,9629
-1.95216,-1.2462,-1.04189,-0.498844,-1.84166,-1.12341,0.0820412,6.74343,0.183411,0.138871,3563000,9631
-2.23228,-1.32381,-1.14766,-0.467648,-1.61946,-1.0935,0.0894699,6.72295,0.184373,0.136693,3564000,9633
-2.19289,-1.40336,-1.18529,-0.398912,-1.52627,-1.1308,0.0773788,6.60978,0.182263,0.137344,3565000,9635
-2.05653,-1.37655,-1.18257,-0.404081,-1.5521,-1.04669,0.0750475,6.63997,0.183664,0.138413,3566000,9637
-2.09093,-1.20591,-1.02954,-0.517712,-1.89777,-1.14815,0.0884604,6.68247,0.185305,0.137605,3567000,9639
-2.01643,-1.19445,-1.01055,-0.559339,-1.93313,-1.12544,0.0996229,6.76966,0.18317,0.138863,3568000,9641
-2.09751,-1.16505,-0.996252,-0.514003,-2.01467,-1.10894,0.0869812,6.8026,0.186755,0.136574,3569000,9643
-2.24188,-1.35143,-1.18904,-0.383294,-1.61158,-1.05715,0.0840466,6.68809,0.183648,0.13737,3570000,9645
-2.08905,-1.20535,-1.00307,-0.439947,-2.021,-1.10443,0.0900472,6.63998,0.184999,0.139305,3571000,9647
-2.14469,-1.22346,-1.04826,-0.419174,-1.93305,-1.14825,0.0913257,6.59742,0.182358,0.138827,3572000,9649
-2.06107,-1.32599,-1.10201,-0.373829,-1.71861,-1.08144,0.079549,6.57859,0.183637,0.138809,3573000,9651
-2.38498,-1.68744,-1.51932,-0.209609,-0.92321,-1.0135,0.0754629,6.79602,0.185164,0.135694,3574000,9653
-2.2764,-1.49699,-1.31335,-0.317722,-1.30334,-1.03592,0.0777746,6.66295,0.182642,0.137812,3575000,9655
-2.11735,-1.38311,-1.17957,-0.338813,-1.60744,-1.11741,0.0786986,6.71358,0.184313,0.138109,3576000,9657
-2.34036,-1.60577,-1.41668,-0.223846,-1.1121,-1.04305,0.0798893,6.71362,0.186051,0.136868,3577000,9660
-2.22627,-1.40071,-1.24605,-0.384616,-1.4823,-1.13886,0.0776692,6.75272,0.182299,0.136968,3578000,9662
-2.23519,-1.47785,-1.2817,-0.319891,-1.37046,-1.08713,0.0845578,6.62128,0.181361,0.140065,3579000,9664
-2.21269,-1.33844,-1.15705,-0.388699,-1.69895,-1.0935,0.0828758,6.6089,0.183803,0.134696,3580000,9666
-2.29688,-1.54319,-1.37653,-0.299444,-1.23668,-1.00862,0.0820614,6.76201,0.185997,0.134534,3581000,9668
-2.27381,-1.51269,-1.29623,-0.253587,-1.38064,-0.992132,0.0799825,6.72921,0.183465,0.138787,3582000,9670
-2.29253,-1.58927,-1.38263,-0.281489,-1.12706,-1.01412,0.0747325,6.72008,0.184913,0.138025,3583000,9672
-2.30975,-1.53876,-1.32284,-0.333936,-1.2554,-1.11012,0.0813797,6.5228,0.182215,0.135273,3584000,9674
-2.283,-1.61005,-1.38842,-0.239422,-1.18377,-0.995609,0.0782474,6.6836,0.186883,0.137343,3585000,9676
-2.17474,-1.39645,-1.19987,-0.444334,-1.4851,-1.07919,0.0800844,6.68108,0.182176,0.139199,3586000,9678
-2.23319,-1.45215,-1.25958,-0.270608,-1.50547,-1.02173,0.0852306,6.78273,0.185124,0.136926,3587000,9680
-2.17972,-1.29532,-1.11611,-0.392892,-1.77919,-1.10071,0.0862121,6.59175,0.186072,0.136609,3588000,9682
-2.11527,-1.34056,-1.11918,-0.388918,-1.69683,-1.03694,0.0815501,6.66188,0.181441,0.138704,3589000,9684
-2.20044,-1.45683,-1.27716,-0.291159,-1.4937,-1.11747,0.0841397,6.64507,0.181149,0.135894,3590000,9686
-2.10557,-1.29638,-1.06904,-0.383859,-1.84523,-1.0981,0.0837342,6.65021,0.183285,0.136725,3591000,9688
-2.32934,-1.62305,-1.42997,-0.163404,-1.19084,-0.966937,0.0798663,6.65145,0.180901,0.138249,3592000,9690
-2.40413,-1.58241,-1.43052,-0.300806,-1.02121,-1.04784,0.0766814,6.66378,0.179325,0.139117,3593000,9692
-2.31738,-1.59905,-1.42188,-0.196477,-1.14818,-1.02113,0.0743124,6.7628,0.181803,0.138144,3594000,9694
-2.41752,-1.59856,-1.42669,-0.167084,-1.15362,-1.03652,0.0770256,6.65263,0.17995,0.138263,3595000,9696
-2.358,-1.58898,-1.4443,-0.255498,-1.11143,-0.939583,0.0812942,6.66008,0.181251,0.13741,3596000,9698
-2.44168,-1.65381,-1.48316,-0.15792,-1.08669,-0.972692,0.0838731,6.69589,0.180781,0.138289,3597000,9701
-2.4648,-1.75992,-1.58237,-0.0736621,-0.884638,-0.930464,0.0819497,6.7428,0.184705,0.137727,3598000,9703
-2.24265,-1.5997,-1.41569,-0.353873,-0.996904,-1.00032,0.0689364,6.70376,0.18193,0.136977,3599000,9705
-2.2012,-1.40328,-1.23839,-0.415454,-1.46871,-1.05169,0.0828989,6.63618,0.183038,0.141295,3600000,9707
-2.04587,-1.24274,-1.04574,-0.49903,-1.85579,-1.16141,0.0832334,6.5873,0.180815,0.137846,3601000,9709
-2.1886,-1.42987,-1.23378,-0.343063,-1.48524,-1.02521,0.0806364,6.65017,0.181649,0.140012,3602000,9711
-2.19932,-1.41065,-1.18777,-0.402989,-1.48711,-1.13697,0.0809991,6.6741,0.181635,0.13977,3603000,9713
-2.1067,-1.29474,-1.12573,-0.521101,-1.63875,-1.15575,0.0804777,6.70771,0.182609,0.137657,3604000,9715
-2.10857,-1.33666,-1.13599,-0.372824,-1.64609,-1.1193,0.0769284,6.61604,0.183595,0.137116,3605000,9717
-1.98813,-1.08727,-0.934601,-0.51208,-2.15607,-1.12973,0.0854722,6.69759,0.18337,0.138652,3606000,9719
