BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.71554,-2.46049,-2.39112,0.028909,0.0209862,0.134718,6.73935,0.19971,0.141451,143200,86
-2.75173,-2.44363,-2.35875,0.0293776,0.0309114,0.104374,6.67708,0.199664,0.141774,143300,86
-2.79802,-2.46234,-2.31979,0.0322921,0.027476,0.106068,6.59179,0.198651,0.143849,143400,87
-2.86175,-2.47113,-2.34338,0.0386988,0.0158029,0.122121,6.77331,0.198643,0.142006,143500,87
-2.74954,-2.45705,-2.37343,0.0346565,0.0235941,0.111139,6.71334,0.198291,0.141679,143600,87
-2.74316,-2.44504,-2.31199,0.0320382,0.0118759,0.108955,6.59437,0.198179,0.142594,143700,87
-2.85347,-2.46778,-2.34571,0.0336896,0.0324318,0.116727,6.58543,0.201396,0.142326,143800,87
-2.82044,-2.46268,-2.33478,0.0288598,0.0305762,0.109592,6.61419,0.197239,0.143045,143900,87
-2.82288,-2.43222,-2.34256,0.0381287,0.00982052,0.114295,6.57354,0.202105,0.141105,144000,87
-2.74492,-2.46123,-2.36625,0.0334279,0.0103709,0.106565,6.57332,0.200481,0.142034,144100,87
-2.78714,-2.42278,-2.36117,0.0326925,0.0174591,0.11661,6.72697,0.200334,0.143015,144200,87
-2.81443,-2.46578,-2.39104,0.0367379,0.0226664,0.123195,6.70742,0.19682,0.1412,144300,88
-2.79857,-2.45516,-2.36172,0.0321458,0.0196068,0.111489,6.70891,0.200988,0.139361,144400,88
-2.73762,-2.44534,-2.33483,0.0292838,0.0198529,0.0954465,6.64285,0.200109,0.142274,144500,88
-2.81799,-2.44089,-2.32584,0.0334663,0.0281924,0.0913929,6.631,0.197169,0.141613,144600,88
-2.75513,-2.46586,-2.367,0.0265464,0.0136865,0.120782,6.64239,0.200361,0.13998,144700,88
-2.69567,-2.4772,-2.34376,0.0311262,0.0134664,0.121951,6.57794,0.1987,0.140426,144800,88
-2.82088,-2.46027,-2.41413,0.0313453,0.0205348,0.117592,6.70792,0.201373,0.138955,144900,88
-2.76867,-2.42483,-2.3766,0.0349999,0.00902966,0.1197,6.69988,0.198598,0.141717,145000,88
-2.87846,-2.45253,-2.32618,0.0349127,0.0252734,0.103031,6.59302,0.198128,0.14246,145100,88
-2.8067,-2.44955,-2.34207,0.0286169,0.0358705,0.116582,6.73146,0.200438,0.14062,145200,89
-2.80383,-2.43852,-2.31684,0.0369611,0.0197101,0.108895,6.63947,0.198768,0.141782,145300,89
-2.73203,-2.43031,-2.3141,0.0314678,0.0164925,0.100365,6.63672,0.200825,0.140776,145400,89
-2.77116,-2.44035,-2.31226,0.0358155,0.0145373,0.11591,6.73541,0.198218,0.142282,145500,89
-2.84887,-2.45929,-2.38791,0.0335249,0.016892,0.119731,6.76666,0.199923,0.142208,145600,89
-2.78464,-2.456,-2.31515,0.0270429,0.0172325,0.109887,6.61308,0.196742,0.142398,145700,89
-2.83058,-2.46031,-2.36175,0.0331646,0.0247335,0.123977,6.50852,0.195327,0.142938,145800,89
-2.747,-2.4611,-2.34756,0.0278581,0.022432,0.111208,6.68981,0.199941,0.141185,145900,89
-2.76853,-2.45205,-2.34311,0.0379182,0.00975185,0.126527,6.70201,0.195413,0.139472,146000,89
-2.84962,-2.46909,-2.36664,0.0444914,0.0138843,0.12994,6.64072,0.199443,0.142941,146100,90
-2.77419,-2.42407,-2.33625,0.0333869,0.0230441,0.101667,6.70184,0.197974,0.14008,146200,90
-2.7616,-2.4575,-2.33934,0.0368655,0.0115962,0.124977,6.54556,0.199052,0.143877,146300,90
-2.92364,-2.43281,-2.33302,0.0373897,0.0308805,0.107872,6.76478,0.196529,0.143412,146400,90
-2.84983,-2.43714,-2.34474,0.0324356,0.0249031,0.105437,6.72368,0.199821,0.142202,146500,90
-2.87186,-2.46942,-2.36337,0.037771,0.0218232,0.121325,6.61096,0.198519,0.141477,146600,90
-2.78063,-2.47518,-2.36275,0.0387627,0.0133255,0.123831,6.67628,0.201489,0.141237,146700,90
-2.87624,-2.44692,-2.30871,0.034558,0.0270922,0.107265,6.7919,0.201058,0.142518,146800,90
-2.83614,-2.49043,-2.36959,0.0392985,0.0157271,0.126703,6.62722,0.199825,0.13907,146900,90
-2.79452,-2.47,-2.37257,0.0366146,0.0141696,0.121911,6.59248,0.199173,0.138793,147000,91
-2.76331,-2.43377,-2.33328,0.0332544,0.0237632,0.116291,6.66968,0.198989,0.142199,147100,91
-2.67078,-2.46873,-2.39553,0.0329823,0.0131243,0.128652,6.77142,0.196135,0.140372,147200,91
-2.72548,-2.42285,-2.38437,0.0311722,0.0130289,0.116334,6.76491,0.198291,0.142104,147300,91
-2.76197,-2.46776,-2.38618,0.0318584,0.0171305,0.123911,6.61364,0.198806,0.141113,147400,91
-2.72712,-2.45685,-2.42292,0.03365,0.0149801,0.119967,6.77634,0.199877,0.141731,147500,91
-2.64582,-2.46321,-2.35747,0.0322885,0.00839665,0.1277,6.64023,0.19601,0.140729,147600,91
-2.80818,-2.45325,-2.38624,0.0403282,0.00408712,0.109871,6.63258,0.197495,0.141839,147700,91
-2.69707,-2.43969,-2.3356,0.026304,0.017806,0.121148,6.65994,0.19982,0.140697,147800,91
-2.91336,-2.46176,-2.38964,0.0450914,0.0115387,0.134226,6.67471,0.199964,0.140097,147900,92
-2.72414,-2.44798,-2.35368,0.0296834,0.017688,0.102351,6.64294,0.199413,0.141068,148000,92
-2.7751,-2.47138,-2.38442,0.0292662,0.0294256,0.126199,6.70495,0.201734,0.137688,148100,92
-2.81735,-2.45599,-2.34857,0.0363512,0.022338,0.111919,6.59363,0.199838,0.142346,148200,92
-2.80598,-2.46288,-2.36402,0.0351606,0.0189568,0.113006,6.65887,0.198043,0.140915,148300,92
-2.84089,-2.46554,-2.38118,0.0382053,0.0182066,0.124479,6.69788,0.196829,0.141452,148400,92
-2.81925,-2.46455,-2.32293,0.0301833,0.0244552,0.11474,6.65874,0.201699,0.142424,148500,92
-2.8351,-2.45449,-2.35682,0.0405471,0.0112239,0.13443,6.72973,0.196696,0.142854,148600,92
-2.68917,-2.45574,-2.33497,0.032713,0.0122956,0.115212,6.6325,0.198877,0.14378,148700,92
-2.88951,-2.44405,-2.36435,0.0341072,0.0276209,0.109357,6.7626,0.198054,0.140496,148800,93
-2.79408,-2.45755,-2.34436,0.0340173,0.0181186,0.117104,6.65932,0.197492,0.140723,148900,93
-2.82868,-2.46525,-2.33316,0.0356402,0.0264043,0.11147,6.726,0.198888,0.139762,149000,93
-2.76018,-2.43398,-2.29371,0.0295517,0.0268556,0.0852155,6.61675,0.19674,0.14168,149100,93
-2.66378,-2.44603,-2.35278,0.0326984,0.0123025,0.114132,6.58989,0.198141,0.142078,149200,93
-2.72217,-2.45719,-2.33349,0.0303165,0.0215928,0.109904,6.71393,0.197329,0.141066,149300,93
-2.76249,-2.43903,-2.30719,0.0256093,0.0383741,0.102644,6.65864,0.199901,0.142527,149400,93
-2.78651,-2.4315,-2.32186,0.0381485,0.00952392,0.109413,6.66132,0.19837,0.139709,149500,93
-2.72668,-2.45384,-2.35003,0.0373332,0.0147533,0.116348,6.72838,0.197688,0.141895,149600,93
-2.7714,-2.4628,-2.3152,0.0309921,0.0254837,0.114365,6.60914,0.198288,0.141938,149700,94
-2.76426,-2.45855,-2.34269,0.0310308,0.0251307,0.108646,6.50174,0.197231,0.143104,149800,94
-2.7112,-2.43881,-2.34861,0.0253067,0.0222416,0.114291,6.64284,0.197907,0.141389,149900,94
-2.71605,-2.43185,-2.33021,0.0277512,0.0275908,0.103413,6.65538,0.200443,0.142469,150000,95
-2.83727,-2.44705,-2.36431,0.0288311,0.0278272,0.117891,6.6457,0.201556,0.139056,150100,95
-2.75323,-2.44674,-2.33878,0.0241586,0.0318766,0.0840287,6.68334,0.199014,0.139645,150200,95
-2.83012,-2.44721,-2.33237,0.0321651,0.0269795,0.0968781,6.64617,0.200778,0.139003,150300,95
-2.87541,-2.49075,-2.3664,0.0321162,0.0345351,0.128115,6.74118,0.199016,0.140854,150400,95
-2.82714,-2.49729,-2.37059,0.0295412,0.0250536,0.134749,6.70611,0.20121,0.140917,150500,96
-2.79837,-2.46358,-2.36619,0.0312527,0.0248063,0.101665,6.75046,0.199627,0.137676,150600,96
-2.84821,-2.43709,-2.38953,0.0294493,0.0363042,0.122743,6.69031,0.198864,0.140403,150700,96
-2.77961,-2.44977,-2.34987,0.0229841,0.0334874,0.111636,6.72259,0.201859,0.140352,150800,96
-2.75258,-2.44268,-2.33304,0.0250014,0.0291891,0.100792,6.63786,0.197943,0.140101,150900,96
-2.77206,-2.45591,-2.36644,0.0233237,0.0333331,0.114585,6.57295,0.199493,0.14118,151000,96
-2.78615,-2.47428,-2.34782,0.0186812,0.0380409,0.110886,6.53853,0.199119,0.141545,151100,96
-2.678,-2.44491,-2.3417,0.0197511,0.0322015,0.115596,6.7032,0.202115,0.140528,151200,96
-2.69062,-2.42478,-2.3385,0.0325935,0.00951782,0.100024,6.70925,0.199101,0.142005,151300,96
-2.76026,-2.47013,-2.3427,0.0374859,0.0111371,0.116271,6.76157,0.203286,0.142241,151400,97
-2.75484,-2.43605,-2.32649,0.0296558,0.0171373,0.103185,6.63433,0.198303,0.142266,151500,97
-2.7654,-2.41859,-2.34057,0.0258018,0.0245225,0.103275,6.72984,0.200912,0.144367,151600,97
-2.77709,-2.45505,-2.2966,0.0253279,0.0295969,0.0971295,6.64181,0.204839,0.141346,151700,97
-2.7254,-2.45274,-2.34307,0.0309058,0.0207359,0.115175,6.71274,0.201297,0.1405,151800,97
-2.73238,-2.49436,-2.36337,0.0245253,0.0337776,0.122333,6.72459,0.198357,0.140504,151900,97
-2.78171,-2.42854,-2.33279,0.0232417,0.0470692,0.09094,6.72106,0.197405,0.140614,152000,97
-2.86417,-2.46253,-2.33688,0.0272072,0.0484117,0.0944623,6.55441,0.200712,0.137741,152100,97
-2.74531,-2.43885,-2.38454,0.0242977,0.0320643,0.113991,6.69701,0.198827,0.14298,152200,97
-2.77775,-2.49402,-2.34941,0.0294782,0.0352144,0.126398,6.66125,0.198326,0.142792,152300,98
-2.73225,-2.4293,-2.34117,0.0254632,0.033613,0.111631,6.60835,0.199507,0.142772,152400,98
-2.76625,-2.4486,-2.37982,0.0313688,0.01941,0.111575,6.74378,0.200637,0.142253,152500,98
-2.74137,-2.45578,-2.35758,0.0239272,0.0328853,0.114278,6.59849,0.201599,0.1416,152600,98
-2.73509,-2.48115,-2.33592,0.0232409,0.0268673,0.124127,6.55501,0.201479,0.140639,152700,98
-2.7369,-2.46449,-2.35418,0.016822,0.0376803,0.11674,6.70344,0.199334,0.139618,152800,98
-2.69975,-2.44918,-2.32975,0.0279625,0.0275923,0.108166,6.75488,0.197198,0.141446,152900,98
-2.78109,-2.43257,-2.35074,0.0283834,0.0203232,0.104193,6.77556,0.200534,0.141798,153000,98
-2.70884,-2.48268,-2.36212,0.0226549,0.0282456,0.122278,6.6388,0.199958,0.140587,153100,98
-2.77044,-2.46961,-2.37159,0.0292748,0.0270461,0.122785,6.56214,0.199786,0.139995,153200,98
-2.79664,-2.47815,-2.32546,0.0265948,0.0340686,0.0963225,6.55322,0.196848,0.14204,153300,98
-2.81796,-2.46837,-2.32225,0.0291987,0.033388,0.110353,6.61593,0.197289,0.140623,153400,98
-2.65796,-2.45346,-2.3742,0.0249629,0.031172,0.111956,6.60816,0.199303,0.142652,153500,98
-2.82615,-2.46695,-2.3786,0.0331113,0.0331943,0.135981,6.63371,0.197372,0.142504,153600,99
-2.79886,-2.42035,-2.28066,0.0244123,0.0348775,0.0869746,6.78681,0.195481,0.139557,153700,99
-2.88739,-2.46762,-2.35942,0.0343566,0.0362556,0.11022,6.57804,0.202769,0.138681,153800,99
-2.81397,-2.45518,-2.31489,0.0270351,0.0353218,0.107456,6.69046,0.200234,0.14187,153900,99
-2.8009,-2.45833,-2.32443,0.0293812,0.0283584,0.116737,6.68078,0.201274,0.140981,154000,99
-2.72396,-2.46627,-2.3419,0.0212118,0.0389652,0.106412,6.54902,0.200429,0.141445,154100,99
-2.66509,-2.44575,-2.35346,0.0291883,0.0285279,0.11334,6.72026,0.197717,0.140855,154200,99
-2.90415,-2.45566,-2.36211,0.0347608,0.0328448,0.114716,6.66421,0.202288,0.142053,154300,99
-2.79811,-2.43189,-2.33696,0.0248455,0.046953,0.096464,6.61408,0.200582,0.141862,154400,100
-2.85944,-2.43169,-2.3182,0.0256134,0.0414071,0.0867789,6.80528,0.20081,0.141692,154500,100
-2.72622,-2.42871,-2.3239,0.0246671,0.0324417,0.0941898,6.59397,0.201064,0.141532,154600,100
-2.74982,-2.42702,-2.36209,0.0282058,0.0216632,0.0924565,6.6539,0.200283,0.140981,154700,100
-2.8816,-2.43315,-2.35009,0.0293896,0.036399,0.103967,6.73296,0.19921,0.142662,154800,100
-2.77129,-2.46332,-2.35326,0.0344661,0.0143867,0.106507,6.71707,0.19835,0.142558,154900,100
-2.78297,-2.44073,-2.35893,0.0285533,0.0266149,0.105207,6.7369,0.200823,0.142043,155000,100
-2.73505,-2.47053,-2.37833,0.0285837,0.030845,0.107519,6.72308,0.200159,0.141948,155100,100
-2.862,-2.43169,-2.3905,0.0368346,0.03119,0.113807,6.76913,0.198489,0.139905,155200,100
-2.78876,-2.45538,-2.35909,0.0299199,0.0264327,0.111438,6.6612,0.19678,0.142165,155300,101
-2.79745,-2.47389,-2.34054,0.0285073,0.0388967,0.117295,6.57493,0.201665,0.143335,155400,101
-2.79759,-2.46435,-2.34542,0.0296806,0.0265996,0.103335,6.61578,0.201602,0.140768,155500,101
-2.82569,-2.41473,-2.37971,0.0284727,0.0316656,0.11668,6.54003,0.200508,0.139452,155600,101
-2.77913,-2.44029,-2.34907,0.0323076,0.0229758,0.101051,6.72367,0.198566,0.141274,155700,101
-2.78598,-2.44798,-2.35062,0.0304341,0.0284255,0.0981256,6.54917,0.202594,0.14205,155800,101
-2.68858,-2.47259,-2.36073,0.0285018,0.0151664,0.12577,6.74975,0.201407,0.13959,155900,101
-2.78766,-2.47592,-2.37103,0.0317531,0.0165351,0.123138,6.75842,0.201622,0.141488,156000,101
-2.72739,-2.42706,-2.32515,0.0216866,0.0355913,0.0976193,6.67426,0.203829,0.140509,156100,101
-2.69584,-2.45695,-2.3374,0.0309258,0.0265996,0.126687,6.61629,0.199739,0.140715,156200,102
-2.84638,-2.46372,-2.32571,0.0299317,0.0369686,0.114718,6.72365,0.199748,0.140548,156300,102
-2.82684,-2.46739,-2.34956,0.0266922,0.044523,0.110926,6.78983,0.200865,0.139603,156400,102
-2.79506,-2.46305,-2.32967,0.0262557,0.0288036,0.0996483,6.7204,0.203612,0.138668,156500,102
-2.77517,-2.47304,-2.3813,0.0341326,0.00762962,0.141798,6.72443,0.197812,0.141764,156600,102
-2.76057,-2.4745,-2.34124,0.0396501,0.00871762,0.107932,6.5408,0.200115,0.141247,156700,102
-2.71956,-2.48523,-2.40568,0.0271965,0.0285768,0.122743,6.66607,0.199956,0.139804,156800,102
-2.81129,-2.45243,-2.38868,0.0337589,0.0332312,0.117577,6.61731,0.201531,0.139679,156900,102
-2.82208,-2.4301,-2.36755,0.0284668,0.0355279,0.118651,6.69139,0.20286,0.142992,157000,102
-2.72905,-2.47332,-2.35233,0.0259879,0.0180318,0.119863,6.73977,0.201804,0.139905,157100,102
-2.77385,-2.46644,-2.33759,0.0283489,0.0294883,0.0895938,6.68344,0.200134,0.140406,157200,103
-2.85432,-2.45383,-2.32399,0.0321954,0.022334,0.0985425,6.75583,0.204451,0.141011,157300,103
-2.73465,-2.4508,-2.35229,0.0326617,0.0172416,0.10719,6.65983,0.201182,0.141709,157400,103
-2.83816,-2.45374,-2.34205,0.0321338,0.0317433,0.107349,6.544,0.201046,0.139193,157500,103
-2.78397,-2.46226,-2.35484,0.0322537,0.0270176,0.113578,6.78844,0.199532,0.140026,157600,103
-2.79137,-2.46117,-2.32232,0.028105,0.0340493,0.0950113,6.60261,0.199893,0.140853,157700,103
-2.81055,-2.47465,-2.34549,0.0331561,0.0237132,0.115254,6.71589,0.201848,0.143327,157800,103
-2.79243,-2.4725,-2.38911,0.0355279,0.0121521,0.132725,6.81684,0.199489,0.141821,157900,103
-2.80086,-2.47413,-2.3708,0.0331399,0.0246257,0.119401,6.57959,0.197799,0.142147,158000,103
-2.76355,-2.44195,-2.29879,0.0357531,0.0127915,0.0982012,6.77189,0.202323,0.141282,158100,103
-2.63283,-2.44864,-2.3437,0.0275987,0.0160468,0.11128,6.61561,0.202748,0.14204,158200,103
-2.72746,-2.45813,-2.36834,0.0290162,0.0185422,0.123532,6.6735,0.198442,0.141723,158300,103
-2.79529,-2.45743,-2.37716,0.0282378,0.0253577,0.117886,6.63982,0.200605,0.140334,158400,103
-2.72395,-2.47175,-2.35795,0.0263255,0.0276856,0.117748,6.70451,0.200602,0.139529,158500,104
-2.69215,-2.45413,-2.34758,0.0219128,0.0308504,0.109753,6.72565,0.200098,0.138107,158600,104
-2.76713,-2.46189,-2.35719,0.0306449,0.0156865,0.115892,6.67703,0.200285,0.140276,158700,104
-2.87125,-2.45976,-2.37638,0.028493,0.0498618,0.127833,6.62935,0.200835,0.139996,158800,104
-2.77945,-2.46158,-2.38125,0.0301275,0.0253784,0.122705,6.68739,0.200297,0.139721,158900,104
-2.81184,-2.45092,-2.32787,0.0374254,0.0214213,0.11871,6.81266,0.204437,0.142465,159000,104
-2.82116,-2.44205,-2.37921,0.0314942,0.0226366,0.112268,6.63839,0.203775,0.143104,159100,104
-2.86365,-2.46985,-2.34766,0.0330751,0.0343893,0.114734,6.63455,0.200332,0.140976,159200,104
-2.85575,-2.48664,-2.3369,0.030098,0.0275522,0.115951,6.71579,0.200042,0.138748,159300,104
-2.73669,-2.46022,-2.35302,0.0314398,0.013443,0.112492,6.58966,0.200455,0.137659,159400,104
-2.77748,-2.44621,-2.33238,0.0249052,0.0371195,0.103245,6.73651,0.200258,0.139802,159500,104
-2.77656,-2.45337,-2.37272,0.0263311,0.0254046,0.103682,6.67341,0.19864,0.139973,159600,105
-2.7971,-2.45159,-2.35471,0.0256627,0.0256156,0.112709,6.58486,0.199921,0.141472,159700,105
-2.71524,-2.46658,-2.33585,0.0284018,0.0215249,0.101128,6.59297,0.196883,0.140106,159800,105
-2.75245,-2.46402,-2.3393,0.0288343,0.0146895,0.120385,6.67188,0.199708,0.142893,159900,105
-2.7417,-2.46788,-2.33088,0.0319914,0.0203645,0.108051,6.59664,0.201222,0.141386,160000,106
-2.72258,-2.46007,-2.34487,0.0289211,0.025826,0.112524,6.65491,0.194498,0.143031,160100,106
-2.72201,-2.4387,-2.36925,0.0316082,0.0162967,0.127963,6.65763,0.201531,0.143026,160200,106
-2.81235,-2.45974,-2.36161,0.0276138,0.0289109,0.120007,6.66584,0.199688,0.140246,160300,107
-2.82801,-2.45582,-2.34702,0.0300806,0.0388142,0.120484,6.70902,0.200716,0.142584,160400,107
-2.81487,-2.43577,-2.36271,0.026163,0.0300281,0.106939,6.66689,0.199953,0.140896,160500,107
-2.86352,-2.44145,-2.39835,0.0318196,0.0324274,0.119024,6.64574,0.200028,0.139829,160600,107
-2.85511,-2.44764,-2.33362,0.0290228,0.037461,0.0941192,6.54358,0.200423,0.143737,160700,107
-2.71531,-2.43339,-2.35984,0.03099,0.0285242,0.110942,6.60767,0.201078,0.142331,160800,107
-2.82318,-2.45201,-2.33866,0.0289162,0.0346412,0.10609,6.72666,0.197116,0.140078,160900,107
-2.78931,-2.47279,-2.37307,0.0233628,0.0327399,0.132189,6.58123,0.197426,0.141387,161000,107
-2.8183,-2.43762,-2.36234,0.0326945,0.0308685,0.108805,6.59611,0.196932,0.139886,161100,107
-2.71616,-2.44325,-2.36137,0.0245614,0.0289741,0.117582,6.68826,0.196766,0.141804,161200,108
-2.84301,-2.4643,-2.35022,0.0256901,0.0345763,0.111359,6.74603,0.197741,0.141132,161300,108
-2.81329,-2.41681,-2.30329,0.0202645,0.0379034,0.104261,6.60138,0.200933,0.141781,161400,108
-2.77238,-2.43275,-2.31836,0.0221935,0.0371052,0.0902413,6.66704,0.200619,0.141403,161500,108
-2.78834,-2.45892,-2.35458,0.0363014,0.0157942,0.105902,6.7084,0.198088,0.14185,161600,108
-2.75029,-2.43772,-2.35494,0.0254783,0.0285015,0.118996,6.6417,0.20079,0.142277,161700,108
-2.72729,-2.45733,-2.33367,0.0265489,0.0229874,0.102507,6.5515,0.197571,0.141943,161800,108
-2.7189,-2.42888,-2.34861,0.0294151,0.0261997,0.111779,6.57538,0.199866,0.141682,161900,108
-2.78815,-2.44779,-2.35169,0.0262779,0.0324554,0.110111,6.74984,0.201115,0.14192,162000,108
-2.86188,-2.47848,-2.35471,0.0311539,0.0340669,0.120036,6.69277,0.19767,0.141536,162100,108
-2.73896,-2.44499,-2.32582,0.0236913,0.0287523,0.099783,6.64214,0.197071,0.140656,162200,108
-2.71482,-2.46547,-2.34795,0.025081,0.026749,0.099609,6.6317,0.199861,0.142503,162300,108
-2.75258,-2.41698,-2.2978,0.0210942,0.0325117,0.0950104,6.59417,0.197213,0.141859,162400,108
-2.81051,-2.42984,-2.31228,0.0262191,0.0351248,0.107858,6.68787,0.196666,0.141371,162500,109
-2.70359,-2.46787,-2.31325,0.0169201,0.041562,0.0933325,6.74748,0.198714,0.13989,162600,109
-2.82447,-2.47319,-2.3499,0.0310496,0.0265577,0.105131,6.72139,0.201731,0.139309,162700,109
-2.76225,-2.45653,-2.42414,0.0299666,0.0238869,0.134937,6.67589,0.198994,0.141661,162800,109
-2.76571,-2.46238,-2.33241,0.027483,0.0310196,0.10306,6.68919,0.201457,0.143217,162900,109
-2.75875,-2.46335,-2.36118,0.0295427,0.0271303,0.117208,6.76959,0.197216,0.1405,163000,109
-2.76982,-2.47165,-2.33475,0.0242157,0.0399733,0.104948,6.69709,0.200848,0.141187,163100,109
-2.76886,-2.45496,-2.30677,0.0264374,0.0221018,0.10413,6.76669,0.200643,0.141267,163200,109
-2.84229,-2.46112,-2.3446,0.0308159,0.047071,0.10447,6.68478,0.198236,0.141188,163300,109
-2.89326,-2.46996,-2.41876,0.0372264,0.0174764,0.127381,6.68409,0.198061,0.140675,163400,109
-2.80569,-2.44636,-2.3767,0.0320614,0.0186429,0.11669,6.63306,0.198071,0.140719,163500,109
-2.83601,-2.45844,-2.34269,0.0330055,0.0248531,0.109683,6.70387,0.198866,0.140674,163600,110
-2.83252,-2.50024,-2.35547,0.0396676,0.0157818,0.117709,6.63238,0.197192,0.1417,163700,110
-2.78925,-2.47532,-2.31246,0.0353369,0.0181805,0.103633,6.66594,0.199046,0.14323,163800,110
-2.76248,-2.44888,-2.34716,0.0267498,0.0217899,0.103618,6.72996,0.198397,0.140899,163900,110
-2.81212,-2.44972,-2.35597,0.032476,0.0279633,0.11384,6.67805,0.198542,0.139418,164000,110
-2.78877,-2.47281,-2.36945,0.0350809,0.017502,0.117007,6.6173,0.201463,0.138727,164100,110
-2.83837,-2.46365,-2.33301,0.0316812,0.0300665,0.105573,6.72481,0.202347,0.140434,164200,110
-2.7964,-2.46017,-2.34064,0.0309396,0.0300759,0.119579,6.68604,0.204052,0.142975,164300,110
-2.856,-2.42109,-2.3477,0.0347175,0.0293087,0.114693,6.71008,0.201655,0.142222,164400,110
-2.87737,-2.44698,-2.34396,0.0367111,0.0226839,0.109932,6.7252,0.201229,0.141382,164500,111
-2.78494,-2.48124,-2.33299,0.0327691,0.0248748,0.11802,6.64362,0.202308,0.142615,164600,111
-2.78606,-2.43886,-2.36777,0.0291242,0.0342343,0.112316,6.66831,0.200446,0.142635,164700,111
-2.81783,-2.46625,-2.36743,0.0305341,0.0297498,0.117409,6.69663,0.197405,0.140506,164800,111
-2.85927,-2.47985,-2.34711,0.0403773,0.0236785,0.112941,6.61456,0.200051,0.141817,164900,111
-2.77038,-2.46263,-2.36865,0.0312321,0.0182737,0.128704,6.55626,0.201346,0.140683,165000,111
-2.83317,-2.45288,-2.37404,0.0396465,0.0271293,0.137754,6.68377,0.195718,0.14327,165100,111
-2.76195,-2.45083,-2.3699,0.0329823,0.0107897,0.132288,6.62794,0.199219,0.141753,165200,111
-2.82433,-2.43703,-2.35008,0.028675,0.026461,0.12168,6.61934,0.19824,0.142149,165300,112
-2.74081,-2.43978,-2.29316,0.0258044,0.032644,0.101553,6.50817,0.201263,0.14361,165400,112
-2.71163,-2.45477,-2.29192,0.0313214,0.0176436,0.0904537,6.64275,0.199911,0.141555,165500,112
-2.80482,-2.47137,-2.33363,0.026142,0.0382652,0.117129,6.7076,0.199606,0.140412,165600,112
-2.7571,-2.43794,-2.36123,0.0340958,0.0128083,0.116099,6.74395,0.200487,0.140679,165700,112
-2.64592,-2.44703,-2.36359,0.0270508,0.00964154,0.111662,6.62208,0.198608,0.14321,165800,112
-2.74557,-2.46142,-2.35595,0.0354689,0.011636,0.126399,6.67979,0.201357,0.143691,165900,112
-2.70542,-2.45016,-2.35303,0.0304176,0.0244962,0.117728,6.72466,0.200701,0.143495,166000,112
-2.78677,-2.4661,-2.35005,0.0325714,0.0160219,0.110132,6.71571,0.198624,0.142937,166100,112
-2.79397,-2.43984,-2.33351,0.0304929,0.0250651,0.10103,6.53373,0.202014,0.145136,166200,113
-2.95868,-2.44889,-2.29519,0.0396995,0.0199011,0.106081,6.7879,0.200221,0.141107,166300,113
-2.83635,-2.46052,-2.33809,0.0310681,0.0323267,0.112154,6.64536,0.201664,0.141687,166400,113
-2.75953,-2.45473,-2.3421,0.0332537,0.0155479,0.114532,6.72113,0.199405,0.140498,166500,113
-2.91061,-2.45793,-2.32781,0.0362478,0.0257375,0.0988728,6.69287,0.201164,0.141214,166600,113
-2.78847,-2.4592,-2.35698,0.0381705,0.0113124,0.11405,6.83668,0.199652,0.140818,166700,113
-2.91218,-2.44165,-2.35929,0.0393629,0.0224095,0.118125,6.6307,0.199849,0.14124,166800,113
-2.89416,-2.46664,-2.36217,0.0407845,0.0223777,0.128624,6.60168,0.201244,0.141343,166900,113
-2.87191,-2.47775,-2.3624,0.033356,0.0399744,0.111845,6.65817,0.199641,0.138833,167000,113
