BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.77522,-1.67219,-1.51668,-0.171862,-0.431647,-0.523137,-0.523824,-1.53986,0.0917904,6.72077,0.185882,0.138598,2303000,6479
-2.36963,-1.41229,-1.2385,-0.344229,-0.756975,-0.557096,-1.22345,-1.5947,0.0877945,6.63624,0.186778,0.140766,2304000,6482
-2.32174,-1.36045,-1.17869,-0.476829,-0.718086,-0.698064,-1.04444,-1.70451,0.0772753,6.50926,0.183902,0.143579,2305000,6486
-2.31996,-1.3374,-1.2045,-0.432224,-0.710917,-0.740144,-1.20574,-1.61484,0.0943599,6.55119,0.185119,0.140559,2306000,6489
-2.59382,-1.46744,-1.31,-0.491206,-0.547406,-0.721874,-0.895337,-1.61722,0.0968122,6.64896,0.185379,0.139518,2307000,6491
-2.59325,-1.61724,-1.3997,-0.249248,-0.477326,-0.487187,-0.95792,-1.40562,0.0935129,6.6597,0.182725,0.139911,2308000,6494
-2.4529,-1.53046,-1.33399,-0.221967,-0.547782,-0.607474,-1.01702,-1.42512,0.0893324,6.61254,0.183808,0.138854,2309000,6496
-2.69128,-1.59262,-1.39481,-0.324759,-0.426114,-0.681289,-0.79348,-1.46992,0.0986703,6.70441,0.18522,0.137183,2310000,6499
-2.66182,-1.8381,-1.68767,0.111001,-0.284752,-0.307265,-0.413919,-1.32974,0.0857893,6.64655,0.185763,0.139729,2311000,6502
-2.67795,-1.77897,-1.60495,-0.0979264,-0.269145,-0.506222,-0.361075,-1.34128,0.0843949,6.64985,0.184375,0.13984,2312000,6505
-2.67238,-1.66473,-1.48414,-0.110003,-0.46387,-0.484057,-0.760582,-1.47142,0.0886032,6.60954,0.184767,0.139111,2313000,6507
-2.75056,-1.71641,-1.59289,-0.227346,-0.384549,-0.538007,-0.258831,-1.5954,0.0956315,6.65008,0.185341,0.138135,2314000,6510
-2.71812,-1.69998,-1.49954,-0.17475,-0.405009,-0.513546,-0.570396,-1.41282,0.0941603,6.71866,0.183406,0.141094,2315000,6513
-2.71358,-1.72527,-1.55838,-0.0649096,-0.431709,-0.326034,-0.751082,-1.32736,0.0891897,6.78367,0.186884,0.137757,2316000,6515
-2.73836,-1.7881,-1.63693,-0.13436,-0.292648,-0.457455,-0.23153,-1.49956,0.0869859,6.72568,0.182381,0.140881,2317000,6519
-2.64445,-1.81277,-1.61598,-0.042277,-0.309975,-0.362968,-0.393849,-1.36285,0.08339,6.65659,0.186315,0.140515,2318000,6522
-2.70168,-1.83015,-1.62235,-0.0408154,-0.346134,-0.375031,-0.336316,-1.43523,0.086089,6.6737,0.180941,0.137338,2319000,6524
-2.66461,-1.70421,-1.52421,-0.0330818,-0.448691,-0.395997,-0.678474,-1.4309,0.0904213,6.74881,0.185159,0.139669,2320000,6530
-2.72838,-1.71146,-1.55878,-0.00760129,-0.454875,-0.401997,-0.753177,-1.35194,0.092166,6.55574,0.182486,0.138701,2321000,6532
-2.38622,-1.47508,-1.32281,-0.442322,-0.547919,-0.722326,-0.985824,-1.48723,0.0923514,6.81598,0.184051,0.138415,2322000,6534
-2.62227,-1.61528,-1.44926,-0.372816,-0.396696,-0.644498,-0.606631,-1.4529,0.0914149,6.62741,0.183829,0.138069,2323000,6537
-2.82699,-1.67275,-1.53976,-0.289755,-0.33844,-0.721856,-0.169194,-1.66577,0.0922653,6.66297,0.18277,0.141075,2324000,6541
-2.90452,-1.7751,-1.59447,-0.136594,-0.340021,-0.526763,-0.119352,-1.59131,0.101266,6.66127,0.183971,0.140202,2325000,6544
-2.90836,-1.85951,-1.69608,-0.211847,-0.173122,-0.468214,-0.00794867,-1.63857,0.0973839,6.70519,0.185267,0.138981,2326000,6547
-3.20258,-2.0608,-1.87353,-0.0200267,0.0859081,-0.446998,0.454435,-1.55005,0.0920342,6.69316,0.1827,0.13843,2327000,6550
-3.07234,-2.13694,-1.98165,0.332961,0.0245368,-0.157227,0.280885,-1.25234,0.0869452,6.55545,0.184785,0.137104,2328000,6553
-2.97212,-2.11397,-1.98828,0.270184,0.0270588,-0.15244,0.324697,-1.33084,0.0844721,6.70795,0.18504,0.138082,2329000,6555
-3.14161,-2.25976,-2.14413,0.325312,0.203335,-0.135332,0.650837,-1.23281,0.0826389,6.65623,0.181905,0.139104,2330000,6558
-3.00645,-2.02631,-1.83184,-0.048538,0.0313123,-0.409892,0.358184,-1.45141,0.0928147,6.74229,0.182942,0.141682,2331000,6560
-2.94479,-1.89922,-1.75681,-0.048843,-0.109811,-0.509765,0.176082,-1.52417,0.0909506,6.66508,0.184012,0.140137,2332000,6563
-3.00438,-1.91633,-1.78702,0.00570192,-0.139774,-0.343599,0.0278287,-1.46261,0.0973178,6.71141,0.186079,0.139257,2333000,6565
-2.90651,-1.90869,-1.75176,0.0530956,-0.223018,-0.321601,-0.0962364,-1.4904,0.0885177,6.60777,0.184224,0.137373,2334000,6568
-2.49137,-1.723,-1.57812,-0.0573857,-0.415159,-0.370002,-0.648395,-1.29427,0.0767919,6.64487,0.180211,0.139204,2335000,6571
-2.69693,-1.70905,-1.54548,-0.240604,-0.34807,-0.543905,-0.438901,-1.47027,0.0995009,6.7209,0.184732,0.13986,2336000,6574
-2.70448,-1.73795,-1.5765,-0.128355,-0.453282,-0.398206,-0.506164,-1.49472,0.0860039,6.53082,0.183374,0.138378,2337000,6577
-2.50484,-1.62799,-1.41771,-0.314165,-0.433024,-0.5542,-0.780708,-1.38432,0.0904101,6.64901,0.184699,0.140854,2338000,6581
-2.52395,-1.54831,-1.3853,-0.26892,-0.479804,-0.597847,-0.838881,-1.45982,0.0841039,6.75287,0.18436,0.139083,2339000,6584
-2.53509,-1.5652,-1.42204,-0.371895,-0.481861,-0.652754,-0.745256,-1.51411,0.0881386,6.62826,0.183,0.136916,2340000,6587
-2.50758,-1.675,-1.49875,-0.153808,-0.386507,-0.538348,-0.675643,-1.42267,0.0825696,6.60253,0.186378,0.136573,2341000,6591
-2.3619,-1.40566,-1.23906,-0.467131,-0.652596,-0.714843,-1.11069,-1.60948,0.0868598,6.66162,0.183647,0.138572,2342000,6594
-2.34263,-1.39372,-1.21872,-0.466492,-0.716017,-0.730049,-1.01228,-1.69347,0.0821894,6.72702,0.184638,0.138462,2343000,6596
-2.33091,-1.4734,-1.28425,-0.574517,-0.568722,-0.661264,-1.06071,-1.52691,0.0908177,6.67894,0.18331,0.141304,2344000,6599
-2.38846,-1.43966,-1.31534,-0.274929,-0.691227,-0.526732,-1.27343,-1.41654,0.0834293,6.49927,0.185994,0.137504,2345000,6602
-2.402,-1.53714,-1.36538,-0.199059,-0.572506,-0.524219,-1.03991,-1.33036,0.0901794,6.72556,0.182105,0.140762,2346000,6605
-2.57679,-1.48907,-1.32088,-0.489798,-0.597141,-0.700291,-0.763947,-1.7066,0.0970137,6.64983,0.185923,0.138263,2347000,6608
-2.38487,-1.44833,-1.29113,-0.377507,-0.650278,-0.642128,-1.12471,-1.47657,0.0931729,6.67904,0.183325,0.138829,2348000,6611
-2.50985,-1.58899,-1.42191,-0.229393,-0.486402,-0.502707,-0.838963,-1.52613,0.0884281,6.72487,0.183762,0.139799,2349000,6614
-2.37418,-1.43955,-1.26831,-0.41011,-0.631678,-0.637496,-1.21947,-1.42862,0.0896589,6.59353,0.182661,0.13849,2350000,6616
-2.49442,-1.48922,-1.344,-0.346488,-0.633681,-0.582628,-1.08195,-1.39248,0.0885964,6.64593,0.182076,0.138709,2351000,6619
-2.53152,-1.77585,-1.62766,-0.0666806,-0.38928,-0.319128,-0.694823,-1.3001,0.0835982,6.59618,0.182088,0.136293,2352000,6622
-2.86955,-1.76178,-1.59986,-0.0695882,-0.282682,-0.454125,-0.490515,-1.41381,0.0935339,6.55203,0.179737,0.138733,2353000,6624
-2.7073,-1.68268,-1.5169,-0.129251,-0.474186,-0.497644,-0.543783,-1.55667,0.0990198,6.67006,0.182249,0.13909,2354000,6627
-2.69017,-1.55324,-1.4134,-0.53153,-0.454486,-0.753391,-0.47793,-1.62322,0.0929726,6.61642,0.183264,0.137797,2355000,6629
-2.69204,-1.78911,-1.63194,-0.130354,-0.268925,-0.463793,-0.454949,-1.32495,0.0917218,6.77095,0.180339,0.137768,2356000,6632
-2.46592,-1.52961,-1.35946,-0.296908,-0.572747,-0.55284,-0.960406,-1.49523,0.0910801,6.64685,0.180878,0.14018,2357000,6635
-2.45285,-1.58528,-1.43077,-0.267832,-0.573341,-0.417489,-0.911242,-1.45532,0.0824596,6.69064,0.18381,0.137965,2358000,6639
-2.34311,-1.44558,-1.25738,-0.329964,-0.659908,-0.522809,-1.36012,-1.44409,0.0859284,6.68047,0.181852,0.139676,2359000,6642
-2.34155,-1.45438,-1.30032,-0.43848,-0.61603,-0.56474,-1.18811,-1.44027,0.0828583,6.63948,0.186185,0.136486,2360000,6645
-2.26462,-1.37901,-1.2198,-0.280168,-0.798688,-0.641856,-1.42293,-1.38089,0.0842976,6.67717,0.182374,0.139241,2361000,6647
-2.29293,-1.41887,-1.24531,-0.252406,-0.766172,-0.491506,-1.62298,-1.27218,0.0872161,6.75095,0.180112,0.137514,2362000,6651
-2.14001,-1.29468,-1.13086,-0.449608,-0.835123,-0.581639,-1.66342,-1.45156,0.0825842,6.62231,0.182818,0.139839,2363000,6653
-2.30713,-1.34769,-1.19498,-0.426004,-0.702862,-0.653398,-1.44161,-1.39247,0.0888468,6.69434,0.182606,0.140512,2364000,6655
-2.31656,-1.40027,-1.21169,-0.416472,-0.73534,-0.580997,-1.49151,-1.3935,0.0894584,6.63244,0.18244,0.139019,2365000,6657
-2.17232,-1.25623,-1.08161,-0.594414,-0.823353,-0.809976,-1.44684,-1.5878,0.0935806,6.78898,0.184361,0.140015,2366000,6661
-2.22247,-1.26116,-1.1292,-0.56036,-0.888606,-0.69794,-1.53712,-1.56394,0.0926427,6.54337,0.18146,0.139212,2367000,6664
-2.19628,-1.19893,-1.02344,-0.608033,-0.909285,-0.693087,-1.75638,-1.51651,0.0851301,6.68683,0.184049,0.137097,2368000,6666
-2.26761,-1.32804,-1.15251,-0.450252,-0.818607,-0.623498,-1.71799,-1.36542,0.0914958,6.64147,0.184417,0.135442,2369000,6669
-2.21486,-1.4009,-1.21522,-0.450234,-0.684492,-0.665913,-1.29401,-1.4348,0.0866585,6.56481,0.18115,0.140706,2370000,6671
-2.39279,-1.43593,-1.25918,-0.373375,-0.661571,-0.753052,-1.08008,-1.56419,0.0939575,6.60087,0.18493,0.135589,2371000,6674
-2.57922,-1.69011,-1.50269,-0.135413,-0.402958,-0.474215,-0.741973,-1.42315,0.0866991,6.57075,0.180539,0.136547,2372000,6677
-2.37709,-1.7057,-1.53698,-0.00913845,-0.423968,-0.299693,-0.935282,-1.26004,0.0793731,6.70324,0.184227,0.139743,2373000,6679
-2.39341,-1.57424,-1.38517,-0.214494,-0.507189,-0.536595,-0.919525,-1.30904,0.0798887,6.68006,0.182382,0.139054,2374000,6683
-2.44357,-1.6046,-1.40163,-0.167329,-0.502216,-0.468963,-1.08479,-1.38292,0.0804948,6.74227,0.1858,0.136671,2375000,6685
-2.54395,-1.69399,-1.5377,-0.166332,-0.410537,-0.402374,-0.738977,-1.34464,0.0900258,6.66631,0.18191,0.138784,2376000,6688
-2.62124,-1.68413,-1.52473,-0.271855,-0.40074,-0.493388,-0.574734,-1.45508,0.0869963,6.75049,0.184092,0.13813,2377000,6691
-2.41778,-1.51821,-1.35483,-0.133383,-0.6382,-0.502686,-1.17455,-1.39107,0.0856294,6.66734,0.186228,0.139329,2378000,6694
-2.50607,-1.54475,-1.39803,-0.270587,-0.548147,-0.561868,-0.845027,-1.47832,0.0851008,6.72584,0.186254,0.138551,2379000,6696
-2.32804,-1.57192,-1.39677,-0.305569,-0.476739,-0.548002,-1.06342,-1.31497,0.0842856,6.82247,0.185879,0.139007,2380000,6699
-2.54687,-1.70901,-1.55669,-0.182065,-0.365922,-0.48757,-0.578306,-1.4845,0.0908127,6.65184,0.182478,0.13946,2381000,6702
-2.58907,-1.69734,-1.50785,-0.285629,-0.325752,-0.544504,-0.598711,-1.47997,0.0909667,6.73473,0.187488,0.139385,2382000,6705
-2.7465,-1.85384,-1.71137,0.0108719,-0.243673,-0.389063,-0.332596,-1.40362,0.0880434,6.67528,0.186633,0.136423,2383000,6707
-2.64861,-1.8348,-1.67588,0.0449517,-0.284232,-0.353553,-0.492129,-1.21119,0.0830964,6.77471,0.183,0.142034,2384000,6709
-2.82369,-1.8761,-1.69375,-0.00876453,-0.208233,-0.423665,-0.295509,-1.40477,0.0935049,6.74519,0.182557,0.136506,2385000,6712
-2.76131,-1.75533,-1.56215,-0.0877964,-0.284293,-0.48444,-0.464692,-1.47215,0.0928322,6.64495,0.182545,0.137457,2386000,6714
-2.8744,-1.79381,-1.64398,-0.0731683,-0.364156,-0.4262,-0.241854,-1.50328,0.090516,6.61775,0.185188,0.136413,2387000,6717
-2.74237,-1.76414,-1.60212,-0.0589028,-0.35915,-0.381616,-0.588446,-1.28101,0.0897291,6.55611,0.184678,0.138043,2388000,6719
-2.6128,-1.66145,-1.48588,-0.0990541,-0.522436,-0.479665,-0.711158,-1.50344,0.0936927,6.64388,0.184679,0.138324,2389000,6723
-2.65507,-1.74042,-1.57747,0.00238569,-0.396578,-0.363005,-0.600531,-1.36695,0.0834808,6.64209,0.187279,0.140238,2390000,6725
-2.67771,-1.73034,-1.57155,-0.231065,-0.345979,-0.5094,-0.433042,-1.38933,0.0849289,6.66209,0.185625,0.13843,2391000,6728
-2.71216,-1.7682,-1.59408,-0.123787,-0.379308,-0.44488,-0.321679,-1.54201,0.0910168,6.75341,0.182187,0.138848,2392000,6731
-2.58176,-1.64423,-1.4918,-0.124644,-0.448452,-0.41995,-0.866027,-1.32137,0.0922929,6.60932,0.180973,0.138614,2393000,6734
-2.50959,-1.64436,-1.49002,-0.227466,-0.401785,-0.420356,-0.863206,-1.32069,0.0844069,6.5339,0.183134,0.13969,2394000,6738
-2.50327,-1.50167,-1.342,-0.357801,-0.547184,-0.608934,-0.960168,-1.49669,0.0877973,6.70921,0.186106,0.139456,2395000,6740
-2.55991,-1.738,-1.56218,-0.0283742,-0.395814,-0.403356,-0.687256,-1.31158,0.0830453,6.78163,0.181752,0.138828,2396000,6742
-2.45411,-1.74741,-1.6026,-0.0943253,-0.420158,-0.379707,-0.658053,-1.2892,0.082894,6.7202,0.184917,0.138659,2397000,6745
-2.65775,-1.71308,-1.58503,-0.157541,-0.339979,-0.448495,-0.647115,-1.30728,0.0955279,6.6054,0.182562,0.136612,2398000,6749
-2.61677,-1.82317,-1.63478,0.00785882,-0.316339,-0.408297,-0.504899,-1.2791,0.0862008,6.67065,0.180123,0.13712,2399000,6751
-2.87983,-1.99107,-1.84984,0.142683,-0.0505602,-0.283208,-0.0844518,-1.24489,0.0858681,6.67425,0.183763,0.139782,2400000,6753
-2.96068,-2.05642,-1.9368,0.285307,-0.0573359,-0.194808,0.18699,-1.35411,0.088084,6.65636,0.18567,0.137209,2401000,6757
-2.80559,-1.86913,-1.68227,-0.0862239,-0.213175,-0.413923,-0.176977,-1.48172,0.0850596,6.71546,0.184095,0.138247,2402000,6759
-2.67917,-1.95586,-1.80011,0.0550315,-0.163038,-0.185997,-0.32574,-1.19023,0.0845481,6.76162,0.182133,0.138689,2403000,6761
-2.53987,-1.75821,-1.62696,-0.0575056,-0.356495,-0.429013,-0.526541,-1.37618,0.0873777,6.7579,0.180675,0.137542,2404000,6764
-2.85954,-1.89918,-1.73995,0.102842,-0.216132,-0.275,-0.295185,-1.31748,0.0927199,6.73825,0.184986,0.140446,2405000,6768
-2.74112,-1.66272,-1.53997,-0.163195,-0.444632,-0.444315,-0.654125,-1.47005,0.0976088,6.57055,0.182147,0.138756,2406000,6771
-2.63896,-1.6695,-1.53215,-0.210296,-0.446727,-0.452178,-0.500188,-1.51563,0.0866233,6.67694,0.180396,0.1419,2407000,6774
-2.53974,-1.65253,-1.50054,-0.31696,-0.383677,-0.594031,-0.39426,-1.59143,0.088699,6.76744,0.186642,0.141191,2408000,6778
-2.84824,-1.8399,-1.67748,-0.052272,-0.269172,-0.342966,-0.454968,-1.31648,0.102395,6.6225,0.180554,0.13726,2409000,6781
-2.65986,-1.81393,-1.60092,-0.0934297,-0.293066,-0.35888,-0.42203,-1.50213,0.0807592,6.78299,0.183539,0.138269,2410000,6784
-2.56422,-1.73787,-1.57174,-0.138554,-0.328052,-0.479516,-0.738889,-1.21718,0.0936896,6.73612,0.184219,0.136605,2411000,6787
-2.47289,-1.56713,-1.39768,-0.255523,-0.518313,-0.537644,-1.00036,-1.36456,0.0865157,6.71549,0.186092,0.138394,2412000,6790
-2.43912,-1.38073,-1.22693,-0.423264,-0.735934,-0.726132,-1.0536,-1.66223,0.0880902,6.62726,0.184306,0.136639,2413000,6793
-2.51121,-1.39103,-1.22472,-0.498591,-0.629339,-0.827848,-0.99423,-1.54186,0.0927381,6.66379,0.183722,0.135691,2414000,6795
-2.39093,-1.40017,-1.26793,-0.375737,-0.651883,-0.664999,-1.17182,-1.47841,0.0910516,6.68264,0.181683,0.13703,2415000,6798
-2.476,-1.5943,-1.40383,-0.201732,-0.540213,-0.440829,-1.12657,-1.3158,0.0863699,6.67347,0.18273,0.138402,2416000,6802
-2.66288,-1.70179,-1.55887,-0.240825,-0.316667,-0.543668,-0.439587,-1.54642,0.0920038,6.55827,0.187771,0.138009,2417000,6805
-2.76252,-1.79415,-1.62018,-0.0879137,-0.286497,-0.440177,-0.439517,-1.32855,0.0930346,6.64945,0.18726,0.139143,2418000,6808
-2.76906,-1.72403,-1.60558,-0.152914,-0.316723,-0.546563,-0.341797,-1.51468,0.0938327,6.57767,0.18046,0.137673,2419000,6811
-2.81638,-2.00099,-1.86398,0.117128,-0.0745515,-0.293229,0.0395323,-1.23052,0.0874533,6.65589,0.184684,0.14143,2420000,6817
-2.93854,-2.05254,-1.86999,0.105556,-0.0948288,-0.297568,0.0846679,-1.37159,0.090731,6.64921,0.181873,0.134532,2421000,6820
-2.94187,-2.22165,-2.01283,0.249706,0.0867338,-0.0711577,0.31077,-1.21207,0.079107,6.69054,0.183266,0.137324,2422000,6823
-2.87787,-2.07122,-1.91332,0.314355,-0.0180655,-0.232382,0.109531,-1.26944,0.0896148,6.82502,0.18691,0.139613,2423000,6826
-2.96737,-2.09074,-1.96194,0.219131,-0.000415965,-0.200447,0.329254,-1.3224,0.0869657,6.6202,0.184002,0.139202,2424000,6829
-3.07385,-2.13574,-1.95615,0.228264,0.0713801,-0.186854,0.179591,-1.23378,0.0894524,6.64697,0.184507,0.137192,2425000,6831
-2.84362,-2.13901,-1.99449,0.324395,0.0828477,-0.189616,0.181898,-1.12494,0.0796697,6.6849,0.185012,0.138914,2426000,6834
-3.15511,-2.15238,-1.99356,0.249199,0.0653094,-0.254746,0.500877,-1.42354,0.0920884,6.65227,0.18296,0.139799,2427000,6838
-2.84863,-1.93196,-1.8072,-0.0690836,-0.145714,-0.419151,0.2084,-1.61851,0.091715,6.73628,0.18474,0.136163,2428000,6841
-2.9065,-1.85277,-1.67371,-0.0985889,-0.197963,-0.504132,-0.119081,-1.47268,0.0937825,6.60694,0.183775,0.139324,2429000,6844
-3.11621,-1.89666,-1.75463,-0.16894,-0.14691,-0.500429,0.231685,-1.53009,0.0967264,6.78657,0.181354,0.1399,2430000,6848
-3.19573,-2.19518,-2.02228,0.196049,0.201553,-0.305322,0.653647,-1.34294,0.0942335,6.53337,0.18376,0.139269,2431000,6851
-2.88573,-2.02147,-1.89848,0.0865683,-0.0364122,-0.334556,0.199443,-1.27172,0.0823818,6.70935,0.18324,0.138261,2432000,6854
-2.64419,-1.71473,-1.52563,-0.122888,-0.376386,-0.531163,-0.514224,-1.45567,0.0900146,6.74818,0.182458,0.138089,2433000,6858
-2.89508,-1.77015,-1.64615,-0.177561,-0.217037,-0.528221,-0.29976,-1.40389,0.0946164,6.68496,0.183462,0.138411,2434000,6860
-2.72438,-1.88898,-1.74342,0.114357,-0.200892,-0.317055,-0.347648,-1.23113,0.0879092,6.78345,0.185132,0.139211,2435000,6863
-2.61616,-1.70414,-1.52857,-0.0274034,-0.394899,-0.500224,-0.624037,-1.39935,0.0889397,6.70901,0.184111,0.139374,2436000,6865
-2.5676,-1.75746,-1.56677,-0.197268,-0.299438,-0.473826,-0.658778,-1.30088,0.0845703,6.66324,0.186357,0.137765,2437000,6867
-2.69499,-1.80111,-1.61727,-0.149743,-0.286795,-0.452537,-0.334492,-1.39592,0.086095,6.52593,0.186765,0.137856,2438000,6869
-2.6189,-1.75024,-1.57272,-0.0778543,-0.363264,-0.439041,-0.498366,-1.48974,0.0838118,6.61571,0.181274,0.138542,2439000,6873
-2.50295,-1.6203,-1.4511,-0.287099,-0.421644,-0.555635,-0.852844,-1.36674,0.0800706,6.61619,0.182771,0.138274,2440000,6875
-2.49587,-1.5747,-1.40548,-0.265226,-0.50307,-0.484741,-0.904237,-1.37888,0.080707,6.72173,0.185027,0.139677,2441000,6877
-2.52307,-1.70977,-1.55606,0.0434502,-0.421734,-0.490783,-0.607515,-1.33732,0.080548,6.69397,0.183814,0.139723,2442000,6881
-2.56901,-1.79843,-1.63667,0.0209912,-0.306847,-0.365633,-0.548457,-1.27928,0.0796993,6.58564,0.182983,0.138593,2443000,6883
-2.73366,-1.82077,-1.67123,-0.0236977,-0.193678,-0.487631,-0.390231,-1.27119,0.0868198,6.62208,0.181118,0.137184,2444000,6885
-2.60355,-1.84297,-1.68316,-0.0442466,-0.204669,-0.469379,-0.149709,-1.32752,0.082367,6.73076,0.187933,0.140768,2445000,6889
-2.86652,-1.90831,-1.74556,0.151849,-0.226178,-0.296675,-0.377238,-1.2835,0.0917751,6.67305,0.182237,0.138208,2446000,6891
-2.53443,-1.74061,-1.57857,-0.00761122,-0.363093,-0.350597,-0.788038,-1.21517,0.0821744,6.51863,0.182367,0.137347,2447000,6893
-2.48675,-1.72397,-1.51251,-0.0443551,-0.385825,-0.308866,-0.982974,-1.2161,0.0774139,6.66053,0.183366,0.13615,2448000,6896
-2.45168,-1.66815,-1.47194,-0.0388688,-0.449476,-0.422878,-1.0625,-1.29865,0.0836641,6.62035,0.185723,0.136878,2449000,6899
-2.38082,-1.64042,-1.46791,-0.180699,-0.432646,-0.414646,-1.05697,-1.29249,0.0823956,6.68309,0.184597,0.136941,2450000,6901
-2.34703,-1.49365,-1.33222,-0.277483,-0.603178,-0.58147,-1.28895,-1.25232,0.0891591,6.57476,0.185961,0.136922,2451000,6905
-2.38982,-1.43814,-1.25198,-0.413067,-0.631107,-0.627517,-1.286,-1.33217,0.0873677,6.64965,0.185181,0.139281,2452000,6907
-2.53959,-1.73428,-1.54669,0.00567361,-0.376645,-0.35858,-0.921977,-1.13976,0.0865874,6.81697,0.184713,0.137292,2453000,6909
-2.56304,-1.72265,-1.56639,-0.0537826,-0.344496,-0.387792,-0.82774,-1.10775,0.0890936,6.64244,0.181377,0.139616,2454000,6912
-2.63106,-1.70247,-1.53905,-0.227708,-0.378834,-0.510498,-0.55763,-1.45161,0.0834562,6.62115,0.183008,0.137206,2455000,6914
-2.79946,-1.75974,-1.60069,-0.0652068,-0.278988,-0.550102,-0.353676,-1.39245,0.0900245,6.69316,0.185501,0.135439,2456000,6916
-2.6681,-1.74749,-1.55537,-0.116603,-0.319428,-0.516294,-0.435432,-1.39474,0.0802683,6.7029,0.182742,0.137834,2457000,6918
-2.61088,-1.69391,-1.50132,-0.256092,-0.354137,-0.584234,-0.522407,-1.55037,0.0831581,6.68349,0.183783,0.136756,2458000,6921
-2.65189,-1.71244,-1.55954,-0.152278,-0.301443,-0.555934,-0.505765,-1.44877,0.0890154,6.59654,0.183476,0.139426,2459000,6923
-2.70721,-1.81922,-1.65281,-0.0231476,-0.264428,-0.457643,-0.346517,-1.27016,0.0916202,6.65385,0.184409,0.137508,2460000,6925
-2.71729,-1.92157,-1.73706,0.103791,-0.0779295,-0.457963,-0.24397,-1.20689,0.0817337,6.80325,0.181869,0.137647,2461000,6927
-2.75096,-1.89572,-1.73392,0.0606914,-0.15765,-0.302133,-0.402388,-1.16343,0.0835086,6.63148,0.185536,0.139849,2462000,6929
-2.70062,-1.91784,-1.77547,0.136428,-0.116459,-0.275364,-0.35547,-1.10444,0.0796392,6.62238,0.180957,0.139344,2463000,6932
-2.87917,-2.01784,-1.82835,0.132963,-0.0623175,-0.344758,0.0344166,-1.27034,0.0899484,6.7219,0.183373,0.137634,2464000,6935
-3.02984,-2.01222,-1.84679,0.0924569,-0.0974548,-0.261004,0.174826,-1.40773,0.0924643,6.69658,0.182474,0.143675,2465000,6937
-2.73437,-1.77862,-1.64012,-0.149243,-0.227993,-0.461855,-0.371988,-1.42666,0.0869758,6.56244,0.182331,0.140265,2466000,6939
-2.67508,-1.85339,-1.69204,0.0589332,-0.250157,-0.371381,-0.212784,-1.45138,0.0801822,6.66737,0.182225,0.142044,2467000,6942
-2.56471,-1.84769,-1.67753,-0.00300445,-0.242046,-0.445342,-0.32171,-1.31172,0.0791391,6.67431,0.184775,0.137714,2468000,6945
-2.64139,-1.70785,-1.54399,-0.198865,-0.338623,-0.549253,-0.437735,-1.56473,0.0895724,6.58058,0.183458,0.138156,2469000,6947
-2.50922,-1.64576,-1.49686,-0.131274,-0.461198,-0.528985,-0.746747,-1.31741,0.088438,6.53986,0.185672,0.137156,2470000,6950
-2.49503,-1.66109,-1.45311,-0.298293,-0.384045,-0.630233,-0.637781,-1.40084,0.0848034,6.63673,0.182217,0.137581,2471000,6953
-2.75229,-1.6026,-1.43019,-0.336306,-0.460957,-0.681276,-0.585233,-1.58199,0.103541,6.64611,0.183389,0.139073,2472000,6955
-2.73826,-1.71397,-1.56494,-0.199756,-0.366801,-0.51437,-0.499826,-1.40171,0.0913998,6.60528,0.180864,0.1377,2473000,6958
-2.54096,-1.55162,-1.37863,-0.381779,-0.533422,-0.737005,-0.62206,-1.60503,0.098154,6.62487,0.183873,0.140245,2474000,6960
-2.49148,-1.53211,-1.36248,-0.431117,-0.46145,-0.669848,-0.834893,-1.57305,0.0932191,6.66683,0.181969,0.138114,2475000,6962
-2.66424,-1.66286,-1.5414,-0.168052,-0.427346,-0.463967,-0.776402,-1.33319,0.0899565,6.71682,0.181694,0.136787,2476000,6965
-2.57323,-1.64201,-1.44265,-0.28649,-0.467186,-0.538899,-0.637226,-1.62466,0.0910143,6.6422,0.18371,0.138809,2477000,6968
-2.44915,-1.48455,-1.33762,-0.197817,-0.616879,-0.538277,-1.21667,-1.36082,0.0891642,6.66573,0.185229,0.138896,2478000,6972
-2.33232,-1.55384,-1.36899,-0.209757,-0.578202,-0.504453,-1.12223,-1.35736,0.0848426,6.63948,0.181886,0.137873,2479000,6975
-2.39484,-1.477,-1.32668,-0.336205,-0.680853,-0.544032,-1.15329,-1.39761,0.0958478,6.66953,0.183069,0.138593,2480000,6978
-2.43258,-1.43392,-1.27081,-0.319936,-0.694511,-0.672945,-1.05004,-1.60087,0.0920182,6.6021,0.181395,0.136828,2481000,6982
-2.35576,-1.47391,-1.30944,-0.341456,-0.604613,-0.633931,-1.08168,-1.46477,0.0852843,6.71212,0.183281,0.1392,2482000,6985
-2.48578,-1.45055,-1.27927,-0.411988,-0.615884,-0.7423,-0.970935,-1.61928,0.0917824,6.79296,0.183141,0.137894,2483000,6988
-2.24863,-1.27246,-1.04623,-0.65897,-0.854274,-0.842638,-1.36778,-1.64145,0.0969571,6.56002,0.179387,0.138989,2484000,6991
