BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.43637,-1.50929,-1.31682,-0.316848,-0.639826,-0.529875,-1.11068,-1.46463,0.0863289,6.56208,0.184322,0.140023,2731000,7735
-2.86611,-1.74675,-1.61985,-0.132945,-0.371933,-0.489188,-0.277224,-1.50983,0.0939387,6.67616,0.182957,0.138248,2732000,7739
-2.87554,-1.97255,-1.79244,0.110893,-0.126653,-0.252063,-0.0780045,-1.43747,0.087585,6.69434,0.181239,0.140232,2733000,7741
-2.70611,-1.79382,-1.6173,-0.0659775,-0.285941,-0.434465,-0.453975,-1.38695,0.0883486,6.71288,0.183959,0.137707,2734000,7744
-2.89402,-1.80268,-1.65759,-0.00989302,-0.295166,-0.473062,-0.115949,-1.57235,0.0958637,6.72124,0.185287,0.139684,2735000,7746
-2.8226,-1.81985,-1.65446,0.0396763,-0.333632,-0.377868,-0.190915,-1.5274,0.0852343,6.59529,0.182004,0.137282,2736000,7748
-2.78328,-1.93447,-1.71951,0.0747504,-0.160549,-0.3008,-0.354105,-1.31234,0.0918345,6.59667,0.182196,0.13611,2737000,7750
-2.77792,-1.85414,-1.64107,0.116149,-0.323138,-0.332936,-0.367099,-1.40479,0.0860221,6.54671,0.182924,0.138249,2738000,7753
-2.90348,-2.03438,-1.86098,0.197995,-0.0556794,-0.270084,0.102272,-1.2806,0.0837081,6.69898,0.184871,0.136911,2739000,7755
-2.81961,-2.02683,-1.83718,0.192417,-0.0585597,-0.302872,0.0179204,-1.28729,0.083242,6.66737,0.183594,0.138862,2740000,7757
-2.71803,-1.82229,-1.65115,0.0268429,-0.263652,-0.439847,-0.388386,-1.39397,0.0906483,6.6442,0.183135,0.137241,2741000,7761
-2.80611,-1.91443,-1.74848,0.0213236,-0.169271,-0.357485,-0.053512,-1.37193,0.0888124,6.68647,0.182212,0.139818,2742000,7763
-2.98797,-1.97878,-1.81938,0.167207,-0.108196,-0.245017,-0.134108,-1.24375,0.0912315,6.69635,0.181349,0.137857,2743000,7765
-2.6676,-1.68497,-1.52628,-0.0637915,-0.503932,-0.409657,-0.665179,-1.36078,0.0929381,6.49889,0.181834,0.137702,2744000,7767
-2.60733,-1.56342,-1.40093,-0.435211,-0.443312,-0.641725,-0.808012,-1.50332,0.0910829,6.76879,0.182097,0.137702,2745000,7769
-2.67672,-1.68101,-1.50466,-0.304294,-0.385682,-0.519101,-0.409832,-1.61773,0.0943227,6.67158,0.182281,0.137942,2746000,7773
-2.55931,-1.79752,-1.59751,-0.0502178,-0.297349,-0.385964,-0.633221,-1.29492,0.0846295,6.83279,0.181213,0.13608,2747000,7775
-2.59803,-1.73522,-1.54906,-0.0614795,-0.381279,-0.424429,-0.669607,-1.44359,0.0893894,6.75102,0.18164,0.138076,2748000,7777
-2.64297,-1.79789,-1.61932,-0.0984709,-0.314659,-0.319135,-0.506538,-1.41969,0.083251,6.741,0.183581,0.139155,2749000,7780
-2.57328,-1.62857,-1.47221,-0.286024,-0.443818,-0.526339,-0.70197,-1.44181,0.0852045,6.65999,0.184421,0.136832,2750000,7783
-2.47173,-1.59665,-1.42129,-0.223429,-0.5228,-0.497429,-0.912728,-1.44159,0.0884505,6.73588,0.183054,0.138052,2751000,7786
-2.54534,-1.46654,-1.29955,-0.516535,-0.538058,-0.759442,-0.896163,-1.60156,0.0898796,6.61156,0.181414,0.137098,2752000,7790
-2.35434,-1.5845,-1.36573,-0.291684,-0.516476,-0.54462,-0.927959,-1.45862,0.0861293,6.55725,0.185548,0.140391,2753000,7792
-2.30683,-1.40902,-1.21444,-0.448361,-0.639014,-0.684527,-1.26921,-1.43176,0.0860667,6.5596,0.180499,0.138077,2754000,7794
-2.38589,-1.4009,-1.21064,-0.371849,-0.707172,-0.717931,-1.19771,-1.50372,0.0910043,6.6578,0.18196,0.138841,2755000,7797
-2.53316,-1.40031,-1.19212,-0.402237,-0.752017,-0.702301,-1.18023,-1.48145,0.0985092,6.66758,0.182375,0.139146,2756000,7800
-2.53871,-1.61875,-1.45231,-0.256538,-0.465506,-0.523346,-0.782961,-1.40121,0.0886891,6.70545,0.183596,0.139275,2757000,7802
-2.52483,-1.72698,-1.51433,-0.234015,-0.275971,-0.617275,-0.507606,-1.37145,0.0827009,6.71325,0.184246,0.1383,2758000,7805
-2.84955,-1.75349,-1.55145,-0.163545,-0.407636,-0.468087,-0.456297,-1.54099,0.100572,6.65448,0.181182,0.136762,2759000,7809
-2.74092,-1.68791,-1.48144,-0.366571,-0.340175,-0.59099,-0.337057,-1.64599,0.0917415,6.62759,0.184497,0.13833,2760000,7812
-2.6837,-1.71564,-1.54295,-0.306767,-0.299933,-0.543851,-0.373941,-1.48006,0.0856479,6.6305,0.1812,0.141423,2761000,7815
-2.81222,-1.84575,-1.65322,-0.00328137,-0.219412,-0.400183,-0.434531,-1.27073,0.0912997,6.59706,0.1829,0.13809,2762000,7818
-2.83187,-1.90749,-1.74128,0.0858781,-0.244634,-0.315539,-0.209151,-1.35695,0.0893923,6.61683,0.182529,0.138751,2763000,7821
-2.68545,-1.73284,-1.53823,-0.166943,-0.376618,-0.513402,-0.541679,-1.39822,0.0884939,6.62219,0.180893,0.137648,2764000,7823
-2.72937,-1.83796,-1.64264,-0.0541839,-0.27643,-0.35172,-0.349895,-1.4485,0.0888071,6.54549,0.182501,0.138197,2765000,7826
-2.7183,-1.7934,-1.60692,-0.0688663,-0.328888,-0.370204,-0.451692,-1.50067,0.0909058,6.6462,0.18491,0.137737,2766000,7829
-2.88534,-1.75885,-1.58554,-0.103784,-0.303247,-0.527944,-0.251891,-1.56717,0.0994692,6.62506,0.184543,0.136936,2767000,7832
-2.7204,-1.66006,-1.52336,-0.324695,-0.440912,-0.634294,-0.310499,-1.72939,0.0956254,6.67359,0.184494,0.137289,2768000,7836
-2.71285,-1.66995,-1.5074,-0.266433,-0.40477,-0.625126,-0.369703,-1.61728,0.0969292,6.69542,0.183326,0.140558,2769000,7839
-2.69331,-1.80878,-1.6146,-0.159914,-0.236504,-0.535757,-0.115966,-1.59505,0.0907579,6.70567,0.182284,0.137716,2770000,7842
-2.82507,-1.9006,-1.69379,-0.0937758,-0.161373,-0.401077,-0.145737,-1.43079,0.0908538,6.62969,0.182769,0.139725,2771000,7846
-2.74598,-1.84078,-1.69062,-0.0586732,-0.248176,-0.452282,-0.222988,-1.50186,0.0947217,6.70492,0.182401,0.138726,2772000,7849
-2.53141,-1.62797,-1.40491,-0.222588,-0.541784,-0.527152,-0.786191,-1.43797,0.0902479,6.70134,0.182624,0.139646,2773000,7852
-2.65687,-1.72169,-1.52153,-0.177322,-0.331,-0.46941,-0.654762,-1.35776,0.0874585,6.65361,0.182028,0.140034,2774000,7855
-2.5625,-1.72527,-1.56125,-0.033442,-0.328166,-0.462503,-0.684858,-1.25438,0.0858765,6.63441,0.181452,0.138992,2775000,7859
-2.74318,-1.73301,-1.56438,-0.20987,-0.289463,-0.534151,-0.47067,-1.40236,0.0895273,6.62437,0.183799,0.134687,2776000,7862
-2.71189,-1.74824,-1.57463,-0.158474,-0.239197,-0.606375,-0.330874,-1.49957,0.0882302,6.70207,0.182737,0.139311,2777000,7865
-2.56196,-1.79575,-1.62933,-0.000579564,-0.242902,-0.389419,-0.616914,-1.18393,0.0842325,6.66076,0.180503,0.139533,2778000,7869
-2.77086,-1.86778,-1.66586,-0.124885,-0.138088,-0.403358,-0.355462,-1.31541,0.0894348,6.55924,0.182758,0.137592,2779000,7872
-2.47561,-1.61222,-1.45514,-0.258977,-0.440982,-0.559511,-0.687718,-1.53071,0.0831715,6.71469,0.186228,0.139133,2780000,7875
-2.63636,-1.66798,-1.488,-0.212144,-0.388119,-0.496723,-0.685902,-1.40669,0.0956532,6.73473,0.1793,0.139833,2781000,7878
-2.57923,-1.74058,-1.59481,-0.0116123,-0.408596,-0.410873,-0.595342,-1.3589,0.0902889,6.79099,0.185766,0.138829,2782000,7881
-2.54574,-1.65516,-1.4609,-0.171147,-0.473221,-0.5064,-0.624278,-1.5371,0.0899577,6.79683,0.184021,0.138481,2783000,7884
-2.50044,-1.74533,-1.56994,-0.14283,-0.308655,-0.507374,-0.331576,-1.46492,0.0828356,6.6785,0.182857,0.139203,2784000,7887
-2.63758,-1.77576,-1.62143,-0.0895214,-0.375053,-0.452097,-0.412685,-1.41481,0.0948806,6.71592,0.184714,0.13873,2785000,7889
-2.61419,-1.77201,-1.57302,-0.0741051,-0.377227,-0.401544,-0.528813,-1.34734,0.0899342,6.52203,0.183526,0.138706,2786000,7892
-2.5402,-1.77371,-1.59879,0.0832785,-0.350289,-0.376423,-0.636328,-1.21074,0.081762,6.60483,0.181453,0.138296,2787000,7894
-2.64493,-1.75833,-1.62203,-0.0610119,-0.410526,-0.387024,-0.452112,-1.46118,0.0911203,6.68257,0.18417,0.138428,2788000,7897
-2.50004,-1.66818,-1.50056,-0.212379,-0.403931,-0.453569,-0.827238,-1.35048,0.0795741,6.71885,0.184047,0.137206,2789000,7901
-2.48347,-1.60513,-1.44551,-0.211307,-0.525667,-0.436359,-0.900738,-1.462,0.086643,6.79047,0.182611,0.136527,2790000,7904
-2.52652,-1.63311,-1.4556,-0.199233,-0.479953,-0.494781,-0.797786,-1.43074,0.0884371,6.72751,0.184509,0.139162,2791000,7907
-2.53479,-1.6403,-1.49048,-0.245809,-0.478199,-0.476168,-0.67438,-1.50123,0.0909303,6.71666,0.183092,0.13991,2792000,7910
-2.68704,-1.61594,-1.47021,-0.302489,-0.461508,-0.634739,-0.453544,-1.63713,0.0943628,6.61525,0.182997,0.139832,2793000,7913
-2.69321,-1.81234,-1.63349,-0.116634,-0.311089,-0.409019,-0.301316,-1.54617,0.0879535,6.67583,0.182755,0.137946,2794000,7916
-2.71519,-1.66123,-1.48352,-0.2782,-0.37482,-0.647041,-0.378335,-1.65463,0.0915759,6.6611,0.181356,0.136965,2795000,7919
-2.88397,-1.92728,-1.74995,0.00634792,-0.161056,-0.36365,-0.11458,-1.30886,0.0955984,6.7149,0.183058,0.138312,2796000,7922
-2.62747,-1.84757,-1.6459,-0.0382315,-0.217044,-0.409027,-0.459547,-1.30653,0.0849186,6.77669,0.182343,0.136874,2797000,7925
-2.51231,-1.6645,-1.48428,-0.188559,-0.439024,-0.462521,-0.699677,-1.45141,0.0823744,6.60104,0.183826,0.138529,2798000,7929
-2.59377,-1.69948,-1.51612,-0.176014,-0.34044,-0.514945,-0.609662,-1.44899,0.0885477,6.63904,0.18332,0.136445,2799000,7931
-2.6232,-1.70961,-1.51145,-0.135985,-0.372862,-0.491263,-0.718885,-1.34176,0.0965145,6.62179,0.178933,0.137791,2800000,7935
-2.70636,-1.7136,-1.56645,-0.21226,-0.357873,-0.538493,-0.359501,-1.51109,0.0952068,6.61469,0.183505,0.138813,2801000,7938
-2.62045,-1.71967,-1.54222,0.00418063,-0.435912,-0.436382,-0.598782,-1.40073,0.0898809,6.65235,0.182644,0.137158,2802000,7941
-2.72216,-1.81364,-1.65794,0.0592837,-0.331316,-0.332316,-0.406426,-1.37305,0.0863219,6.62271,0.183121,0.13938,2803000,7944
-2.41991,-1.71754,-1.49694,-0.0177355,-0.415091,-0.4609,-0.763207,-1.24854,0.0818154,6.6059,0.181038,0.137528,2804000,7947
-2.55109,-1.65626,-1.47868,-0.198805,-0.461351,-0.438785,-0.820592,-1.38718,0.0894968,6.56466,0.184501,0.138455,2805000,7950
-2.53228,-1.77375,-1.56708,0.0165319,-0.414756,-0.320898,-0.611418,-1.44825,0.0855476,6.73224,0.184255,0.139683,2806000,7953
-2.57987,-1.70392,-1.53149,-0.156638,-0.46469,-0.43946,-0.555564,-1.54333,0.0883293,6.60115,0.182983,0.138051,2807000,7956
-2.65124,-1.57345,-1.45193,-0.281434,-0.567168,-0.541489,-0.710813,-1.50892,0.0892648,6.66406,0.182109,0.139303,2808000,7959
-2.54239,-1.64127,-1.47295,-0.175557,-0.467118,-0.460805,-0.817733,-1.38139,0.0892011,6.65195,0.183182,0.140499,2809000,7962
-2.44595,-1.50127,-1.32215,-0.301145,-0.64109,-0.505151,-1.0475,-1.49193,0.0859726,6.64597,0.180849,0.135314,2810000,7965
-2.56871,-1.58155,-1.43242,-0.158043,-0.54601,-0.586556,-0.78309,-1.46082,0.0891018,6.61036,0.181324,0.137444,2811000,7967
-2.5211,-1.63579,-1.48566,-0.254892,-0.447553,-0.499899,-0.759797,-1.49296,0.0939645,6.63205,0.183458,0.136944,2812000,7971
-2.66711,-1.78341,-1.63679,0.123458,-0.421202,-0.312526,-0.528953,-1.4096,0.0884276,6.66027,0.181883,0.14015,2813000,7973
-2.63304,-1.76735,-1.55079,-0.208507,-0.306895,-0.50454,-0.536806,-1.40361,0.090393,6.71008,0.184366,0.137298,2814000,7976
-2.3833,-1.49528,-1.33619,-0.401233,-0.542607,-0.600946,-1.04346,-1.43165,0.0855525,6.59082,0.184465,0.139506,2815000,7979
-2.66508,-1.58665,-1.40241,-0.282666,-0.558938,-0.560956,-0.70165,-1.63369,0.095646,6.72313,0.184706,0.13791,2816000,7981
-2.50623,-1.64347,-1.46208,-0.272015,-0.419279,-0.54977,-0.747929,-1.40566,0.0873314,6.67519,0.183166,0.138991,2817000,7984
-2.44493,-1.51014,-1.34594,-0.369936,-0.607277,-0.60953,-0.897154,-1.55157,0.0916443,6.64208,0.187507,0.137621,2818000,7986
-2.42849,-1.48625,-1.33329,-0.466015,-0.591883,-0.623217,-0.812533,-1.6769,0.0895178,6.54417,0.183624,0.140537,2819000,7988
-2.29684,-1.46395,-1.33591,-0.330235,-0.656987,-0.609306,-1.1007,-1.50517,0.0842395,6.66899,0.183719,0.137577,2820000,7993
-2.30429,-1.40571,-1.2439,-0.347913,-0.721599,-0.707756,-1.09788,-1.5077,0.0927822,6.66161,0.184063,0.138274,2821000,7996
-2.32191,-1.66151,-1.4604,-0.122148,-0.465349,-0.503986,-0.851094,-1.33484,0.0723178,6.65659,0.185206,0.1378,2822000,7999
-2.21789,-1.48641,-1.30531,-0.212955,-0.65169,-0.520063,-1.33719,-1.28902,0.0764601,6.57334,0.182111,0.138753,2823000,8001
-2.26421,-1.57959,-1.39782,-0.134076,-0.60594,-0.370905,-1.27595,-1.19105,0.0773433,6.66932,0.184797,0.138722,2824000,8003
-2.29859,-1.49044,-1.30947,-0.173503,-0.678702,-0.48208,-1.30953,-1.3618,0.0845427,6.62928,0.181177,0.137912,2825000,8005
-2.36998,-1.5044,-1.35145,-0.394733,-0.572676,-0.561214,-1.1962,-1.40394,0.0871533,6.75854,0.185253,0.136637,2826000,8009
-2.51694,-1.57284,-1.40691,-0.29091,-0.484053,-0.55438,-0.926589,-1.54341,0.0884568,6.729,0.186191,0.136257,2827000,8011
-2.61591,-1.70527,-1.53191,-0.165884,-0.335887,-0.46051,-0.656444,-1.49497,0.08447,6.63975,0.182559,0.137191,2828000,8013
-2.72525,-1.75103,-1.60388,-0.141439,-0.341256,-0.468208,-0.394737,-1.46268,0.0936133,6.64588,0.181612,0.136797,2829000,8016
-2.70916,-1.64639,-1.49644,-0.309816,-0.376879,-0.570627,-0.519128,-1.6065,0.0882752,6.78895,0.183266,0.137498,2830000,8020
-2.63032,-1.9155,-1.72111,0.0649522,-0.192879,-0.313004,-0.27325,-1.36438,0.0811075,6.75879,0.182068,0.135994,2831000,8023
-2.72361,-1.91953,-1.7749,0.113248,-0.21176,-0.313408,-0.226192,-1.31298,0.0821637,6.74703,0.18004,0.137368,2832000,8026
-2.75745,-1.7145,-1.58512,-0.0691164,-0.382583,-0.46516,-0.639471,-1.409,0.0974452,6.64305,0.181312,0.138348,2833000,8030
-2.57396,-1.71497,-1.53193,-0.0599701,-0.439881,-0.443119,-0.819816,-1.18124,0.0885749,6.70015,0.184339,0.136574,2834000,8033
-2.66578,-1.72193,-1.5756,-0.0637578,-0.40203,-0.426801,-0.718112,-1.38094,0.0920575,6.61813,0.184767,0.136223,2835000,8035
-2.54112,-1.73822,-1.52867,-0.128835,-0.421336,-0.393532,-0.63576,-1.4701,0.0876734,6.68052,0.181492,0.137654,2836000,8038
-2.61697,-1.7177,-1.51742,-0.125765,-0.356294,-0.46602,-0.653036,-1.36169,0.0907486,6.69198,0.182585,0.139699,2837000,8040
-2.62096,-1.73059,-1.56598,-0.0652516,-0.359762,-0.391074,-0.667308,-1.32861,0.0817341,6.66768,0.182268,0.140576,2838000,8042
-2.74556,-1.90255,-1.77394,0.0819879,-0.157589,-0.302757,-0.28068,-1.2699,0.0848692,6.67453,0.185822,0.138614,2839000,8044
-2.73447,-1.83295,-1.63822,-0.306507,-0.157432,-0.557383,-0.216656,-1.45962,0.0902018,6.55279,0.182409,0.138592,2840000,8046
-2.85346,-1.82915,-1.66987,-0.20101,-0.192567,-0.534495,-0.0244496,-1.56144,0.0929113,6.6169,0.183909,0.137228,2841000,8048
-2.81686,-1.87854,-1.70542,-0.0118419,-0.224434,-0.4562,-0.051294,-1.44211,0.0906997,6.56723,0.186033,0.138241,2842000,8051
-2.82494,-1.73134,-1.55128,-0.145883,-0.374494,-0.569957,-0.286521,-1.60391,0.0966841,6.57446,0.185385,0.139094,2843000,8054
-2.666,-1.86376,-1.68056,0.0567642,-0.281918,-0.350122,-0.445364,-1.21204,0.0887987,6.55491,0.185535,0.139319,2844000,8058
-2.50283,-1.5978,-1.52454,-0.09232,-0.494127,-0.519215,-0.748254,-1.43957,0.0855582,6.60437,0.182189,0.138052,2845000,8060
-2.59645,-1.78337,-1.62914,-0.0588312,-0.336247,-0.439712,-0.433222,-1.36003,0.0821184,6.74611,0.18223,0.138607,2846000,8062
-2.66804,-1.74924,-1.60172,0.0458952,-0.364645,-0.347608,-0.750942,-1.21408,0.0897093,6.53619,0.185803,0.137896,2847000,8064
-2.69935,-1.87331,-1.68918,0.069039,-0.179081,-0.3951,-0.360801,-1.28405,0.0862709,6.68908,0.182139,0.137562,2848000,8067
-2.69648,-1.86254,-1.71401,-0.0158857,-0.179563,-0.312852,-0.417867,-1.20343,0.0833826,6.66294,0.183175,0.140392,2849000,8069
-2.76778,-1.91806,-1.74515,0.0373761,-0.195563,-0.322482,-0.194877,-1.30593,0.0871134,6.70587,0.186691,0.137703,2850000,8073
-2.62215,-1.98009,-1.78674,0.198253,-0.167511,-0.205721,-0.237532,-1.18201,0.0777599,6.61097,0.184324,0.137664,2851000,8076
-2.73642,-1.90276,-1.7282,0.0433165,-0.122325,-0.37715,-0.260619,-1.24082,0.0850519,6.64984,0.183705,0.141443,2852000,8079
-2.94358,-2.16537,-1.99556,0.345702,0.0745628,-0.070669,0.077714,-1.03385,0.0840856,6.70175,0.184415,0.142941,2853000,8081
-2.85912,-2.13543,-2.00867,0.380203,0.0153782,-0.0623208,0.121632,-1.0936,0.0787376,6.63304,0.183928,0.138624,2854000,8083
-2.88222,-2.06956,-1.94137,0.0890243,0.0348529,-0.229704,0.19742,-1.26892,0.08144,6.70504,0.18322,0.140943,2855000,8085
-2.82096,-1.97976,-1.78012,-0.0277227,-0.0414109,-0.324493,-0.00638092,-1.35153,0.0928502,6.59186,0.182286,0.140876,2856000,8087
-2.89893,-1.94203,-1.7587,0.0140197,-0.0929573,-0.410449,0.00104848,-1.3631,0.0886812,6.73296,0.187617,0.138111,2857000,8089
-2.95448,-2.07531,-1.97215,0.226963,0.021946,-0.232072,0.220041,-1.25853,0.0932164,6.66283,0.18647,0.140411,2858000,8093
-2.92526,-2.13375,-1.9553,0.249548,0.050324,-0.228205,0.266629,-1.16183,0.0815941,6.75215,0.184724,0.136674,2859000,8095
-3.01228,-2.21774,-2.02509,0.287011,0.162259,-0.136516,0.417697,-1.2652,0.0792231,6.72582,0.185488,0.139229,2860000,8098
-2.953,-2.13985,-1.9849,0.423589,0.0433423,-0.0917,0.0407236,-1.06048,0.0840761,6.67168,0.186783,0.140144,2861000,8100
-2.91439,-2.0033,-1.81007,0.149213,-0.0707269,-0.362867,0.0614465,-1.30569,0.0881158,6.67448,0.183577,0.137525,2862000,8103
-2.57992,-1.78014,-1.57615,-0.141384,-0.248591,-0.444103,-0.652276,-1.19609,0.0817654,6.67436,0.183998,0.13626,2863000,8106
-2.56028,-1.60725,-1.42212,-0.116591,-0.545397,-0.522866,-0.734942,-1.46527,0.0903432,6.79992,0.182984,0.13902,2864000,8108
-2.46831,-1.3988,-1.26309,-0.545002,-0.590729,-0.764243,-0.95623,-1.65376,0.0924314,6.55463,0.184682,0.137777,2865000,8110
-2.30552,-1.53619,-1.37643,-0.342379,-0.537731,-0.547889,-1.04545,-1.3336,0.0816325,6.55156,0.183275,0.138287,2866000,8112
-2.37108,-1.3968,-1.2201,-0.444731,-0.659049,-0.652917,-1.28708,-1.45567,0.0910835,6.61404,0.184971,0.13828,2867000,8114
-2.35487,-1.30677,-1.16232,-0.637089,-0.724333,-0.768817,-1.29792,-1.53989,0.0982243,6.62518,0.18359,0.139321,2868000,8117
-2.39817,-1.47996,-1.32263,-0.289076,-0.679218,-0.585656,-1.06182,-1.60189,0.0870407,6.51031,0.184496,0.136551,2869000,8120
-2.53436,-1.43891,-1.27808,-0.500232,-0.64729,-0.689295,-0.974725,-1.59265,0.0939194,6.7222,0.184162,0.139992,2870000,8122
-2.48272,-1.73295,-1.61277,-0.0688098,-0.377607,-0.311321,-0.835521,-1.15271,0.0787703,6.60373,0.18352,0.138196,2871000,8124
-2.37704,-1.3449,-1.15814,-0.411378,-0.801135,-0.677153,-1.37046,-1.46638,0.089513,6.58571,0.181173,0.138869,2872000,8127
-2.13501,-1.23638,-1.06054,-0.650451,-0.870783,-0.742064,-1.60872,-1.52958,0.0854457,6.69288,0.185696,0.138536,2873000,8130
-2.11835,-1.26874,-1.10221,-0.618061,-0.726603,-0.877599,-1.43412,-1.40148,0.0880514,6.77198,0.185727,0.138898,2874000,8133
-2.2974,-1.46485,-1.2663,-0.396031,-0.598915,-0.622169,-1.2198,-1.44752,0.0917227,6.66752,0.184897,0.138097,2875000,8137
-2.38122,-1.37675,-1.20443,-0.66685,-0.577511,-0.848413,-1.08167,-1.52846,0.0869523,6.76299,0.183373,0.139359,2876000,8139
-2.3476,-1.31352,-1.1569,-0.413105,-0.875463,-0.700089,-1.41562,-1.42464,0.0927305,6.66438,0.184992,0.138343,2877000,8141
-2.3425,-1.57983,-1.39002,-0.380043,-0.458805,-0.63905,-0.744256,-1.41577,0.0782381,6.77256,0.187555,0.138462,2878000,8144
-2.53731,-1.62633,-1.46168,-0.203491,-0.396562,-0.546007,-0.769278,-1.38981,0.0870038,6.58832,0.18303,0.138303,2879000,8147
-2.64235,-1.72181,-1.56983,-0.203084,-0.344799,-0.490031,-0.482562,-1.52688,0.0875832,6.82226,0.185425,0.139193,2880000,8149
-2.67256,-1.64847,-1.50597,-0.153581,-0.458836,-0.46384,-0.67657,-1.46964,0.0887077,6.67616,0.181971,0.137635,2881000,8152
-2.54475,-1.60946,-1.4459,-0.315361,-0.437831,-0.534915,-0.929675,-1.36627,0.0932807,6.66662,0.186083,0.13796,2882000,8155
-2.74089,-1.77765,-1.61103,0.0180455,-0.365135,-0.336949,-0.59663,-1.35545,0.0912518,6.6065,0.185317,0.140179,2883000,8157
-2.75286,-1.81058,-1.63312,-0.0974637,-0.274814,-0.418015,-0.279264,-1.43438,0.0893202,6.68079,0.185373,0.141489,2884000,8159
-2.84218,-1.91858,-1.75212,0.044601,-0.190711,-0.30639,-0.177068,-1.29239,0.0931604,6.67862,0.181689,0.140353,2885000,8162
-2.89338,-1.90117,-1.73731,-0.102411,-0.0748117,-0.504812,-0.0761521,-1.32182,0.0897446,6.64464,0.186927,0.136018,2886000,8165
-2.89741,-2.00419,-1.80339,-0.0282243,-0.044043,-0.373123,0.153994,-1.27768,0.0882984,6.55967,0.185033,0.140134,2887000,8167
-2.67903,-1.84678,-1.69328,-0.049792,-0.224147,-0.353108,-0.405639,-1.28317,0.0841231,6.5569,0.18737,0.137671,2888000,8169
-2.88119,-1.94034,-1.75523,0.0486302,-0.120166,-0.340648,-0.0841181,-1.30842,0.0916153,6.64796,0.184974,0.139253,2889000,8172
-3.0403,-2.00776,-1.85685,0.0126652,-0.0183834,-0.401953,0.347348,-1.53056,0.0928517,6.52621,0.184053,0.140157,2890000,8175
-2.95673,-2.16302,-2.00853,0.334563,0.114029,-0.104811,0.200752,-1.20965,0.0800693,6.70652,0.182734,0.138914,2891000,8177
-2.96213,-2.12364,-1.96472,0.223371,0.0808088,-0.13003,0.113407,-1.18177,0.0885363,6.81658,0.184632,0.141761,2892000,8179
-2.9205,-1.97212,-1.82258,0.183205,-0.0977558,-0.27311,-0.0964554,-1.21963,0.0848293,6.73021,0.18504,0.140168,2893000,8182
-2.84845,-2.02464,-1.85784,0.142795,-0.0646628,-0.304856,0.162786,-1.36562,0.0861275,6.51935,0.183612,0.139783,2894000,8184
-2.92657,-2.04698,-1.88267,0.0977122,0.0525687,-0.35166,0.208203,-1.28305,0.0851155,6.63348,0.185793,0.139553,2895000,8187
-3.1007,-2.1019,-1.95064,0.18417,0.0720995,-0.289219,0.430203,-1.42577,0.091651,6.63448,0.184975,0.137704,2896000,8189
-2.83049,-1.97422,-1.80405,0.154977,-0.0755733,-0.331263,-0.03021,-1.23196,0.0849904,6.70151,0.1851,0.139554,2897000,8191
-2.84134,-1.98054,-1.8147,0.233479,-0.164843,-0.150728,-0.25253,-1.14995,0.0811147,6.41557,0.181582,0.141872,2898000,8194
-2.79072,-1.87,-1.7082,-0.020017,-0.190581,-0.366061,-0.315301,-1.28769,0.0859273,6.68782,0.185068,0.13981,2899000,8197
-2.69672,-1.82513,-1.6668,0.186034,-0.330761,-0.305735,-0.490816,-1.14106,0.0835467,6.62712,0.182347,0.14059,2900000,8199
-2.84778,-1.81087,-1.65773,-0.0382344,-0.211865,-0.457382,-0.370734,-1.28977,0.0916975,6.61855,0.182,0.141391,2901000,8203
-2.89446,-1.97079,-1.8143,0.12364,-0.102364,-0.292079,-0.056915,-1.24176,0.0900363,6.69148,0.183513,0.140079,2902000,8206
-2.79518,-2.11135,-1.96595,0.249511,0.0454725,-0.206137,0.291469,-1.20576,0.0738887,6.58392,0.184737,0.138091,2903000,8208
-2.84324,-1.98804,-1.84914,0.152067,-0.0614395,-0.321666,-0.0247616,-1.19909,0.0935086,6.57364,0.18473,0.140255,2904000,8210
-2.80786,-1.79148,-1.64315,-0.145924,-0.203472,-0.543451,-0.190938,-1.45141,0.0933346,6.64084,0.181175,0.139475,2905000,8212
-2.9528,-1.96518,-1.79814,-0.0690645,-0.0207299,-0.414217,0.237317,-1.46483,0.0924357,6.6775,0.187568,0.142718,2906000,8215
-3.01578,-1.93276,-1.79561,0.089761,-0.14802,-0.460634,0.10817,-1.41622,0.0961962,6.72594,0.185124,0.13875,2907000,8217
-2.77364,-1.88628,-1.73631,-0.0784366,-0.212093,-0.394113,-0.183286,-1.32829,0.0908758,6.70538,0.186161,0.139239,2908000,8219
-2.63929,-1.66674,-1.48939,-0.274816,-0.364381,-0.605411,-0.550255,-1.40727,0.089444,6.67009,0.185679,0.139344,2909000,8222
-2.58938,-1.59669,-1.46771,-0.43644,-0.425693,-0.614985,-0.622189,-1.48893,0.0884006,6.62585,0.183375,0.136129,2910000,8224
-2.58188,-1.59016,-1.44521,-0.395082,-0.419656,-0.599319,-0.705898,-1.61942,0.0889086,6.53626,0.184132,0.137337,2911000,8226
-2.37197,-1.71301,-1.53065,-0.00640238,-0.442052,-0.404207,-0.673909,-1.39757,0.0755253,6.74857,0.184025,0.140393,2912000,8230
-2.43673,-1.53264,-1.35623,-0.321203,-0.550872,-0.589191,-0.991764,-1.41876,0.0896062,6.6098,0.183874,0.13667,2913000,8233
