BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.24199,-1.65426,-1.44027,-0.114088,-1.13147,-0.896611,0.0198057,0.0628565,0.00326373,6.67337,0.182504,0.135677,2306000,6444
-2.27317,-1.64004,-1.39811,-0.204376,-0.990659,-0.905704,0.0160491,0.0670076,0.000285482,6.69214,0.184467,0.139283,2307000,6447
-2.25324,-1.74726,-1.51552,-0.0571298,-0.884109,-0.88855,0.00902613,0.0727621,0.00340698,6.66028,0.185318,0.137233,2308000,6450
-2.25466,-1.56418,-1.33709,-0.221149,-1.15907,-0.969727,0.0213009,0.0600306,0.00456264,6.6137,0.185247,0.141959,2309000,6452
-2.15793,-1.38656,-1.13308,-0.333613,-1.57556,-1.07114,0.0216484,0.0682753,0.00936948,6.80285,0.182606,0.136934,2310000,6455
-2.13236,-1.26863,-1.04652,-0.355302,-1.78586,-0.999472,0.0182139,0.0793757,0.00473099,6.59178,0.184217,0.14073,2311000,6458
-2.11525,-1.38642,-1.14881,-0.333494,-1.54354,-1.10108,0.0183897,0.0646089,0.00390837,6.499,0.183757,0.137806,2312000,6461
-2.18547,-1.41649,-1.19923,-0.318703,-1.46027,-1.0238,0.0232666,0.0634049,0.00379476,6.50882,0.180106,0.138021,2313000,6463
-1.97439,-1.36363,-1.10944,-0.295117,-1.75482,-1.04871,0.0195518,0.0676424,0.0035125,6.60816,0.184791,0.137553,2314000,6466
-2.1019,-1.33732,-1.14691,-0.316905,-1.65823,-1.04539,0.0163079,0.0773428,0.00615873,6.6808,0.182285,0.138588,2315000,6469
-2.03205,-1.49462,-1.29407,-0.0870603,-1.5158,-0.941872,0.012953,0.0620728,0.0113492,6.63154,0.181451,0.138311,2316000,6471
-2.16334,-1.47413,-1.26255,-0.14703,-1.43823,-0.93902,0.0172447,0.0683332,0.005649,6.66904,0.183664,0.140283,2317000,6474
-2.13097,-1.35619,-1.12159,-0.383279,-1.61684,-1.08793,0.0286443,0.0559422,0.00326416,6.52378,0.185175,0.138633,2318000,6476
-2.28789,-1.5606,-1.32075,-0.234466,-1.19897,-1.00748,0.0235459,0.0537034,0.00125777,6.60139,0.184959,0.137161,2319000,6480
-2.32415,-1.64728,-1.40586,-0.117287,-1.06619,-0.981714,0.018705,0.0621347,0.000562762,6.69456,0.18559,0.137281,2320000,6487
-2.26673,-1.50507,-1.2694,-0.242405,-1.31486,-1.00414,0.0279836,0.0567862,0.00146068,6.6187,0.181794,0.138739,2321000,6490
-2.51453,-1.79071,-1.54414,-0.0870158,-0.729671,-0.919071,0.0205011,0.0660496,0.000215896,6.60962,0.184181,0.139779,2322000,6494
-2.54427,-1.71497,-1.48153,-0.0685715,-0.961776,-0.911157,0.0216414,0.0716666,0.0122355,6.64918,0.184301,0.139507,2323000,6496
-2.4106,-1.73388,-1.5232,-0.12343,-0.802252,-0.890215,0.0174344,0.0615809,0.0035977,6.61381,0.187314,0.140401,2324000,6498
-2.40709,-1.69453,-1.43558,-0.0853522,-1.00968,-0.912731,0.0225307,0.0613832,0.00249344,6.64914,0.184505,0.137845,2325000,6500
-2.25087,-1.68576,-1.46357,-0.149632,-0.958539,-0.915084,0.0123056,0.0649065,0.00131363,6.75214,0.182707,0.139073,2326000,6503
-2.29664,-1.5955,-1.35177,-0.177152,-1.16303,-1.02554,0.0148658,0.0708361,0.00105605,6.6495,0.184537,0.136656,2327000,6506
-2.29794,-1.58424,-1.36882,-0.240843,-1.10555,-1.02844,0.0201554,0.0628509,0.0040599,6.6535,0.186,0.136684,2328000,6508
-2.27157,-1.46373,-1.27023,-0.348997,-1.28198,-1.03432,0.0284884,0.0501004,0.00697263,6.66854,0.183017,0.13827,2329000,6510
-2.08211,-1.38648,-1.14897,-0.267408,-1.64281,-1.0059,0.0203519,0.0632813,0.00135846,6.78266,0.185105,0.136306,2330000,6512
-2.14073,-1.30778,-1.09437,-0.373244,-1.70266,-1.02919,0.0251617,0.0710905,0.00606948,6.65564,0.18481,0.139317,2331000,6515
-2.0292,-1.26526,-1.03044,-0.350023,-1.90132,-1.10354,0.0270428,0.0624622,0.00281151,6.55373,0.183178,0.138392,2332000,6517
-2.20924,-1.24352,-0.983964,-0.46485,-1.86925,-1.06479,0.0189517,0.0777783,0.0084735,6.75619,0.182303,0.137859,2333000,6519
-2.22683,-1.42361,-1.1929,-0.231138,-1.55182,-1.05283,0.0180059,0.0750255,0.00300111,6.59658,0.186575,0.139272,2334000,6522
-2.17054,-1.31675,-1.07925,-0.308974,-1.77387,-1.0547,0.0242004,0.0700073,0.00323575,6.75528,0.186453,0.139593,2335000,6525
-2.18749,-1.35613,-1.17814,-0.285487,-1.60553,-1.04031,0.0261568,0.0664782,0.0014972,6.59622,0.183928,0.137601,2336000,6529
-2.31827,-1.48766,-1.25162,-0.247723,-1.36231,-1.02694,0.0256076,0.0602957,0.00199253,6.62678,0.184095,0.138329,2337000,6532
-2.45284,-1.64679,-1.43256,-0.104107,-1.07702,-0.923061,0.0207503,0.0710706,0.0061944,6.63115,0.183846,0.138189,2338000,6535
-2.33672,-1.77078,-1.54247,-0.0663088,-0.816599,-0.904058,0.0102178,0.0649748,0.000120286,6.54788,0.184694,0.138948,2339000,6538
-2.26193,-1.63858,-1.40307,-0.102708,-1.12477,-0.934187,0.0152142,0.0609913,0.00094689,6.87793,0.185295,0.137489,2340000,6540
-2.36074,-1.59945,-1.35609,-0.123639,-1.16354,-0.95914,0.017995,0.0703557,0.00140746,6.58975,0.180312,0.138337,2341000,6542
-2.29437,-1.71019,-1.49097,-0.0652664,-0.980832,-0.900851,0.0105788,0.0673289,0.00409794,6.66141,0.182678,0.136223,2342000,6545
-2.46551,-1.7984,-1.57295,-0.02057,-0.779347,-0.927794,0.0113155,0.071087,0.00474212,6.67479,0.184926,0.137458,2343000,6547
-2.3942,-1.85957,-1.68266,0.0192653,-0.623594,-0.905695,0.0095485,0.0651573,0.00783981,6.77904,0.181475,0.137582,2344000,6549
-2.37543,-1.68691,-1.49286,-0.0506111,-0.97941,-0.910401,0.0196563,0.0592114,0.00396755,6.604,0.182269,0.138388,2345000,6552
-2.22947,-1.49664,-1.28576,-0.202999,-1.33161,-0.988635,0.0253494,0.0537465,0.00281122,6.67156,0.182169,0.138789,2346000,6555
-2.28321,-1.556,-1.36946,-0.177985,-1.23504,-0.969807,0.0162814,0.0637897,0.0108411,6.62606,0.182627,0.140779,2347000,6559
-2.12407,-1.34909,-1.10991,-0.316019,-1.66097,-1.00641,0.0221248,0.0625443,0.00329892,6.84634,0.182959,0.140421,2348000,6562
-2.25691,-1.41453,-1.17949,-0.330022,-1.48355,-1.08997,0.0249327,0.0646575,0.00421704,6.76524,0.184156,0.137947,2349000,6565
-2.05181,-1.27923,-1.09767,-0.482686,-1.64783,-1.0728,0.0219213,0.0617423,0.000288933,6.77117,0.185117,0.137514,2350000,6569
-2.46824,-1.54578,-1.3482,-0.219117,-1.18601,-0.975202,0.0205184,0.0785214,0.00370801,6.74321,0.18468,0.138994,2351000,6572
-2.26754,-1.56496,-1.3357,-0.251322,-1.19193,-0.978138,0.0119304,0.075092,0.00508904,6.77272,0.184114,0.137369,2352000,6575
-2.45992,-1.62235,-1.39407,-0.145942,-1.10218,-0.989903,0.0220062,0.0646364,0.00242506,6.72158,0.18371,0.13811,2353000,6579
-2.1243,-1.48536,-1.2631,-0.146144,-1.48009,-0.922845,0.0175714,0.0594558,0.00157468,6.65625,0.183375,0.138798,2354000,6582
-2.32469,-1.63625,-1.43112,-0.124961,-1.08094,-0.961436,0.0131078,0.0786594,0.00990135,6.62902,0.18494,0.139959,2355000,6584
-2.40801,-1.77385,-1.57225,0.0151039,-0.847137,-0.944198,0.0143687,0.0713883,0.00255853,6.82028,0.184999,0.136835,2356000,6586
-2.31296,-1.59515,-1.38836,-0.191672,-1.14428,-0.96591,0.0135209,0.0747318,0.0100205,6.67387,0.18676,0.137879,2357000,6588
-2.1968,-1.37068,-1.13178,-0.255805,-1.58893,-1.06965,0.0267243,0.0650362,0.0022892,6.72523,0.182433,0.140893,2358000,6591
-2.35728,-1.43067,-1.27819,-0.305677,-1.41512,-1.04246,0.0259686,0.0731574,0.0217489,6.64942,0.183104,0.137056,2359000,6595
-2.36523,-1.58534,-1.38794,-0.211331,-1.19515,-0.902852,0.0295309,0.0646153,0.00283557,6.80613,0.18309,0.139175,2360000,6598
-2.15711,-1.50415,-1.27549,-0.15132,-1.4668,-0.921005,0.0159716,0.0698277,0.00345703,6.60576,0.188135,0.137502,2361000,6601
-2.10877,-1.4924,-1.2971,-0.257322,-1.33446,-0.98268,0.0157858,0.0690858,0.00359228,6.71635,0.184407,0.138879,2362000,6603
-2.29324,-1.63583,-1.41979,-0.128447,-1.08503,-0.962785,0.0172564,0.0617869,0.00375117,6.69802,0.18396,0.137168,2363000,6606
-2.40296,-1.49569,-1.29601,-0.23056,-1.3222,-0.994993,0.0203234,0.0728399,0.00382301,6.59915,0.184757,0.137816,2364000,6608
-2.14861,-1.35871,-1.13723,-0.290132,-1.61074,-1.06207,0.02562,0.058783,0.00229939,6.59143,0.183114,0.139256,2365000,6610
-2.03611,-1.42119,-1.16281,-0.145347,-1.61817,-0.965328,0.011723,0.0693663,0.00668751,6.52169,0.184534,0.138353,2366000,6614
-2.17777,-1.50094,-1.319,-0.19018,-1.33657,-0.933055,0.011158,0.0754869,0.00699098,6.71001,0.183203,0.139736,2367000,6617
-2.15163,-1.44027,-1.22441,-0.175643,-1.53357,-1.06098,0.0142141,0.069932,0.00372657,6.63616,0.181778,0.13903,2368000,6621
-2.27297,-1.48608,-1.25479,-0.188043,-1.39308,-0.966248,0.0168161,0.0723697,0.00132895,6.68782,0.18411,0.141609,2369000,6624
-2.26881,-1.52815,-1.28623,-0.137451,-1.3904,-1.03556,0.00758059,0.0836473,0.00141813,6.64014,0.182835,0.138509,2370000,6627
-2.20016,-1.3867,-1.16197,-0.367676,-1.61107,-1.02855,0.0178917,0.0698289,0.0171742,6.60012,0.185925,0.138976,2371000,6630
-2.05175,-1.32131,-1.12119,-0.35297,-1.65945,-1.06317,0.00668879,0.0833942,0.00403966,6.68405,0.185547,0.139267,2372000,6634
-2.20507,-1.47212,-1.25138,-0.229821,-1.37193,-1.0311,0.0133789,0.0705629,0.00170722,6.70361,0.185693,0.138322,2373000,6637
-2.17949,-1.41725,-1.20224,-0.314575,-1.42048,-1.06436,0.0232969,0.0633581,0.00217314,6.6372,0.186509,0.137414,2374000,6639
-2.29016,-1.64349,-1.44183,-0.166092,-0.969535,-0.974577,0.0148346,0.0657347,0.00448636,6.60355,0.180801,0.139677,2375000,6642
-2.40495,-1.69206,-1.48511,-0.15309,-0.898488,-0.954087,0.0173194,0.0662101,0.0067387,6.6255,0.182355,0.13947,2376000,6644
-2.44071,-1.75744,-1.53265,-0.119671,-0.780528,-0.916036,0.0118844,0.0758237,0.00637885,6.69629,0.183192,0.138707,2377000,6647
-2.12138,-1.49018,-1.28229,-0.210368,-1.32064,-0.993871,0.0219527,0.0502878,0.00138308,6.65198,0.180283,0.13887,2378000,6650
-2.18191,-1.49537,-1.29255,-0.274454,-1.2302,-1.03418,0.012044,0.071207,0.000763696,6.61569,0.183351,0.138978,2379000,6653
-2.31661,-1.30189,-1.05337,-0.444451,-1.65577,-1.1481,0.0294943,0.0683635,0.00785213,6.75651,0.184959,0.13925,2380000,6657
-2.20554,-1.37424,-1.15798,-0.427568,-1.48282,-1.06822,0.0274761,0.0621815,0.00549342,6.69201,0.181131,0.139028,2381000,6659
-2.11977,-1.40989,-1.24309,-0.26907,-1.44935,-1.04409,0.0104531,0.0749449,0.00100704,6.64568,0.18544,0.136088,2382000,6661
-2.23755,-1.34265,-1.15702,-0.391173,-1.51904,-1.15228,0.0126698,0.0809225,0.000282282,6.67651,0.18046,0.138437,2383000,6665
-2.12037,-1.41168,-1.22372,-0.207111,-1.6007,-0.983801,0.0138649,0.0698997,0.0096941,6.73592,0.184232,0.137484,2384000,6668
-2.26118,-1.51517,-1.30282,-0.251956,-1.30243,-0.988201,0.0135607,0.0741713,0.0145298,6.61098,0.184506,0.138959,2385000,6671
-2.19447,-1.53684,-1.32856,-0.171018,-1.28774,-0.948655,0.0140092,0.0720637,0.0026437,6.67412,0.182313,0.138479,2386000,6675
-2.13699,-1.36391,-1.16188,-0.346152,-1.57411,-1.03012,0.0221878,0.0657707,0.0112528,6.75495,0.182797,0.139903,2387000,6678
-2.16731,-1.51591,-1.32791,-0.275532,-1.19514,-1.0019,0.0198054,0.0654265,0.00485602,6.7375,0.183306,0.138855,2388000,6681
-2.19878,-1.49662,-1.29036,-0.10429,-1.45684,-0.976076,0.0213498,0.0673243,0.00623811,6.58137,0.183723,0.13927,2389000,6685
-2.47686,-1.59663,-1.37487,-0.0737597,-1.24373,-0.910071,0.0167112,0.0756813,0.00195256,6.72422,0.185506,0.13779,2390000,6688
-2.42015,-1.53834,-1.29824,-0.225402,-1.22737,-1.02676,0.0180429,0.0791273,0.00654515,6.6756,0.182311,0.138834,2391000,6691
-2.34837,-1.83621,-1.64177,0.00500042,-0.627341,-0.909105,0.0103542,0.0617899,0.00177956,6.66673,0.180652,0.138366,2392000,6693
-2.57913,-1.81577,-1.66155,0.0241191,-0.683081,-0.840687,0.0232925,0.068057,0.0120548,6.59546,0.18386,0.139897,2393000,6695
-2.39922,-1.78115,-1.54594,-0.0833075,-0.771466,-0.86434,0.0101601,0.0706137,0.00739982,6.65303,0.180898,0.141349,2394000,6697
-2.26171,-1.78208,-1.58057,0.0352079,-0.857674,-0.876712,0.00388515,0.0710419,0.00178136,6.69023,0.183389,0.137804,2395000,6700
-2.49246,-1.77015,-1.54533,-0.0533973,-0.80285,-0.905622,0.00668292,0.0827321,0.0019621,6.67119,0.181649,0.137757,2396000,6704
-2.37895,-1.67809,-1.44631,-0.0225545,-1.02054,-0.915864,0.0162637,0.0693694,0.00203864,6.69537,0.180901,0.140345,2397000,6706
-2.25937,-1.66403,-1.42616,-0.106043,-0.972029,-0.976948,0.0184048,0.0500913,0.00429939,6.68751,0.183318,0.140295,2398000,6708
-2.21544,-1.65526,-1.41369,-0.0519032,-1.14053,-0.947682,0.0110484,0.0769225,0.00973352,6.72404,0.181578,0.138748,2399000,6711
-2.28962,-1.57997,-1.38894,-0.17117,-1.14785,-0.997611,0.0105281,0.0761777,0.00316748,6.71678,0.181186,0.140438,2400000,6713
-2.32543,-1.64499,-1.42627,-0.168342,-0.994275,-0.959094,0.0172049,0.0631975,0.000380825,6.70834,0.182813,0.139647,2401000,6716
-2.31557,-1.57857,-1.37378,-0.192075,-1.18134,-0.937557,0.0260184,0.05562,0.00956244,6.6116,0.182732,0.140598,2402000,6718
-2.34441,-1.61632,-1.40403,-0.218099,-1.02844,-1.00156,0.01622,0.0641517,0.00483377,6.70662,0.18039,0.13871,2403000,6722
-2.16741,-1.49375,-1.27936,-0.172967,-1.334,-0.996388,0.0132678,0.0699478,0.00445774,6.63713,0.183273,0.139036,2404000,6724
-2.44973,-1.76633,-1.52545,-0.00570465,-0.857477,-0.910938,0.0182089,0.0619,0.00327261,6.6571,0.183514,0.139148,2405000,6726
-2.34796,-1.72304,-1.50503,-0.188262,-0.80124,-0.940393,0.0128533,0.0717014,0.000732001,6.72888,0.183444,0.137619,2406000,6729
-2.39746,-1.7716,-1.53904,-0.0972368,-0.758018,-0.846676,0.0180474,0.0653362,1.00645e-05,6.64978,0.182409,0.138334,2407000,6732
-2.39243,-1.70225,-1.49294,-0.0871434,-0.891566,-0.966353,0.0132976,0.0777423,0.000136652,6.65475,0.179645,0.139766,2408000,6734
-2.43924,-1.80195,-1.5853,0.00356638,-0.812616,-0.95614,0.0174173,0.0682118,0.0105561,6.66653,0.181053,0.136435,2409000,6737
-2.24643,-1.64023,-1.41809,-0.147497,-1.05497,-0.939448,0.0148494,0.0598577,0.00408135,6.62082,0.183141,0.140061,2410000,6739
-2.44538,-1.67535,-1.43312,-0.0761425,-1.02232,-0.957396,0.0147583,0.0744411,0.00116598,6.62153,0.182003,0.137651,2411000,6742
-2.22694,-1.53113,-1.30124,-0.174633,-1.30989,-0.958085,0.00887251,0.0773832,0.00158033,6.52158,0.182969,0.14036,2412000,6744
-2.15661,-1.4842,-1.2424,-0.173196,-1.45017,-1.05377,0.0137823,0.0726929,0.00169865,6.64604,0.182033,0.140056,2413000,6747
-2.08851,-1.39439,-1.14975,-0.188769,-1.71154,-1.04577,0.0132611,0.0747154,0.00468178,6.67313,0.183267,0.139296,2414000,6751
-2.20896,-1.47097,-1.25161,-0.214931,-1.38098,-1.0086,0.0172731,0.071438,0.00637035,6.64847,0.183144,0.139884,2415000,6753
-2.20862,-1.57819,-1.34962,-0.108985,-1.26022,-0.93557,0.0134395,0.0634184,0.00980608,6.63495,0.184393,0.14007,2416000,6757
-2.20667,-1.48853,-1.24599,-0.227174,-1.38185,-1.07031,0.0153589,0.0764007,0.000431207,6.68437,0.181533,0.137801,2417000,6760
-2.27166,-1.58542,-1.34405,-0.183777,-1.20342,-0.926521,0.02217,0.052345,0.0102966,6.72029,0.181428,0.141686,2418000,6763
-2.10607,-1.47506,-1.22592,-0.123351,-1.55245,-0.941324,0.0117794,0.0768602,0.00372948,6.70859,0.183247,0.140696,2419000,6765
-2.14807,-1.45136,-1.23046,-0.186301,-1.48363,-1.03838,0.0212656,0.0658618,0.00248675,6.66279,0.182422,0.139867,2420000,6779
-1.85621,-1.35893,-1.12526,-0.281624,-1.63782,-1.08202,9.79446e-05,0.0780545,0.00509205,6.64164,0.182825,0.139356,2421000,6782
-2.10902,-1.46121,-1.21452,-0.247639,-1.38668,-1.02266,0.0137019,0.0676417,0.00152429,6.61321,0.18269,0.138972,2422000,6785
-2.25638,-1.60972,-1.36703,-0.213888,-1.12106,-1.01014,0.0266343,0.0542577,0.00634943,6.64924,0.183375,0.139732,2423000,6787
-2.19322,-1.618,-1.4076,-0.0618221,-1.22827,-0.961336,0.0122983,0.0712555,0.0169936,6.56815,0.181731,0.136715,2424000,6789
-2.18852,-1.51182,-1.30367,-0.192284,-1.32136,-1.05002,0.0154174,0.0717893,0.00577402,6.7161,0.180636,0.137229,2425000,6793
-2.14361,-1.44361,-1.20922,-0.235238,-1.50649,-0.957293,0.0148347,0.0700953,0.00043082,6.61692,0.181031,0.14069,2426000,6795
-1.87607,-1.31262,-1.06943,-0.35233,-1.77646,-1.03235,0.00775264,0.0724722,0.000192999,6.58738,0.179816,0.138222,2427000,6798
-2.17387,-1.60876,-1.38589,-0.0705722,-1.20466,-0.978702,0.0113444,0.0727939,0.000809833,6.54881,0.183602,0.137379,2428000,6801
-2.19892,-1.5545,-1.33098,-0.137449,-1.29293,-0.903373,0.0210941,0.0623899,0.00332561,6.68054,0.181646,0.14072,2429000,6804
-2.35643,-1.84958,-1.63095,0.0253866,-0.699829,-0.84998,0.00923349,0.067734,0.00118766,6.58423,0.181576,0.138788,2430000,6807
-2.48515,-1.9135,-1.68167,0.0205736,-0.506868,-0.886354,0.00365735,0.0739482,0.000215556,6.6379,0.184811,0.140351,2431000,6810
-2.36632,-1.94451,-1.73449,0.0727618,-0.456565,-0.78997,0.0104301,0.0594314,0.0107171,6.59152,0.181159,0.141371,2432000,6812
-2.69513,-2.06811,-1.86614,0.146391,-0.189034,-0.817603,0.0117109,0.0676356,0.000914664,6.65111,0.184606,0.139135,2433000,6815
-2.44678,-1.99156,-1.77632,0.0973414,-0.297913,-0.828072,0.00404506,0.0667141,0.00475059,6.74788,0.185801,0.140082,2434000,6818
-2.32841,-1.91049,-1.67468,0.148672,-0.627083,-0.895461,0.00645127,0.0606311,0.00822245,6.50194,0.183073,0.138911,2435000,6821
-2.39013,-1.86374,-1.6365,0.0531999,-0.709959,-0.817664,0.0162607,0.0618904,0.00562635,6.58109,0.186738,0.136064,2436000,6823
-2.26912,-1.74831,-1.52896,-0.0403582,-0.913425,-0.9003,0.0122444,0.0645645,0.0052192,6.69072,0.183279,0.141027,2437000,6827
-2.43074,-1.89029,-1.65372,0.0185823,-0.639121,-0.796524,0.0128969,0.0666806,0.000684207,6.78071,0.184099,0.13645,2438000,6830
-2.42698,-1.83261,-1.63143,0.068169,-0.780801,-0.8564,0.0131744,0.067813,0.00688744,6.66642,0.182365,0.137909,2439000,6832
-2.11797,-1.45481,-1.23731,-0.22029,-1.41312,-1.0471,0.0127286,0.0688902,0.000501161,6.70632,0.18186,0.139357,2440000,6836
-2.07429,-1.22274,-1.03699,-0.422961,-1.86897,-1.05799,0.0155648,0.0820844,0.00678176,6.60761,0.179599,0.138879,2441000,6839
-2.17298,-1.32102,-1.10487,-0.313558,-1.73816,-1.03389,0.0167795,0.0762269,0.0015238,6.66873,0.181038,0.137817,2442000,6842
-2.14416,-1.48065,-1.22926,-0.220631,-1.4474,-0.98034,0.0188224,0.0680198,0.00435155,6.59114,0.182305,0.139763,2443000,6845
-2.06768,-1.43202,-1.20829,-0.29091,-1.45972,-0.976931,0.0147237,0.0652306,0.00601689,6.60128,0.183287,0.140572,2444000,6849
-2.08743,-1.29034,-1.04431,-0.441775,-1.71618,-1.12131,0.0210398,0.0661057,0.00173242,6.72173,0.181282,0.135476,2445000,6852
-2.21968,-1.54695,-1.25934,-0.131557,-1.36829,-0.934852,0.0147399,0.0718922,0.000485018,6.63338,0.179435,0.140108,2446000,6855
-2.31775,-1.73213,-1.52058,-0.0830006,-0.883141,-0.909275,0.00832685,0.0753188,0.00993248,6.69518,0.182925,0.139889,2447000,6857
-2.10761,-1.60835,-1.38602,-0.173165,-1.10007,-0.955854,0.00588805,0.0695817,0.00422592,6.61904,0.183257,0.139841,2448000,6860
-2.23733,-1.64077,-1.42678,-0.0928551,-1.19135,-0.882903,0.0107037,0.0761103,0.00447957,6.7024,0.183689,0.139056,2449000,6862
-2.23857,-1.40073,-1.19647,-0.272788,-1.58607,-0.993763,0.0332171,0.0525969,0.00863247,6.76373,0.181346,0.137993,2450000,6865
-2.17743,-1.44192,-1.24053,-0.229087,-1.43874,-1.00522,0.0155177,0.0704144,0.0034211,6.52473,0.182625,0.140169,2451000,6868
-2.11317,-1.51303,-1.28826,-0.113712,-1.45307,-0.945513,0.00915965,0.0755899,0.000920781,6.7547,0.182763,0.139439,2452000,6870
-2.08121,-1.49783,-1.30594,-0.146972,-1.38476,-0.96029,0.0120964,0.0632128,0.00631809,6.7016,0.183472,0.138872,2453000,6872
-2.12317,-1.27277,-1.04654,-0.310342,-1.86979,-1.05217,0.0211333,0.0682782,0.00528533,6.711,0.184521,0.141163,2454000,6875
-2.09066,-1.38633,-1.15576,-0.290568,-1.58144,-1.04305,0.0219619,0.0670854,0.000269754,6.67237,0.183317,0.13855,2455000,6878
-2.131,-1.64838,-1.44229,-0.142327,-1.05261,-0.952079,0.00947859,0.0710643,0.00154416,6.61082,0.182899,0.139489,2456000,6880
-2.31063,-1.62965,-1.4199,-0.105462,-1.05573,-0.9121,0.0114316,0.070099,0.00291561,6.598,0.183066,0.140374,2457000,6883
-2.20366,-1.59933,-1.39214,-0.170772,-1.17674,-0.937595,0.0122856,0.0738478,0.0090585,6.61631,0.184009,0.136524,2458000,6886
-2.18097,-1.58864,-1.41513,-0.0919512,-1.16468,-0.948129,0.0116527,0.0632264,0.00561025,6.64667,0.184692,0.13867,2459000,6890
-2.09668,-1.62378,-1.40127,-0.0658462,-1.24719,-0.92819,0.00643309,0.063415,0.00468238,6.65736,0.182928,0.137059,2460000,6893
-2.34311,-1.68327,-1.47626,-0.119108,-0.950968,-0.943496,0.0135427,0.0604952,0.00128618,6.68276,0.182947,0.137786,2461000,6896
-2.30399,-1.80215,-1.62173,0.0503253,-0.784224,-0.818338,0.00752781,0.0726682,0.00490141,6.58429,0.185555,0.138152,2462000,6900
-2.12717,-1.65711,-1.45108,-0.107095,-1.1057,-0.943737,0.010814,0.0663873,0.00885744,6.75644,0.182619,0.135246,2463000,6902
-2.36307,-1.70137,-1.46702,-0.0977149,-0.96992,-0.932288,0.0160102,0.0637857,0.00533882,6.64327,0.185541,0.13666,2464000,6904
-2.30938,-1.63313,-1.44961,-0.121049,-1.0858,-0.977906,0.0186172,0.0656331,0.00998031,6.69464,0.183519,0.138347,2465000,6907
-2.2949,-1.60188,-1.37088,-0.0654782,-1.28797,-0.948394,0.0165274,0.0705132,0.00622485,6.62348,0.181049,0.138434,2466000,6910
-2.26073,-1.69553,-1.51237,-0.0675565,-1.04322,-0.851796,0.00123034,0.0860903,0.00863924,6.67155,0.185507,0.135512,2467000,6912
-2.44227,-1.86787,-1.66093,-0.000267423,-0.616353,-0.890502,0.00422314,0.077543,0.00997751,6.64965,0.183967,0.138559,2468000,6914
-2.32959,-1.75383,-1.49631,-0.00760953,-0.997623,-0.922039,0.0156382,0.0704395,0.00757891,6.65278,0.183091,0.138965,2469000,6917
-2.3673,-1.56316,-1.36072,-0.191667,-1.17643,-1.01873,0.018436,0.0771823,0.00580173,6.58389,0.184414,0.13947,2470000,6920
-2.29455,-1.78793,-1.54999,0.0126172,-0.837122,-0.880364,0.0101143,0.0724676,0.0031613,6.67783,0.186241,0.139388,2471000,6923
-2.35231,-1.81605,-1.63285,-0.120855,-0.608725,-0.86221,0.0125712,0.0639312,0.0124117,6.63628,0.185509,0.140028,2472000,6926
-2.29206,-1.61847,-1.38958,-0.126983,-1.11092,-0.915473,0.0183588,0.0675369,0.00288,6.5807,0.184473,0.139754,2473000,6929
-2.36393,-1.5904,-1.3956,-0.0720396,-1.25664,-0.94469,0.00657894,0.0925386,0.00513784,6.68721,0.186813,0.137315,2474000,6931
-2.24584,-1.65326,-1.45417,-0.119253,-1.08492,-0.946797,0.0149957,0.0662256,0.0153259,6.67975,0.181267,0.138763,2475000,6933
-2.34228,-1.66026,-1.42036,-0.129333,-1.02774,-0.928128,0.0201938,0.0619055,0.00298751,6.67559,0.181081,0.140344,2476000,6937
-2.31507,-1.71847,-1.46518,-0.0747488,-0.962958,-0.975142,0.00769371,0.0722528,0.000891483,6.74724,0.182439,0.137025,2477000,6940
-2.42599,-1.76376,-1.51628,-0.0891105,-0.787449,-0.957302,0.0135006,0.0700223,0.000900859,6.74593,0.18419,0.139279,2478000,6943
-2.51131,-1.88495,-1.67582,-0.00154502,-0.595034,-0.903347,0.00249045,0.09088,0.00189929,6.61709,0.184475,0.137932,2479000,6946
-2.25142,-1.61311,-1.39494,-0.0902936,-1.16919,-0.974335,0.0148052,0.0702459,0.00255469,6.74864,0.182438,0.138808,2480000,6948
-2.30393,-1.60654,-1.37661,-0.158149,-1.11557,-0.994994,0.0129952,0.0739178,0.000331146,6.64109,0.184278,0.139712,2481000,6951
-2.40705,-1.72269,-1.48801,-0.149197,-0.831144,-0.983574,0.0233017,0.0667332,0.000924568,6.64569,0.183628,0.139858,2482000,6954
