BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.85692,-2.31608,-2.12397,0.359165,-0.285638,-0.911792,0.0204471,0.0633679,0.08289,6.65451,0.197287,0.138314,156700,110
-3.0285,-2.30653,-2.08262,0.207668,-0.208473,-0.933582,0.0295809,0.0617204,0.0689094,6.6568,0.201559,0.138836,156800,111
-3.06017,-2.25907,-2.04384,0.181197,-0.352686,-0.949395,0.027647,0.0715622,0.0880874,6.62235,0.19628,0.137975,156900,111
-2.95415,-2.32144,-2.09167,0.286946,-0.153541,-0.942459,0.0279659,0.0470787,0.0739412,6.81544,0.201556,0.139952,157000,111
-2.90162,-2.23669,-2.05201,0.198272,-0.285332,-0.926844,0.0309903,0.0457135,0.069448,6.83051,0.200708,0.14021,157100,111
-2.97381,-2.24241,-2.03698,0.196836,-0.288494,-0.983952,0.0230807,0.0708299,0.0630148,6.6836,0.200242,0.13893,157200,111
-2.86361,-2.2475,-2.01762,0.182283,-0.313298,-1.00155,0.0236844,0.062993,0.070692,6.54609,0.199691,0.140181,157300,111
-2.84661,-2.21497,-2.02335,0.263134,-0.399472,-0.954642,0.0249196,0.0518489,0.0700558,6.66956,0.199691,0.143152,157400,111
-2.83608,-2.20626,-2.03434,0.142863,-0.342423,-0.957631,0.0258861,0.0680788,0.0729298,6.64487,0.198981,0.142763,157500,111
-2.83262,-2.26632,-2.03719,0.167272,-0.242877,-1.00258,0.0255228,0.0614805,0.0713756,6.79422,0.195128,0.140608,157600,111
-3.00863,-2.28543,-2.08141,0.248303,-0.271107,-0.965707,0.0341174,0.0599076,0.0818812,6.69304,0.19872,0.140928,157700,112
-2.97374,-2.28227,-2.05413,0.194368,-0.271337,-1.01015,0.0336043,0.0547501,0.0865166,6.66584,0.198962,0.137698,157800,112
-2.87948,-2.18654,-1.97258,0.189129,-0.393816,-1.00328,0.0253028,0.0706406,0.0590509,6.54892,0.196909,0.139549,157900,112
-2.87376,-2.25511,-2.04582,0.239458,-0.331143,-0.975908,0.0347173,0.0550105,0.0734973,6.60427,0.195627,0.138482,158000,112
-2.96572,-2.35789,-2.12294,0.320268,-0.164723,-0.923705,0.02603,0.0552593,0.0791531,6.66202,0.195953,0.140189,158100,112
-2.98743,-2.17251,-1.98282,0.0744423,-0.408597,-0.975042,0.0370484,0.0605174,0.0952104,6.54712,0.198536,0.136862,158200,112
-2.8631,-2.18273,-2.006,0.264684,-0.522195,-0.93051,0.0301269,0.0590218,0.0767734,6.70527,0.199619,0.140021,158300,112
-2.91082,-2.21321,-1.98087,0.142712,-0.361379,-0.943925,0.0303725,0.0617907,0.0711024,6.5824,0.199923,0.140909,158400,112
-2.88373,-2.18428,-1.9552,0.206163,-0.577294,-0.939122,0.0254341,0.06511,0.0813117,6.68426,0.197663,0.139653,158500,112
-2.74415,-2.1313,-1.90647,0.171259,-0.615384,-0.918557,0.0223297,0.062168,0.0685001,6.64599,0.198674,0.14078,158600,112
-2.84197,-2.1236,-1.94012,0.147017,-0.58452,-1.01897,0.0209981,0.0766181,0.0761262,6.60495,0.198114,0.140391,158700,112
-2.82343,-2.22926,-2.00819,0.257925,-0.375336,-0.933139,0.0224585,0.0586505,0.0625916,6.64523,0.20145,0.140456,158800,112
-2.91378,-2.257,-2.01056,0.244476,-0.348663,-0.984624,0.0280646,0.0596626,0.0589935,6.61974,0.200248,0.139697,158900,112
-2.91437,-2.22395,-2.02276,0.206208,-0.421516,-0.914956,0.0307146,0.0552607,0.0911531,6.57285,0.199648,0.13937,159000,112
-2.84154,-2.26351,-2.02695,0.227251,-0.317773,-1.04053,0.0261845,0.0644389,0.0698866,6.66383,0.197108,0.139629,159100,113
-2.90506,-2.32861,-2.08765,0.296523,-0.216359,-0.914066,0.0183957,0.0641203,0.0753417,6.69914,0.19718,0.139139,159200,113
-2.98457,-2.28139,-2.04561,0.175374,-0.24724,-0.967293,0.0321461,0.0662043,0.0795001,6.6802,0.199068,0.137416,159300,113
-2.80368,-2.21982,-1.99462,0.149944,-0.330424,-0.963812,0.0216245,0.0645106,0.0599879,6.67439,0.200091,0.138968,159400,113
-2.85618,-2.22202,-1.9885,0.223747,-0.353301,-0.987095,0.0233784,0.0599155,0.0625241,6.6456,0.198261,0.141563,159500,113
-2.88809,-2.24454,-2.00278,0.193529,-0.354047,-0.986244,0.0235022,0.0709634,0.0700472,6.73024,0.198103,0.138776,159600,113
-2.86243,-2.20227,-1.97378,0.283475,-0.466457,-1.03958,0.0199989,0.0709271,0.0652464,6.59315,0.201999,0.137839,159700,113
-3.014,-2.20975,-1.99064,0.232447,-0.461628,-0.939458,0.028618,0.0706623,0.0750394,6.62523,0.197818,0.139664,159800,113
-2.9259,-2.29234,-2.04106,0.292678,-0.325924,-0.934101,0.0231584,0.0685765,0.0680488,6.67627,0.195825,0.137133,159900,113
-3.00045,-2.36541,-2.12997,0.350622,-0.151344,-0.925221,0.0217295,0.069923,0.0523544,6.64432,0.197992,0.141068,160000,114
-2.9731,-2.36952,-2.16031,0.340355,-0.124504,-0.912876,0.0206448,0.066573,0.0693433,6.57342,0.20007,0.13807,160100,114
-3.02491,-2.30486,-2.07831,0.323777,-0.197908,-0.891611,0.0271931,0.0590356,0.0504392,6.66041,0.198137,0.142008,160200,114
-3.02997,-2.44856,-2.20986,0.335144,-0.0094471,-0.87753,0.0288883,0.0523406,0.0921553,6.63084,0.197244,0.140619,160300,114
-2.9476,-2.44248,-2.20969,0.393131,0.0528592,-0.853813,0.0232666,0.0549792,0.0596038,6.81625,0.196051,0.141081,160400,114
-2.99902,-2.52234,-2.27689,0.457628,0.135579,-0.786456,0.0201863,0.0584145,0.0648461,6.72865,0.198952,0.140173,160500,114
-3.00836,-2.50916,-2.24255,0.351906,0.12715,-0.834485,0.0179862,0.0617488,0.0596382,6.66074,0.198449,0.13816,160600,114
-3.19308,-2.50764,-2.29749,0.432481,0.172271,-0.856622,0.0241831,0.0680655,0.0655657,6.73667,0.202502,0.140633,160700,114
-3.091,-2.47242,-2.2333,0.372756,0.112924,-0.948562,0.0219151,0.0680242,0.073217,6.76088,0.197088,0.138855,160800,115
-3.07176,-2.50842,-2.26211,0.431193,0.105826,-0.86173,0.0220665,0.0629677,0.0506,6.68134,0.201774,0.136826,160900,115
-2.98961,-2.46283,-2.2488,0.393031,0.035178,-0.865901,0.0200501,0.0595434,0.0729197,6.65738,0.197253,0.138929,161000,115
-3.04043,-2.41781,-2.16329,0.320463,0.0226624,-0.906483,0.0198498,0.0645124,0.050973,6.61527,0.196311,0.136791,161100,115
-3.04517,-2.4696,-2.24377,0.365017,0.0107192,-0.891378,0.0243483,0.0591014,0.0742884,6.59326,0.197737,0.137989,161200,115
-3.10165,-2.47449,-2.24737,0.384286,0.0852093,-0.90668,0.0220254,0.0600974,0.0826598,6.71772,0.196735,0.138403,161300,115
-3.0289,-2.46441,-2.26113,0.408378,0.0858626,-0.880545,0.0186841,0.0683998,0.0613974,6.57949,0.197392,0.139478,161400,115
-3.13196,-2.51152,-2.26819,0.47202,0.143471,-0.835942,0.0207568,0.0591518,0.0432892,6.76749,0.199626,0.141382,161500,115
-3.05366,-2.45857,-2.25013,0.357573,0.0882719,-0.885117,0.0271485,0.0607109,0.0573381,6.68562,0.197956,0.14013,161600,115
-2.94134,-2.4535,-2.19413,0.459739,-0.0982298,-0.849571,0.0236436,0.0604186,0.0656805,6.69616,0.19785,0.137931,161700,115
-3.06946,-2.41505,-2.20602,0.362394,-0.0326238,-0.880844,0.020551,0.0678905,0.0656324,6.54522,0.197122,0.141737,161800,115
-2.96867,-2.39928,-2.14195,0.334033,-0.0811073,-0.932543,0.027248,0.0580264,0.0639468,6.57837,0.197415,0.137869,161900,115
-2.98209,-2.34209,-2.1451,0.256397,-0.126528,-0.923292,0.0232447,0.0586876,0.065748,6.67172,0.202495,0.138182,162000,115
-2.89232,-2.29515,-2.08118,0.201894,-0.237798,-0.969587,0.0271439,0.0574059,0.0836808,6.63134,0.199695,0.139655,162100,116
-2.98861,-2.27572,-2.01888,0.242863,-0.289238,-1.00127,0.0193111,0.0677004,0.0595654,6.62658,0.198436,0.139743,162200,116
-2.95461,-2.3051,-2.05575,0.318198,-0.254605,-0.949967,0.0182365,0.0680748,0.0612192,6.6005,0.197432,0.13869,162300,116
-2.87611,-2.31572,-2.03431,0.343787,-0.334221,-0.947343,0.0203151,0.0680926,0.0691382,6.64773,0.197251,0.139694,162400,116
-2.90846,-2.23996,-2.00573,0.270722,-0.391049,-0.986379,0.0244226,0.0639697,0.0648453,6.64437,0.19724,0.139219,162500,116
-2.90498,-2.21882,-1.99398,0.195652,-0.315435,-1.03651,0.0151437,0.0779136,0.0493394,6.58506,0.196284,0.135404,162600,116
-2.81285,-2.2606,-2.01994,0.183086,-0.278726,-1.01493,0.0207903,0.0631719,0.0598056,6.70144,0.200983,0.136924,162700,116
-2.88026,-2.25681,-1.97057,0.272587,-0.36766,-0.909134,0.0173915,0.0633698,0.0393832,6.75356,0.198033,0.140557,162800,116
-2.92241,-2.21626,-1.96179,0.22015,-0.431624,-0.98075,0.0262079,0.068911,0.0591896,6.58426,0.199028,0.14115,162900,116
-2.91357,-2.29205,-2.06477,0.307958,-0.268646,-0.939623,0.0252357,0.0544778,0.057862,6.70466,0.200589,0.136642,163000,116
-2.91902,-2.19349,-1.95581,0.0956841,-0.359592,-1.04444,0.0257241,0.0677193,0.0575989,6.68374,0.201478,0.137312,163100,116
-2.8303,-2.18497,-1.95035,0.25882,-0.528453,-0.966192,0.0205193,0.0679383,0.0547892,6.62086,0.199214,0.140927,163200,116
-2.81411,-2.13755,-1.91594,0.144896,-0.494956,-1.02476,0.0316221,0.0490207,0.0604037,6.64707,0.19858,0.137559,163300,116
-2.92564,-2.12402,-1.9345,0.141663,-0.491587,-1.01815,0.0292231,0.0613417,0.0688196,6.65787,0.201169,0.140042,163400,117
-2.82284,-2.13556,-1.90692,0.177949,-0.579388,-0.982261,0.0227024,0.0692087,0.0717675,6.65901,0.199077,0.139901,163500,117
-2.80123,-2.13002,-1.91733,0.139986,-0.549268,-0.956633,0.0234779,0.0651016,0.0584071,6.79259,0.199265,0.14074,163600,117
-2.7708,-2.13587,-1.89513,0.166907,-0.566214,-1.01341,0.0246251,0.0583284,0.0594735,6.60769,0.198176,0.140183,163700,117
-2.87658,-2.16657,-1.88517,0.152022,-0.582905,-1.04408,0.0259574,0.0657703,0.0630547,6.62953,0.198097,0.138598,163800,117
-2.96399,-2.10654,-1.84204,0.127159,-0.616551,-1.00981,0.0226473,0.0729189,0.0532506,6.67658,0.199738,0.138731,163900,117
-2.98324,-2.1401,-1.92365,0.0644626,-0.446255,-1.06196,0.0417746,0.0447146,0.0707518,6.60608,0.200059,0.138938,164000,117
-2.97977,-2.15604,-1.91886,0.168103,-0.541226,-1.00458,0.0334133,0.0642979,0.060056,6.59257,0.200626,0.139387,164100,117
-2.85605,-2.1605,-1.94809,0.176365,-0.532567,-1.01818,0.0281817,0.0569818,0.0750221,6.64692,0.198535,0.13811,164200,117
-2.88057,-2.1457,-1.87958,0.189203,-0.566001,-1.0201,0.0289951,0.0489,0.0676661,6.66944,0.195485,0.139423,164300,117
-2.97821,-2.13733,-1.88896,0.161046,-0.496015,-1.0476,0.0215129,0.0798638,0.0455318,6.79518,0.19672,0.141106,164400,117
-2.96133,-2.24996,-2.0298,0.253981,-0.287476,-1.02549,0.0232159,0.0690526,0.052409,6.62025,0.197978,0.137947,164500,117
-2.89946,-2.38075,-2.12111,0.327979,-0.13524,-0.861397,0.0219816,0.0637454,0.0521618,6.57897,0.19861,0.141275,164600,117
-2.98049,-2.38854,-2.1678,0.32413,-0.036882,-0.886887,0.0279703,0.0527671,0.063664,6.7244,0.195436,0.139094,164700,118
-2.95379,-2.34581,-2.09459,0.309195,-0.182809,-0.960279,0.0295819,0.0557034,0.0577465,6.69675,0.199024,0.138146,164800,118
-3.02491,-2.3593,-2.08644,0.302606,-0.178192,-0.974064,0.0329359,0.0476848,0.0675482,6.60234,0.199227,0.13662,164900,118
-2.74117,-2.26039,-1.99634,0.259002,-0.3533,-0.945608,0.0155789,0.0707713,0.057502,6.69194,0.199449,0.139167,165000,118
-2.87706,-2.2233,-1.98195,0.206892,-0.382242,-0.98807,0.0283732,0.052191,0.0626217,6.66624,0.197248,0.138833,165100,118
-2.90782,-2.27027,-2.039,0.178084,-0.272811,-0.94819,0.0284784,0.0586309,0.0749545,6.63437,0.198217,0.140845,165200,118
-2.89426,-2.22492,-1.97675,0.176812,-0.320332,-1.01192,0.0239377,0.0604374,0.0643958,6.63055,0.196054,0.138365,165300,118
-2.86146,-2.167,-1.92147,0.142674,-0.500734,-1.02888,0.023691,0.0602804,0.0835229,6.73207,0.202228,0.13981,165400,118
-2.86204,-2.16383,-1.95254,0.121752,-0.37503,-1.0723,0.0244746,0.0694049,0.0638528,6.71314,0.199467,0.140385,165500,118
-2.84676,-2.19438,-1.99555,0.231604,-0.45429,-1.00653,0.0311686,0.0556519,0.0660855,6.67115,0.197873,0.140526,165600,118
-2.86742,-2.27138,-2.0468,0.163066,-0.270584,-0.980036,0.030602,0.0529223,0.0769176,6.49058,0.202484,0.138913,165700,118
-2.82801,-2.20696,-1.93816,0.212686,-0.419324,-1.01704,0.0261715,0.0609674,0.0605562,6.63528,0.199889,0.140195,165800,118
-2.82092,-2.22672,-1.9827,0.216053,-0.35232,-0.990024,0.0261972,0.0640766,0.0582651,6.61628,0.199088,0.14033,165900,119
-2.92458,-2.22505,-1.992,0.138647,-0.309934,-0.935798,0.0266997,0.0688585,0.060491,6.65654,0.200818,0.139256,166000,119
-2.93234,-2.27366,-2.03669,0.196088,-0.264685,-0.987548,0.0207377,0.0710209,0.0683281,6.706,0.201467,0.139186,166100,119
-2.96943,-2.33478,-2.11706,0.23183,-0.137649,-0.932301,0.0188295,0.0734224,0.0728261,6.67396,0.201317,0.139724,166200,119
-2.98779,-2.2993,-2.06422,0.271123,-0.240827,-0.95797,0.0265649,0.0654685,0.0642063,6.71731,0.199085,0.139635,166300,119
-2.88988,-2.24399,-2.04725,0.201956,-0.347996,-0.955043,0.019483,0.0694833,0.0815899,6.59766,0.200805,0.138287,166400,119
-2.93213,-2.29356,-2.02552,0.270966,-0.290982,-0.996718,0.0214126,0.0661267,0.0675854,6.70101,0.201827,0.139441,166500,119
-3.04948,-2.31933,-2.07789,0.207662,-0.158454,-0.967981,0.0245868,0.0653144,0.0663307,6.67305,0.20063,0.139358,166600,119
-2.99609,-2.35138,-2.13529,0.243213,-0.0849067,-1.02338,0.0345547,0.0571235,0.0987601,6.6474,0.200317,0.142185,166700,119
-2.90363,-2.26082,-2.07027,0.223182,-0.300556,-0.991699,0.02369,0.0631587,0.0823428,6.66905,0.199442,0.140269,166800,119
-2.95263,-2.2659,-1.98796,0.301557,-0.402963,-0.980189,0.0219696,0.0696755,0.0680677,6.7029,0.20075,0.143348,166900,119
-2.94105,-2.28358,-2.06548,0.221607,-0.212174,-1.02216,0.0246018,0.0669249,0.0693575,6.8733,0.201429,0.138549,167000,119
-2.96511,-2.24338,-2.00796,0.248525,-0.37525,-1.00351,0.0258088,0.0664753,0.0727108,6.66475,0.20152,0.138034,167100,119
-2.83664,-2.27345,-2.01591,0.301101,-0.296004,-1.00351,0.0225832,0.061602,0.0512336,6.70814,0.199795,0.141241,167200,120
-2.89237,-2.32001,-2.06386,0.311434,-0.229178,-0.942543,0.0197172,0.0608415,0.0578042,6.63197,0.198609,0.14113,167300,120
-2.95058,-2.27363,-2.05199,0.246198,-0.264836,-0.938275,0.0241269,0.0678556,0.0501776,6.64609,0.200997,0.139952,167400,120
-2.86541,-2.26328,-2.0587,0.207314,-0.305684,-1.00814,0.0250783,0.0633532,0.0789539,6.59885,0.199216,0.140366,167500,120
-2.87248,-2.18268,-1.98412,0.198492,-0.46512,-0.998086,0.0285501,0.0661401,0.0715194,6.77006,0.198256,0.139009,167600,120
-2.83888,-2.13786,-1.93738,0.162001,-0.514829,-1.02098,0.0229595,0.0736622,0.0770456,6.83321,0.200411,0.139976,167700,120
-2.90644,-2.23215,-1.98328,0.182517,-0.341064,-0.999629,0.0226715,0.0667007,0.0730654,6.57731,0.197848,0.138216,167800,120
-2.83035,-2.19906,-2.00839,0.223413,-0.511154,-0.975988,0.0298173,0.0624263,0.0828755,6.68036,0.202733,0.141112,167900,120
-2.81297,-2.21507,-1.98104,0.220309,-0.431064,-0.965012,0.0215426,0.0733292,0.0733425,6.65754,0.198149,0.142046,168000,120
-2.88565,-2.20046,-1.99438,0.210331,-0.428404,-1.02695,0.0225831,0.0747295,0.085003,6.69446,0.199699,0.141827,168100,120
-2.89604,-2.22836,-2.01204,0.182864,-0.382511,-0.979583,0.0293277,0.0556551,0.0746528,6.65816,0.199307,0.138659,168200,120
-2.79269,-2.1851,-1.91845,0.169137,-0.47496,-0.992089,0.0276043,0.0608254,0.0729068,6.60874,0.198954,0.139244,168300,120
-2.81056,-2.11076,-1.87648,0.114027,-0.64608,-0.991194,0.0255361,0.0639812,0.0685882,6.68079,0.197931,0.139212,168400,120
-2.83136,-2.14524,-1.92856,0.123232,-0.522474,-1.03991,0.0266468,0.0744502,0.0903608,6.73761,0.199868,0.140386,168500,121
-2.77995,-2.12321,-1.9051,0.0894106,-0.574776,-1.0381,0.0216102,0.0758021,0.0843607,6.66611,0.198503,0.136545,168600,121
-2.71606,-2.10209,-1.87026,0.195514,-0.630971,-1.03424,0.0248966,0.0662794,0.0503495,6.59976,0.198958,0.141129,168700,121
-2.80673,-2.10669,-1.86593,0.154702,-0.611132,-1.04466,0.0166291,0.0730052,0.0567275,6.74115,0.198316,0.142585,168800,121
-2.81649,-2.1559,-1.92611,0.173722,-0.534562,-0.998427,0.0272071,0.0547205,0.0637968,6.7101,0.196398,0.140331,168900,121
-2.87367,-2.16674,-1.97339,0.184266,-0.487626,-0.99618,0.029212,0.062782,0.0837213,6.52708,0.194338,0.140994,169000,121
-2.8923,-2.2396,-2.03351,0.215805,-0.380519,-0.953441,0.0261879,0.059936,0.0619604,6.75994,0.204416,0.139152,169100,121
-2.90735,-2.25529,-2.05759,0.200634,-0.278353,-0.936579,0.0391302,0.0419229,0.0767316,6.81084,0.196626,0.139023,169200,121
-2.86792,-2.22919,-2.03032,0.207372,-0.322188,-1.01911,0.0248733,0.0656671,0.0659751,6.82931,0.199289,0.139238,169300,121
-2.82187,-2.25295,-1.97693,0.211368,-0.404974,-0.921179,0.0248546,0.0620612,0.0584479,6.64681,0.201051,0.137921,169400,121
-2.79214,-2.28711,-2.04319,0.288966,-0.317996,-0.919139,0.0161158,0.0706593,0.0740218,6.66056,0.202383,0.139812,169500,121
-2.8028,-2.25082,-2.0203,0.120921,-0.261806,-0.964409,0.0193275,0.0637901,0.0718489,6.68692,0.200188,0.139928,169600,121
-2.85784,-2.1774,-1.99956,0.137969,-0.416252,-1.00452,0.0225057,0.0663315,0.0758211,6.66214,0.200233,0.139256,169700,121
-2.88548,-2.15828,-1.94404,0.090355,-0.360364,-1.05816,0.0288761,0.0679176,0.069203,6.70622,0.197039,0.140315,169800,122
-2.86937,-2.25553,-2.01712,0.156811,-0.271326,-1.03384,0.0267424,0.062883,0.0774812,6.72175,0.198063,0.139005,169900,122
-2.87324,-2.26888,-2.03008,0.21127,-0.283448,-0.997174,0.0296014,0.0556759,0.0685406,6.68271,0.200653,0.137402,170000,126
-2.97967,-2.28796,-2.04252,0.214257,-0.284342,-0.920039,0.0263999,0.0562231,0.0867069,6.66312,0.196464,0.138825,170100,126
-2.94679,-2.2846,-2.06205,0.213841,-0.25898,-0.937186,0.0239227,0.0695647,0.0693957,6.57767,0.198,0.141994,170200,126
-2.90439,-2.25526,-2.03009,0.146371,-0.250381,-0.954732,0.0266963,0.0612649,0.0725035,6.7627,0.199512,0.13951,170300,126
-2.87063,-2.29102,-2.06075,0.244422,-0.249816,-0.874345,0.0264623,0.0535146,0.0758281,6.72176,0.199635,0.138946,170400,126
-2.8225,-2.20376,-1.97112,0.162202,-0.356888,-1.04326,0.0203883,0.0693146,0.0704213,6.67567,0.199068,0.141942,170500,126
-2.8721,-2.29539,-2.03967,0.261246,-0.258929,-0.911666,0.0242268,0.0575285,0.0589219,6.70875,0.199654,0.139503,170600,126
-2.99104,-2.33003,-2.10339,0.231382,-0.194532,-0.961961,0.0272168,0.0629399,0.0746597,6.65508,0.199103,0.139257,170700,126
-2.93724,-2.29363,-2.07086,0.22642,-0.27831,-0.951007,0.0304732,0.058759,0.0800513,6.57512,0.198244,0.139045,170800,126
-2.98968,-2.35795,-2.12534,0.27669,-0.124163,-0.958055,0.0279657,0.0543165,0.0827514,6.67486,0.197848,0.137859,170900,126
-2.8874,-2.32985,-2.08191,0.307649,-0.15441,-0.940415,0.0236841,0.0552849,0.0547573,6.66403,0.199284,0.140614,171000,126
-2.96607,-2.31034,-2.08046,0.268877,-0.178795,-0.916019,0.0269351,0.0544883,0.0539719,6.72902,0.200564,0.140043,171100,126
-2.86164,-2.2927,-2.05772,0.273411,-0.325352,-0.90939,0.0259529,0.0541309,0.0709969,6.75384,0.198879,0.13947,171200,127
-2.87693,-2.22619,-2.01462,0.182659,-0.371903,-0.973462,0.0268603,0.0623102,0.0788573,6.67966,0.200237,0.137292,171300,127
-2.72737,-2.19273,-1.95615,0.235228,-0.544217,-0.92791,0.0252235,0.0495494,0.061135,6.80275,0.196643,0.139006,171400,127
-2.89297,-2.24738,-1.99853,0.184385,-0.295504,-0.990328,0.0241056,0.0737041,0.0578974,6.71079,0.198357,0.137677,171500,127
-3.03701,-2.288,-2.07006,0.266337,-0.306541,-1.00076,0.0280413,0.0709308,0.0731223,6.66423,0.19754,0.139892,171600,127
-2.95824,-2.22725,-2.00298,0.168382,-0.292618,-1.02206,0.030415,0.0565499,0.0635206,6.66302,0.196359,0.138601,171700,127
-2.90521,-2.22093,-1.98484,0.145854,-0.317332,-0.954473,0.0232434,0.0645624,0.0758409,6.67757,0.199321,0.140842,171800,127
-2.82443,-2.19969,-1.98191,0.143165,-0.421102,-0.975013,0.0263263,0.0657802,0.0644556,6.6656,0.197164,0.139233,171900,127
-2.78855,-2.07019,-1.85466,0.120524,-0.682808,-1.10041,0.0230175,0.0720966,0.0762509,6.69629,0.197206,0.139931,172000,127
-2.80578,-2.09793,-1.84242,0.174435,-0.715117,-1.09375,0.0220649,0.0837147,0.0787787,6.6252,0.197516,0.141683,172100,127
-2.77152,-2.0131,-1.84299,0.0429024,-0.725404,-1.03475,0.0318579,0.0577872,0.0813802,6.75208,0.20045,0.140182,172200,127
-2.74602,-2.08544,-1.82711,0.08534,-0.702706,-1.05533,0.0280681,0.0607249,0.0727046,6.7554,0.197143,0.139254,172300,127
-2.77377,-2.02881,-1.81857,0.128754,-0.760254,-1.02887,0.025937,0.0680623,0.0691614,6.74177,0.198766,0.14096,172400,127
-2.66157,-1.97148,-1.72501,0.0591403,-0.839965,-1.08935,0.024509,0.0611089,0.0542967,6.7282,0.195354,0.139765,172500,128
-2.69358,-2.03164,-1.81483,0.120624,-0.784386,-1.02517,0.032988,0.0476072,0.0682706,6.6533,0.199406,0.138201,172600,128
-2.68541,-2.01516,-1.77519,0.136618,-0.864346,-1.04628,0.0266002,0.0633601,0.0702734,6.55787,0.199982,0.139752,172700,128
-2.71556,-2.01984,-1.78479,0.104047,-0.816691,-1.04417,0.0239416,0.0714236,0.0617508,6.65417,0.197766,0.140335,172800,128
-2.93163,-1.97101,-1.7368,-0.0259525,-0.868912,-1.06808,0.0330008,0.0633954,0.0822933,6.64401,0.196327,0.138833,172900,128
-2.7513,-2.00418,-1.75624,0.124977,-0.877235,-1.07023,0.0246287,0.0705811,0.0578661,6.61133,0.198529,0.13811,173000,128
-2.79785,-2.0442,-1.82375,0.0899263,-0.770797,-1.0236,0.034419,0.0602676,0.0741518,6.76995,0.196778,0.139771,173100,128
-2.64586,-1.98327,-1.78419,0.0416887,-0.867098,-1.0574,0.029048,0.0620391,0.0752601,6.66995,0.199338,0.139657,173200,128
-2.67318,-1.97716,-1.76473,-0.0135488,-0.821019,-1.12216,0.0254781,0.0802637,0.082604,6.64668,0.197749,0.138969,173300,129
-2.85877,-1.98545,-1.75441,0.0106224,-0.723512,-1.09399,0.0249956,0.0693479,0.0642202,6.64562,0.194657,0.140923,173400,129
-2.90216,-2.08064,-1.87098,0.152123,-0.621536,-1.05128,0.0232337,0.0765751,0.0565387,6.64286,0.195148,0.139659,173500,129
-2.99999,-2.19064,-1.93245,0.181981,-0.485418,-0.972077,0.0291157,0.080563,0.0665327,6.65775,0.196812,0.140743,173600,129
-2.88269,-2.17314,-1.94837,0.138706,-0.422901,-1.03484,0.0269517,0.0671513,0.0673156,6.70632,0.195381,0.138702,173700,129
-2.86232,-2.1305,-1.88931,0.119885,-0.547128,-1.04321,0.0259309,0.0644932,0.0856414,6.70939,0.196993,0.140392,173800,129
-2.79574,-2.0917,-1.88805,0.0420912,-0.523406,-1.0617,0.0335724,0.0550683,0.0839908,6.59991,0.196886,0.142379,173900,129
-2.73466,-2.06431,-1.82582,0.0584336,-0.592235,-1.09274,0.027183,0.0593132,0.0634767,6.78004,0.196723,0.139669,174000,129
-2.94218,-2.08357,-1.85898,0.113894,-0.676718,-0.99569,0.0300634,0.0671801,0.0730142,6.64258,0.197169,0.137988,174100,130
-2.83554,-2.09964,-1.89791,0.151833,-0.530869,-1.04415,0.025749,0.0656687,0.0621837,6.72938,0.198804,0.140816,174200,130
-2.90617,-2.12256,-1.91738,0.127001,-0.521913,-1.03278,0.0329786,0.0570453,0.0610295,6.63834,0.197856,0.139419,174300,130
-2.89618,-2.16491,-1.9411,0.134216,-0.417459,-0.999055,0.0244633,0.0590417,0.0478292,6.63378,0.197491,0.140702,174400,130
-2.832,-2.11626,-1.90387,0.140843,-0.58486,-1.00997,0.0296316,0.0623606,0.0841136,6.6547,0.194085,0.14049,174500,130
-2.92864,-2.17387,-1.93124,0.164187,-0.470392,-1.05279,0.0261371,0.0661889,0.0591113,6.76769,0.196781,0.139913,174600,130
-3.01825,-2.22985,-1.95206,0.178869,-0.421426,-1.01472,0.031737,0.0563283,0.0756348,6.76004,0.196257,0.140151,174700,130
-2.87574,-2.21849,-2.00528,0.314559,-0.486664,-0.994563,0.0240249,0.0676706,0.0601423,6.70449,0.198483,0.138515,174800,130
-2.88786,-2.19308,-1.94306,0.164605,-0.451359,-1.03675,0.0281044,0.0602693,0.0695805,6.58685,0.20073,0.139993,174900,130
