BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.51716,-1.86877,-1.6477,0.151493,-0.210874,-0.164725,-0.842523,-0.992335,0.0170704,0.0616562,0.00254983,6.73181,0.184473,0.136869,3066000,8699
-2.42437,-1.86659,-1.60828,0.038978,-0.183321,-0.296538,-0.711908,-1.07683,0.0129769,0.0617365,0.00951527,6.68148,0.185314,0.139307,3067000,8702
-2.38354,-1.79744,-1.61873,0.0258858,-0.253119,-0.281542,-0.770537,-1.19627,0.0121419,0.0609828,0.00829826,6.7415,0.179938,0.136055,3068000,8704
-2.40326,-1.68187,-1.48508,-0.178086,-0.3259,-0.442958,-0.721408,-1.3628,0.0160709,0.0708849,0.000912868,6.61097,0.18084,0.13772,3069000,8706
-2.54677,-1.69463,-1.48141,-0.0305899,-0.385506,-0.412319,-0.675748,-1.43308,0.0328132,0.0650483,0.00165214,6.58923,0.18274,0.1364,3070000,8708
-2.41733,-1.67069,-1.46877,-0.244642,-0.333486,-0.491665,-0.832719,-1.42981,0.0130665,0.0822345,0.0133865,6.70988,0.18474,0.137469,3071000,8711
-2.30033,-1.63922,-1.48566,0.0131372,-0.428005,-0.351819,-1.04701,-1.09278,0.020793,0.0587833,0.0141222,6.68653,0.182515,0.139421,3072000,8715
-2.37761,-1.7662,-1.50714,-0.138371,-0.272708,-0.393859,-0.792785,-1.25453,0.0158211,0.0603907,0.00843707,6.73975,0.185037,0.135801,3073000,8718
-2.37631,-1.59854,-1.37474,-0.132674,-0.467375,-0.505781,-0.847939,-1.41586,0.0233541,0.0613301,0.00602837,6.72359,0.183438,0.138224,3074000,8721
-2.49554,-1.649,-1.41361,-0.264757,-0.429185,-0.517583,-0.729463,-1.37165,0.01701,0.081662,0.000743153,6.68171,0.183364,0.138914,3075000,8725
-2.52215,-1.82656,-1.63629,0.116217,-0.202484,-0.340271,-0.488217,-1.18743,0.0239318,0.0577535,0.000750367,6.64827,0.182689,0.138481,3076000,8728
-2.65256,-1.80846,-1.60933,0.0312545,-0.257497,-0.229686,-0.658328,-1.23924,0.0198922,0.0698523,0.0026246,6.68552,0.181778,0.140002,3077000,8731
-2.61756,-1.93973,-1.69912,0.197013,-0.128669,-0.211151,-0.573927,-1.01197,0.0196308,0.0629493,0.00541468,6.82312,0.183287,0.138725,3078000,8734
-2.56487,-1.89872,-1.68272,0.149063,-0.0792731,-0.209728,-0.621297,-1.00267,0.0169406,0.0638996,0.000485901,6.72666,0.182934,0.141767,3079000,8736
-2.48106,-1.93604,-1.75677,0.181546,-0.113679,-0.175587,-0.467916,-1.0495,0.00981421,0.0723259,0.015503,6.75471,0.180879,0.140851,3080000,8739
-2.63613,-1.73282,-1.55504,-0.208302,-0.299956,-0.556158,-0.211901,-1.48194,0.030504,0.0676131,0.00540391,6.73536,0.183944,0.137243,3081000,8742
-2.54624,-1.75133,-1.55745,-0.164637,-0.298204,-0.451479,-0.442,-1.36843,0.0276775,0.0574779,0.00406523,6.65827,0.183095,0.135678,3082000,8745
-2.4699,-1.71614,-1.53466,-0.0579502,-0.318303,-0.3618,-0.728621,-1.2916,0.0118311,0.0721871,0.00369256,6.69434,0.184179,0.139146,3083000,8749
-2.53832,-1.84817,-1.62832,-0.0532172,-0.187619,-0.21557,-0.720338,-1.11555,0.0200541,0.0658855,0.00443437,6.68297,0.183172,0.138059,3084000,8751
-2.47482,-1.87381,-1.68457,0.048895,-0.14581,-0.276637,-0.560226,-1.07841,0.00819463,0.0701969,0.0196948,6.6201,0.186828,0.139603,3085000,8753
-2.39826,-1.7821,-1.57172,-0.0885314,-0.272585,-0.347766,-0.602837,-1.28866,0.0210771,0.0580239,0.00124044,6.58063,0.185898,0.136695,3086000,8755
-2.59772,-1.78033,-1.55768,-0.0523487,-0.206962,-0.438932,-0.452306,-1.3237,0.024399,0.0660599,0.00641683,6.72602,0.183208,0.140241,3087000,8758
-2.74991,-1.84768,-1.67532,-0.0435363,-0.141439,-0.358665,-0.278162,-1.2913,0.0210849,0.0704155,0.00150022,6.68789,0.183062,0.138075,3088000,8760
-2.55069,-1.84026,-1.65728,0.079276,-0.22499,-0.262064,-0.622597,-1.14138,0.0188404,0.0646261,0.00418366,6.57511,0.184216,0.136768,3089000,8763
-2.53636,-1.82103,-1.60338,-0.0029951,-0.201073,-0.297987,-0.739886,-1.11011,0.0169404,0.065627,0.00698746,6.67968,0.184489,0.138145,3090000,8767
-2.45299,-1.84534,-1.63061,-0.0619662,-0.183285,-0.286167,-0.567786,-1.25171,0.00854755,0.074106,0.00948479,6.72972,0.184737,0.137507,3091000,8770
-2.50972,-1.90251,-1.71828,0.136993,-0.0920491,-0.203835,-0.556287,-1.18594,0.0098427,0.0694951,0.00800893,6.76079,0.184328,0.139916,3092000,8772
-2.46761,-1.88295,-1.67319,0.00999719,-0.156681,-0.263656,-0.429374,-1.18923,0.0193384,0.0630799,0.0117058,6.7466,0.184474,0.139159,3093000,8774
-2.65057,-1.86139,-1.64537,-0.155628,-0.119736,-0.365953,-0.289005,-1.35008,0.020255,0.0658708,0.00331784,6.71507,0.183918,0.137468,3094000,8776
-2.48346,-1.81892,-1.64441,0.0213806,-0.226041,-0.297513,-0.578739,-1.24417,0.0204178,0.059969,0.00329517,6.67439,0.185728,0.138472,3095000,8779
-2.48706,-1.75297,-1.51827,-0.159068,-0.279135,-0.431688,-0.607154,-1.206,0.0191443,0.0609045,0.003176,6.59541,0.186127,0.137142,3096000,8781
-2.37227,-1.7289,-1.48161,-0.102778,-0.261264,-0.41074,-0.808061,-1.21245,0.00667821,0.0778716,0.00359685,6.52781,0.18193,0.137921,3097000,8784
-2.52778,-1.82549,-1.6088,0.0412748,-0.207326,-0.36797,-0.556559,-1.19484,0.0205457,0.0639901,0.0141117,6.73668,0.183415,0.13878,3098000,8786
-2.41957,-1.79232,-1.58186,0.0408105,-0.272798,-0.283201,-0.79442,-1.15929,0.0217826,0.059751,0.00527073,6.69872,0.183491,0.138624,3099000,8789
-2.35893,-1.82908,-1.67365,-0.00806468,-0.222098,-0.250011,-0.683526,-1.104,0.0103793,0.0644151,0.00427352,6.667,0.184651,0.13726,3100000,8793
-2.41147,-1.77664,-1.59676,0.128253,-0.291892,-0.299644,-0.712422,-1.21273,0.0155408,0.0717649,0.00127516,6.56891,0.182397,0.138921,3101000,8796
-2.31474,-1.78776,-1.56716,-0.0503011,-0.223011,-0.298946,-0.849056,-1.08587,0.00595751,0.0724645,0.00441746,6.65417,0.183973,0.138116,3102000,8799
-2.52372,-1.93533,-1.74676,0.242464,-0.141543,-0.171751,-0.578308,-1.04895,0.0123248,0.0689231,0.00883659,6.52053,0.18196,0.139749,3103000,8802
-2.46459,-1.77614,-1.58776,-0.0149987,-0.290842,-0.273824,-0.671716,-1.27921,0.00965999,0.0793536,0.000270552,6.74835,0.180616,0.138172,3104000,8806
-2.62687,-1.91643,-1.71139,0.0261025,-0.0868268,-0.210438,-0.360868,-1.26127,0.0124887,0.0681078,7.89391e-05,6.63069,0.182115,0.138965,3105000,8809
-2.83652,-2.00461,-1.83527,0.154461,-0.0245856,-0.111177,-0.152989,-1.19349,0.0162052,0.0776086,0.00703892,6.69652,0.184385,0.140125,3106000,8811
-2.59249,-2.0529,-1.84686,0.185018,-0.0146195,-0.0809241,-0.293437,-1.06561,0.0106267,0.0734066,0.008412,6.71356,0.182343,0.138116,3107000,8814
-2.72281,-2.02664,-1.8437,0.16333,0.0619829,-0.236412,-0.0927744,-1.10356,0.0131709,0.06849,0.00322683,6.74359,0.181355,0.138656,3108000,8816
-2.78932,-2.03009,-1.79498,0.120195,-0.0317697,-0.210535,-0.122922,-1.19045,0.028082,0.058292,0.0134072,6.68978,0.177974,0.136917,3109000,8819
-2.62234,-2.03695,-1.86518,0.184016,-0.00103864,-0.0909429,-0.170659,-1.08128,0.00600824,0.0691302,0.000288272,6.69865,0.18445,0.13664,3110000,8823
-2.66463,-2.02221,-1.80523,0.102251,0.035486,-0.187087,-0.258144,-1.10513,0.0153405,0.0705194,0.0047256,6.69905,0.182756,0.140525,3111000,8826
-2.66978,-2.03767,-1.82224,0.184953,0.0502717,-0.141701,-0.223743,-0.942459,0.00964845,0.063471,0.00186051,6.71457,0.183093,0.136503,3112000,8828
-2.7962,-2.11354,-1.9546,0.26054,0.0656574,-0.107454,0.197606,-1.10424,0.0101663,0.074019,0.00424957,6.76392,0.185481,0.138372,3113000,8831
-2.56412,-1.93185,-1.73097,0.128863,-0.0865809,-0.202431,-0.291436,-1.18246,0.00688771,0.0749544,0.00107129,6.51108,0.185438,0.138876,3114000,8834
-2.48268,-1.81976,-1.65612,-0.0778173,-0.168882,-0.403112,-0.385916,-1.18313,0.0125622,0.0692501,0.00893639,6.7327,0.18091,0.139954,3115000,8838
-2.69695,-1.90732,-1.70686,0.0286448,-0.10051,-0.266525,-0.404482,-1.14376,0.0239957,0.05907,0.00211674,6.7115,0.186581,0.140261,3116000,8841
-2.68632,-1.88778,-1.68171,0.0985168,-0.184491,-0.313783,-0.319354,-1.29815,0.0166445,0.0699142,8.03009e-05,6.71219,0.181611,0.135047,3117000,8844
-2.60967,-1.88457,-1.6897,0.14479,-0.134748,-0.271141,-0.536312,-1.11112,0.0118415,0.0767042,0.0134415,6.66658,0.184065,0.139587,3118000,8847
-2.42773,-1.7194,-1.5107,-0.0111386,-0.323693,-0.311296,-0.937023,-1.11021,0.0179679,0.063041,0.00152452,6.80094,0.183505,0.138711,3119000,8849
-2.34318,-1.51776,-1.30598,-0.374132,-0.474438,-0.572027,-1.10328,-1.34568,0.0181436,0.0754764,0.00486594,6.67448,0.184085,0.136864,3120000,8856
-2.19715,-1.53014,-1.36452,-0.224073,-0.531495,-0.402812,-1.3412,-1.16516,0.00565152,0.0830924,0.000415836,6.74288,0.180778,0.135851,3121000,8859
-2.2551,-1.49695,-1.30376,-0.152152,-0.599607,-0.442159,-1.34083,-1.23103,0.0148886,0.0756382,0.00110485,6.65302,0.183176,0.140408,3122000,8862
-2.2926,-1.59334,-1.38126,-0.175708,-0.455185,-0.38826,-1.12777,-1.29543,0.0092819,0.075081,0.000847737,6.64175,0.181916,0.135451,3123000,8864
-2.38212,-1.67321,-1.45848,-0.171987,-0.383215,-0.314684,-1.07625,-1.14812,0.0240955,0.0633832,0.00225847,6.51892,0.183501,0.138747,3124000,8867
-2.43404,-1.75569,-1.54203,-0.140639,-0.250249,-0.346739,-0.892773,-1.24323,0.0145314,0.0749725,0.00468005,6.761,0.181519,0.136082,3125000,8869
-2.49989,-1.73886,-1.51601,-0.148783,-0.338464,-0.345262,-0.754214,-1.31757,0.0178974,0.0695234,0.000924064,6.66917,0.183039,0.139812,3126000,8872
-2.35516,-1.72752,-1.52284,-0.170728,-0.290933,-0.343867,-0.823905,-1.26414,0.00748667,0.0767762,0.00122263,6.68559,0.181806,0.13855,3127000,8875
-2.35052,-1.59986,-1.37539,-0.194776,-0.439397,-0.418306,-1.1263,-1.25847,0.0207763,0.0591617,0.000257069,6.70393,0.183666,0.137006,3128000,8877
-2.47611,-1.65707,-1.45032,-0.33787,-0.334401,-0.497308,-0.694179,-1.37799,0.0193009,0.0661053,0.00110604,6.69748,0.18312,0.14025,3129000,8880
-2.42313,-1.73465,-1.55519,0.0729149,-0.314541,-0.375896,-0.654058,-1.25656,0.0191383,0.0552019,0.00566604,6.67673,0.183617,0.13532,3130000,8883
-2.27198,-1.59761,-1.42591,-0.133395,-0.451891,-0.394591,-1.07279,-1.18094,0.0248773,0.0552808,0.00304544,6.70342,0.180355,0.140336,3131000,8887
-2.43709,-1.72673,-1.51419,-0.00848601,-0.373853,-0.279851,-1.03296,-1.05041,0.0236282,0.0620872,0.00322361,6.67737,0.182298,0.137139,3132000,8890
-2.17205,-1.48122,-1.28065,-0.326116,-0.607147,-0.510124,-1.28921,-1.3044,0.019243,0.0684007,0.00159779,6.59647,0.181136,0.138483,3133000,8893
-2.1574,-1.30373,-1.10017,-0.64876,-0.667095,-0.723105,-1.48773,-1.53584,0.0234637,0.0663603,0.00403926,6.72122,0.182769,0.138322,3134000,8896
-2.2456,-1.49584,-1.32475,-0.255365,-0.523684,-0.552163,-1.22778,-1.37283,0.0228183,0.0631508,0.00563025,6.57878,0.18527,0.138086,3135000,8899
-2.32522,-1.44538,-1.24689,-0.452239,-0.569868,-0.573935,-1.26296,-1.35933,0.0157993,0.0797987,0.00183979,6.57695,0.182802,0.138755,3136000,8901
-2.10645,-1.39915,-1.19988,-0.374541,-0.650037,-0.488714,-1.45119,-1.37848,0.0194709,0.0569868,0.00164592,6.65927,0.18306,0.137916,3137000,8904
-2.35041,-1.5146,-1.28648,-0.328138,-0.524858,-0.508272,-1.14733,-1.3868,0.0247218,0.0680667,0.000803806,6.60057,0.180131,0.137876,3138000,8907
-2.25077,-1.65048,-1.43907,-0.14156,-0.361311,-0.393925,-1.0832,-1.21828,0.00970385,0.068714,0.00148418,6.61098,0.184851,0.136506,3139000,8910
-2.34026,-1.59784,-1.4187,-0.112138,-0.515081,-0.372862,-1.22293,-1.15148,0.0181823,0.0675074,0.0129606,6.74762,0.181107,0.137302,3140000,8912
-2.21479,-1.53737,-1.31369,-0.356315,-0.49029,-0.502044,-1.17775,-1.29253,0.0187948,0.0636026,0.00145648,6.69805,0.183193,0.137812,3141000,8915
-2.20691,-1.48449,-1.28351,-0.28426,-0.554132,-0.511217,-1.23382,-1.29773,0.0147387,0.0710296,0.000912289,6.76586,0.182187,0.140064,3142000,8919
-2.14852,-1.59489,-1.37923,-0.0619818,-0.500658,-0.327394,-1.50549,-1.07218,0.00924718,0.0705084,0.00395912,6.6837,0.185396,0.135817,3143000,8922
-2.28083,-1.65917,-1.4538,-0.0619748,-0.410429,-0.279358,-1.12489,-1.18692,0.00968819,0.0669761,0.00457214,6.70259,0.184989,0.139257,3144000,8925
-2.35166,-1.66812,-1.50068,-0.254405,-0.403729,-0.450714,-0.643544,-1.37807,0.0211478,0.0595392,0.00610748,6.67356,0.182008,0.137546,3145000,8928
-2.40624,-1.70806,-1.49484,-0.0086978,-0.356555,-0.329787,-1.02785,-1.25049,0.0159137,0.0763162,0.0026973,6.59728,0.182468,0.137715,3146000,8930
-2.26357,-1.65617,-1.45735,-0.133326,-0.384324,-0.345859,-1.10615,-1.15078,0.0109028,0.064888,0.0035708,6.6483,0.182294,0.137184,3147000,8932
-2.26647,-1.55526,-1.3219,-0.28433,-0.477798,-0.498991,-1.09674,-1.35086,0.0252118,0.0578639,0.000270248,6.67652,0.182856,0.140837,3148000,8935
-2.28267,-1.51439,-1.31361,-0.281928,-0.543901,-0.536266,-1.04422,-1.49171,0.0200202,0.0658654,0.00709444,6.68297,0.185695,0.141801,3149000,8937
-2.12326,-1.47512,-1.26055,-0.363422,-0.581092,-0.568673,-1.31846,-1.34282,0.0208818,0.0618476,0.00421821,6.60699,0.182027,0.138298,3150000,8939
-2.34468,-1.64418,-1.45371,-0.0937459,-0.434658,-0.400705,-0.947409,-1.27068,0.0169078,0.074669,0.00526551,6.67064,0.185042,0.140161,3151000,8942
-2.41184,-1.57723,-1.38329,-0.229516,-0.467906,-0.554874,-0.781293,-1.44538,0.0242249,0.0644567,0.000115407,6.74509,0.183378,0.138705,3152000,8944
-2.42186,-1.7788,-1.58762,0.035916,-0.295121,-0.334002,-0.768926,-1.16288,0.0129518,0.071957,0.000678582,6.65396,0.184257,0.137478,3153000,8947
-2.54406,-1.73816,-1.51462,-0.138424,-0.31494,-0.383504,-0.703824,-1.24075,0.0200375,0.0644433,0.000328994,6.78513,0.182197,0.140089,3154000,8949
-2.39143,-1.70615,-1.50876,-0.132278,-0.36287,-0.336265,-0.790304,-1.31176,0.0159337,0.0679025,0.000693213,6.64006,0.184319,0.139721,3155000,8951
-2.46952,-1.66979,-1.46548,-0.135851,-0.421273,-0.344064,-0.941936,-1.33002,0.0204377,0.0680645,0.00474874,6.53357,0.184543,0.138642,3156000,8953
-2.36199,-1.61105,-1.43403,-0.105192,-0.506166,-0.330093,-1.03437,-1.23261,0.0176665,0.0721583,0.00204187,6.6352,0.18134,0.140163,3157000,8956
-2.31234,-1.61012,-1.39696,-0.187913,-0.471422,-0.435808,-1.01079,-1.23752,0.0210027,0.0618008,0.00563673,6.61965,0.178149,0.139842,3158000,8959
-2.22509,-1.61873,-1.39815,-0.250486,-0.334486,-0.450532,-1.00235,-1.26776,0.0104218,0.059933,0.00204994,6.66001,0.182169,0.141282,3159000,8963
-2.23613,-1.54928,-1.36219,-0.299175,-0.442651,-0.487667,-1.07124,-1.3745,0.0206961,0.0588971,0.000135334,6.69078,0.179717,0.139896,3160000,8966
-2.30513,-1.59003,-1.39204,-0.419793,-0.346775,-0.597821,-0.804725,-1.44983,0.0096598,0.081004,0.00548666,6.74811,0.181755,0.138563,3161000,8969
-2.1997,-1.50799,-1.29239,-0.356917,-0.522073,-0.551946,-1.16575,-1.27333,0.0204618,0.0623353,0.00246273,6.6804,0.180471,0.138621,3162000,8973
-2.31697,-1.68555,-1.44676,-0.156908,-0.275101,-0.378518,-1.1037,-1.02932,0.01676,0.0622231,0.00479099,6.6088,0.183908,0.139147,3163000,8976
-2.3992,-1.65056,-1.44385,-0.168226,-0.325626,-0.400975,-0.889659,-1.30432,0.0114961,0.0814352,0.001002,6.60655,0.18391,0.137882,3164000,8979
-2.20506,-1.48548,-1.31139,-0.337789,-0.497422,-0.488142,-1.30259,-1.22247,0.0143061,0.0722325,0.00443959,6.61162,0.18103,0.142193,3165000,8981
-2.27071,-1.49988,-1.27707,-0.257544,-0.613019,-0.438591,-1.33066,-1.31124,0.0262056,0.0469087,0.00177285,6.74428,0.182463,0.138113,3166000,8984
-2.30846,-1.52607,-1.29115,-0.320725,-0.479609,-0.687174,-0.957657,-1.37888,0.0288054,0.0582042,0.00529146,6.62727,0.182535,0.13943,3167000,8987
-2.34441,-1.55743,-1.34618,-0.305289,-0.416261,-0.607515,-0.981569,-1.33378,0.0186842,0.0698506,0.00173,6.66645,0.183279,0.136676,3168000,8990
-2.48474,-1.81823,-1.61337,0.021217,-0.212426,-0.274052,-0.709377,-1.03932,0.0169208,0.0685149,0.00271598,6.71613,0.18114,0.138738,3169000,8992
-2.67521,-1.93353,-1.68934,0.0652897,-0.0837212,-0.314626,-0.299953,-1.15933,0.0296485,0.0534779,0.00827461,6.57371,0.183878,0.139592,3170000,8995
-2.69777,-2.00857,-1.78666,0.116526,-3.25067e-05,-0.239719,-0.212012,-1.09273,0.0163068,0.0693654,0.00129666,6.63123,0.184342,0.136419,3171000,8999
-2.71734,-1.89925,-1.72408,0.0884121,-0.0659804,-0.27232,-0.475723,-1.05737,0.0263804,0.064862,0.00222143,6.72561,0.186558,0.1379,3172000,9002
-2.43544,-1.74273,-1.54427,-0.19837,-0.280721,-0.365496,-0.615405,-1.2773,0.0147643,0.0684445,0.00530875,6.63353,0.182802,0.138992,3173000,9005
-2.57243,-1.78579,-1.6059,-0.0633606,-0.220056,-0.385212,-0.657932,-1.22298,0.0219383,0.0695146,0.0158964,6.65638,0.186429,0.137325,3174000,9009
-2.33799,-1.6559,-1.41661,-0.188765,-0.410798,-0.45977,-0.932635,-1.32723,0.0147111,0.0681882,0.00503453,6.6698,0.184495,0.137695,3175000,9011
-2.41541,-1.69902,-1.5196,-0.0291738,-0.37442,-0.276035,-0.923416,-1.13408,0.0130276,0.065282,0.00444883,6.57742,0.1844,0.140689,3176000,9013
-2.57338,-1.8374,-1.63674,-0.046945,-0.200319,-0.224647,-0.612798,-1.19393,0.0094767,0.0755116,0.00215356,6.77165,0.180575,0.13714,3177000,9016
-2.47991,-1.87767,-1.68146,0.136905,-0.129575,-0.214588,-0.631179,-1.0787,0.0173721,0.0583925,0.00416457,6.7157,0.185449,0.138123,3178000,9018
-2.46508,-1.83515,-1.60095,0.0880342,-0.236369,-0.28927,-0.634404,-1.19716,0.00824964,0.0810073,0.00314147,6.65192,0.180305,0.138559,3179000,9021
-2.51713,-1.88081,-1.68537,0.0747853,-0.153308,-0.330005,-0.470067,-1.16704,0.0238007,0.0583887,0.0115989,6.6844,0.181209,0.136338,3180000,9025
-2.4325,-1.85992,-1.61488,0.0625782,-0.211272,-0.370108,-0.650414,-1.01745,0.032136,0.0515719,0.0105723,6.596,0.182064,0.13844,3181000,9027
-2.44389,-1.72882,-1.55445,-0.0852991,-0.328816,-0.401977,-0.674802,-1.31996,0.0180757,0.0633907,0.00314475,6.70234,0.180302,0.13853,3182000,9029
-2.35519,-1.69015,-1.49389,-0.106252,-0.281023,-0.401341,-0.916083,-1.13794,0.017687,0.0616718,0.00170505,6.69839,0.185451,0.14012,3183000,9033
-2.41203,-1.78257,-1.54452,0.0230157,-0.260317,-0.286865,-0.895467,-1.09575,0.0185105,0.0627201,0.00162,6.5373,0.180386,0.138072,3184000,9035
-2.51744,-1.92371,-1.72637,0.0968082,-0.135194,-0.182747,-0.587203,-1.09913,0.0232844,0.0544757,0.0109305,6.74967,0.182721,0.138021,3185000,9038
-2.50686,-1.86969,-1.66172,0.0597908,-0.18943,-0.23109,-0.719373,-0.976947,0.0155016,0.0640793,0.00223221,6.65308,0.180831,0.137456,3186000,9040
-2.57906,-1.83022,-1.59638,0.0709366,-0.263735,-0.316369,-0.551144,-1.21117,0.0264979,0.0569805,0.00385608,6.60878,0.184052,0.136988,3187000,9042
-2.55744,-1.62803,-1.44819,-0.1888,-0.371423,-0.596048,-0.693694,-1.36058,0.023932,0.0715619,0.00412713,6.68951,0.183503,0.139276,3188000,9046
-2.51654,-1.67323,-1.42191,-0.209697,-0.382701,-0.485875,-0.729491,-1.37616,0.0292333,0.0595818,0.000847182,6.66641,0.181235,0.137165,3189000,9048
-2.44512,-1.81522,-1.58853,-0.0931778,-0.191241,-0.424565,-0.629982,-1.1202,0.0174165,0.0710688,0.000100841,6.74725,0.185032,0.138314,3190000,9050
-2.68155,-1.96285,-1.75941,0.112837,-0.0107562,-0.253837,-0.316792,-1.06116,0.0175946,0.0679295,0.00164994,6.55803,0.183559,0.138501,3191000,9052
-2.46338,-1.94775,-1.72242,0.167379,-0.093844,-0.125913,-0.636724,-0.949706,0.0131303,0.0590514,0.00020989,6.7235,0.181615,0.139094,3192000,9054
-2.50931,-1.93402,-1.73681,0.151716,-0.113032,-0.239128,-0.366936,-1.07867,0.0134545,0.0644541,0.00473471,6.67794,0.184629,0.140042,3193000,9057
-2.63166,-1.9863,-1.73737,0.119355,-0.0726973,-0.279404,-0.196878,-1.19539,0.0234789,0.06062,0.00634861,6.64086,0.184026,0.136864,3194000,9059
-2.76623,-2.01519,-1.78483,0.163073,-0.0490865,-0.211191,-0.125237,-1.12284,0.0217083,0.0558789,0.00269319,6.61105,0.182484,0.139156,3195000,9061
-2.57698,-1.9974,-1.84452,0.181862,0.00268388,-0.210363,-0.299367,-1.02594,0.00947093,0.0621976,0.00695487,6.75424,0.181222,0.135454,3196000,9063
-2.72699,-1.91506,-1.66754,0.0355454,-0.258487,-0.297492,-0.144478,-1.46653,0.0243611,0.0747051,0.0113771,6.68428,0.182049,0.137556,3197000,9065
-2.67924,-1.99068,-1.77635,0.0336585,0.0157695,-0.259565,-0.215692,-1.2265,0.0158377,0.0685428,0.000116825,6.79141,0.184311,0.138892,3198000,9069
-2.5056,-1.79484,-1.60419,-0.128226,-0.19581,-0.358773,-0.613336,-1.18697,0.0205554,0.0578651,0.00186437,6.7299,0.182639,0.137397,3199000,9072
-2.31994,-1.56132,-1.34054,-0.16467,-0.47868,-0.513806,-1.10446,-1.31445,0.0284,0.0559107,0.00284829,6.8123,0.183298,0.137816,3200000,9075
-2.39184,-1.71525,-1.52539,-0.133755,-0.324652,-0.413673,-0.700453,-1.29536,0.0214094,0.0664835,0.00168909,6.67452,0.182406,0.13938,3201000,9079
-2.48774,-1.66034,-1.47601,-0.100498,-0.356237,-0.356647,-0.90047,-1.21302,0.0208612,0.0658082,0.0012056,6.81564,0.183609,0.140624,3202000,9082
-2.3886,-1.72654,-1.44834,-0.145642,-0.296045,-0.372664,-1.00056,-1.14828,0.0149683,0.0724629,0.00290976,6.72319,0.181285,0.137641,3203000,9085
-2.30198,-1.5155,-1.35981,-0.337416,-0.430349,-0.60616,-1.00011,-1.39251,0.0203389,0.0717313,0.00846226,6.71285,0.180559,0.138611,3204000,9089
-2.42953,-1.68637,-1.50766,-0.191908,-0.293755,-0.483904,-0.666693,-1.45801,0.0135738,0.0758817,0.000807574,6.75422,0.184225,0.138477,3205000,9092
-2.17965,-1.29164,-1.12463,-0.570812,-0.763277,-0.681744,-1.42429,-1.59792,0.032416,0.0553695,0.00967531,6.69951,0.183,0.139611,3206000,9095
-2.41651,-1.36389,-1.15705,-0.592941,-0.648056,-0.626244,-1.30735,-1.54082,0.0184516,0.0855648,0.00163041,6.59912,0.181376,0.138259,3207000,9098
-2.40918,-1.49737,-1.26266,-0.274763,-0.605287,-0.512358,-1.16566,-1.39522,0.0173385,0.0771068,0.00731054,6.65585,0.182316,0.136699,3208000,9102
-2.51168,-1.65281,-1.41572,-0.244363,-0.308904,-0.46782,-0.916166,-1.34612,0.0225429,0.0734528,0.00122551,6.61487,0.181159,0.1376,3209000,9105
-2.42467,-1.74823,-1.54411,-0.0607707,-0.268921,-0.320114,-0.809608,-1.20288,0.0130436,0.0753992,0.00200057,6.7285,0.184709,0.137187,3210000,9108
-2.565,-1.65564,-1.45771,-0.0365782,-0.368708,-0.450529,-0.933223,-1.24695,0.0175514,0.0788165,0.00792144,6.55307,0.182138,0.137329,3211000,9111
-2.49075,-1.81189,-1.60062,0.0559918,-0.301444,-0.274999,-0.637863,-1.19763,0.0175501,0.064192,0.0109425,6.69231,0.182941,0.139457,3212000,9115
-2.62626,-1.83369,-1.62795,-0.0415648,-0.192971,-0.338552,-0.517308,-1.21818,0.01906,0.0670064,0.00948085,6.76984,0.181625,0.13887,3213000,9118
-2.60222,-1.87185,-1.70495,0.0241087,-0.149402,-0.257682,-0.401331,-1.32109,0.0278207,0.0594631,0.00738132,6.65359,0.183833,0.139106,3214000,9121
-2.88731,-1.99138,-1.80971,0.0357242,0.0239884,-0.269809,0.0906403,-1.36382,0.0166829,0.0819678,0.00360897,6.69622,0.182087,0.137993,3215000,9124
-2.88935,-2.05007,-1.85124,0.0758741,0.0751999,-0.282447,0.146029,-1.28176,0.0248977,0.0647319,0.00708311,6.62468,0.179389,0.13715,3216000,9128
-2.79738,-2.15878,-1.95613,0.306131,0.0845064,-0.0533418,0.130388,-1.0476,0.0140634,0.0701347,0.00225833,6.64133,0.185136,0.139747,3217000,9131
-2.88821,-2.11346,-1.89429,0.0837844,0.139426,-0.223531,0.199665,-1.20901,0.0122677,0.0819765,0.0016202,6.74439,0.182932,0.139289,3218000,9134
-2.91676,-2.1734,-1.94514,0.173731,0.175767,-0.182713,0.318005,-1.2983,0.0273239,0.0634871,0.00826305,6.78339,0.18693,0.137787,3219000,9137
