BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-3.48443,-2.89919,-2.62238,0.667121,0.857299,0.128156,1.0176,-1.14525,0.0225441,0.0733409,0.0749817,6.72818,0.188878,0.13894,8256000,8374
-3.50716,-2.93854,-2.70006,0.682003,0.823316,0.173532,1.06148,-1.14218,0.0302172,0.0520849,0.0964158,6.74109,0.191557,0.139685,8257000,8376
-3.79635,-3.02715,-2.80351,0.739449,0.97847,0.171913,1.5323,-1.3177,0.0288803,0.0629331,0.0715857,6.67297,0.192448,0.137644,8258000,8377
-3.69088,-2.91352,-2.66995,0.709119,0.881249,0.148397,1.17572,-1.22436,0.019574,0.0809008,0.0733869,6.5825,0.192939,0.139039,8259000,8378
-3.37545,-2.66057,-2.42071,0.465599,0.598477,-0.0581127,0.736372,-1.38064,0.0194638,0.0782665,0.0642427,6.65287,0.193027,0.136368,8260000,8379
-3.51082,-2.71153,-2.47449,0.421111,0.669062,-0.100814,0.838853,-1.31315,0.0251625,0.0776355,0.0857897,6.6069,0.192967,0.137513,8261000,8380
-3.5074,-2.81628,-2.57296,0.598008,0.708971,0.0853845,0.944518,-1.21728,0.0252089,0.0676615,0.0819626,6.7081,0.192715,0.139493,8262000,8381
-3.66795,-2.96953,-2.77363,0.750997,0.926209,0.18216,1.18574,-1.06547,0.0264671,0.0695556,0.0876195,6.64106,0.194459,0.139115,8263000,8382
-3.60829,-2.87596,-2.68925,0.662876,0.769218,0.0720261,1.11045,-1.2666,0.0347285,0.0559372,0.10194,6.75174,0.193625,0.138564,8264000,8384
-3.55104,-2.89654,-2.66975,0.746713,0.833959,0.179961,1.03496,-1.17704,0.0173398,0.0758128,0.0712653,6.57977,0.190127,0.139526,8265000,8385
-3.65197,-2.83831,-2.61575,0.577486,0.770451,0.125444,1.01005,-1.2718,0.0220623,0.083534,0.0691895,6.60071,0.194984,0.137515,8266000,8386
-3.54559,-2.70908,-2.4593,0.467846,0.677678,-0.0122662,0.77369,-1.2655,0.0239118,0.0750647,0.0715998,6.7187,0.193073,0.137583,8267000,8387
-3.39319,-2.62663,-2.36453,0.322256,0.579989,-0.114669,0.655063,-1.3436,0.0319086,0.0601877,0.0832274,6.66185,0.194939,0.138665,8268000,8388
-3.26193,-2.49425,-2.2299,0.186984,0.452713,-0.15724,0.398231,-1.39561,0.0272507,0.0611896,0.064506,6.69977,0.194559,0.136586,8269000,8389
-3.55507,-2.7582,-2.53237,0.450005,0.718338,-0.0267327,1.02946,-1.34276,0.0292177,0.0764982,0.0805029,6.75922,0.194619,0.138051,8270000,8390
-3.54655,-2.85382,-2.62109,0.57782,0.804246,0.112473,1.09235,-1.22032,0.0226328,0.0683376,0.066928,6.56951,0.195553,0.13929,8271000,8392
-3.75914,-2.89243,-2.64967,0.612344,0.846316,0.0998893,1.30153,-1.24814,0.0205493,0.0744102,0.0530772,6.61515,0.194871,0.138395,8272000,8393
-3.56179,-2.91584,-2.69025,0.82058,0.873573,0.217916,1.09648,-1.17474,0.0302365,0.0525806,0.063188,6.66991,0.194481,0.139417,8273000,8394
-3.66489,-2.87519,-2.61645,0.554436,0.867587,0.064403,1.185,-1.32126,0.0287815,0.0607836,0.0669856,6.78244,0.192683,0.138047,8274000,8395
-3.46316,-2.58838,-2.33904,0.281568,0.541672,-0.15178,0.6915,-1.44196,0.031406,0.0654406,0.0740527,6.72072,0.193505,0.136994,8275000,8396
-3.43587,-2.51253,-2.26944,0.277281,0.427212,-0.0687058,0.416875,-1.47333,0.0278714,0.0743152,0.0624095,6.56236,0.194617,0.138927,8276000,8397
-3.18755,-2.44385,-2.2108,0.167707,0.367372,-0.134411,0.240623,-1.401,0.0227627,0.0752256,0.0588246,6.68212,0.192362,0.136084,8277000,8398
-3.22817,-2.36705,-2.1568,0.115662,0.344853,-0.259814,0.103746,-1.37828,0.0218032,0.0817696,0.076417,6.58184,0.19368,0.138927,8278000,8399
-3.06142,-2.35909,-2.11819,0.198555,0.269601,-0.138603,-0.191499,-1.25554,0.0318485,0.0642447,0.0792183,6.67457,0.194894,0.139428,8279000,8401
-3.14413,-2.31731,-2.11819,0.158315,0.214564,-0.267268,0.0613062,-1.43677,0.0241069,0.0851592,0.0840124,6.57777,0.19319,0.139271,8280000,8402
-3.12121,-2.41702,-2.15695,0.17205,0.350707,-0.146431,0.0310479,-1.27156,0.0182284,0.0789714,0.071534,6.67387,0.193512,0.138596,8281000,8403
-3.27884,-2.38909,-2.16994,0.197065,0.308771,-0.21907,0.128531,-1.42506,0.0353647,0.0655659,0.091547,6.68784,0.190711,0.139718,8282000,8404
-3.46053,-2.63019,-2.43408,0.316108,0.609643,-0.0895802,0.684656,-1.34353,0.0280465,0.0736988,0.0719392,6.61337,0.192895,0.137576,8283000,8405
-3.19466,-2.46034,-2.20394,0.285407,0.368219,-0.143289,0.301861,-1.35988,0.01851,0.0777488,0.0585503,6.6671,0.1968,0.140102,8284000,8406
-3.10687,-2.36429,-2.10551,0.15878,0.197635,-0.170592,0.0411112,-1.44754,0.0335967,0.0603253,0.0660239,6.63026,0.19363,0.137849,8285000,8407
-3.19206,-2.29543,-2.06344,0.0736568,0.200681,-0.238274,-0.0842363,-1.34938,0.0300224,0.0694752,0.0790864,6.56463,0.194164,0.140731,8286000,8409
-3.06837,-2.21434,-2.02506,0.0212258,0.186884,-0.37762,-0.131591,-1.42696,0.0235062,0.0787464,0.0754905,6.70741,0.193845,0.139166,8287000,8410
-3.22299,-2.2662,-2.08754,-0.00043492,0.29348,-0.341613,0.165111,-1.56681,0.0310049,0.0718736,0.0758284,6.59013,0.192283,0.137732,8288000,8411
-3.13218,-2.18762,-1.96541,-0.0276237,0.171324,-0.33287,-0.333169,-1.37352,0.0329897,0.0612677,0.0721254,6.69913,0.192855,0.139327,8289000,8412
-3.07528,-2.2735,-2.04911,0.121394,0.217548,-0.221103,-0.222957,-1.38426,0.0245798,0.0709344,0.0692235,6.76684,0.192533,0.139371,8290000,8413
-2.98327,-2.28138,-2.00669,-0.032928,0.265418,-0.287423,-0.159691,-1.31485,0.0195741,0.0812042,0.0587977,6.6813,0.192226,0.138995,8291000,8414
-3.09027,-2.33079,-2.0688,0.121099,0.287327,-0.297825,0.011459,-1.34366,0.0245055,0.0667699,0.0716555,6.6322,0.192881,0.137415,8292000,8415
-2.87712,-2.14409,-1.89359,0.0189939,0.0543214,-0.31237,-0.495958,-1.38232,0.0248351,0.0621755,0.0713604,6.61234,0.190464,0.138673,8293000,8416
-3.27068,-2.36915,-2.09448,0.017086,0.420056,-0.290127,0.0940501,-1.32965,0.0239112,0.0772231,0.0585023,6.69845,0.194376,0.136509,8294000,8417
-3.23821,-2.42317,-2.22183,0.223679,0.363957,-0.179182,0.288654,-1.40138,0.0335064,0.060946,0.0807383,6.61539,0.193171,0.138856,8295000,8419
-3.47873,-2.70272,-2.45105,0.56832,0.621645,0.081176,0.529314,-1.14364,0.0253796,0.0748148,0.0629181,6.71781,0.190975,0.139614,8296000,8420
-3.30858,-2.36663,-2.13037,0.149493,0.321835,-0.328774,0.442124,-1.61422,0.0309464,0.0706108,0.0684106,6.63592,0.192395,0.139591,8297000,8421
-3.28004,-2.45693,-2.23939,0.197088,0.440963,-0.248611,0.263668,-1.28741,0.0290419,0.0699176,0.0873762,6.72752,0.195138,0.138891,8298000,8422
-3.38854,-2.42298,-2.18731,0.0931608,0.39577,-0.324877,0.429014,-1.51452,0.0316799,0.0741226,0.0759924,6.63707,0.191462,0.13725,8299000,8423
-3.23133,-2.45981,-2.23802,0.126338,0.464218,-0.224213,0.323463,-1.32153,0.029876,0.0662961,0.0874819,6.61797,0.193537,0.139844,8300000,8424
-3.43285,-2.6478,-2.41149,0.3102,0.564021,-0.125553,0.740437,-1.28854,0.0240792,0.0721733,0.0902211,6.70783,0.19413,0.139199,8301000,8425
-3.56853,-2.55605,-2.35278,0.269857,0.501807,-0.11829,0.707047,-1.37028,0.0332017,0.061307,0.0889244,6.57319,0.192955,0.139219,8302000,8426
-3.47542,-2.71815,-2.50741,0.394671,0.771417,-0.0799271,0.893598,-1.23146,0.0210591,0.078056,0.063663,6.65978,0.190534,0.139588,8303000,8427
-3.44062,-2.64776,-2.41348,0.435505,0.645615,-0.0875144,0.722325,-1.2601,0.0280581,0.0641353,0.0704323,6.66359,0.191279,0.138778,8304000,8428
-3.44827,-2.7461,-2.49136,0.534675,0.679803,0.0087589,0.74647,-1.24298,0.0276642,0.0698856,0.0729994,6.66183,0.192462,0.137084,8305000,8430
-3.58541,-2.86934,-2.63324,0.454354,0.862079,0.0796619,1.21607,-1.32534,0.0219417,0.0749891,0.0724177,6.76423,0.19555,0.137293,8306000,8431
-3.46998,-2.67415,-2.43254,0.405026,0.661411,-0.0429796,0.689755,-1.17165,0.0217293,0.0787798,0.0751127,6.78054,0.192089,0.139771,8307000,8432
-3.57145,-2.80231,-2.53712,0.424854,0.811256,0.0382496,0.951642,-1.27979,0.0223923,0.0726589,0.0792674,6.55086,0.194846,0.140639,8308000,8433
-3.84421,-3.10589,-2.87744,0.791002,1.05418,0.28745,1.66316,-1.26897,0.0176367,0.0856522,0.068558,6.66516,0.194189,0.137127,8309000,8434
-3.85631,-3.12234,-2.94016,0.744182,1.14917,0.113047,1.93486,-1.24982,0.0284016,0.0641111,0.0856522,6.65078,0.192767,0.140866,8310000,8435
-3.76185,-3.03096,-2.77353,0.601316,1.05433,0.116945,1.55245,-1.2451,0.0240983,0.0673167,0.0672145,6.70331,0.192378,0.137697,8311000,8436
-3.47941,-2.66967,-2.38449,0.212881,0.714655,-0.121192,0.850507,-1.38136,0.0185158,0.0740583,0.0551214,6.77271,0.192146,0.137706,8312000,8437
-3.34722,-2.61273,-2.39628,0.341063,0.533437,-0.0161324,0.532186,-1.26255,0.0198023,0.0733885,0.0791329,6.62694,0.189444,0.137152,8313000,8438
-3.34104,-2.58686,-2.33793,0.313565,0.580511,-0.0874486,0.547021,-1.30776,0.0222273,0.069143,0.0642903,6.68982,0.189759,0.138631,8314000,8440
-3.41469,-2.58708,-2.33668,0.30892,0.558337,-0.124899,0.707635,-1.51287,0.0272599,0.0728673,0.0758487,6.69578,0.195104,0.139413,8315000,8441
-3.40303,-2.67659,-2.45343,0.312571,0.722439,-0.0950361,0.699827,-1.11207,0.0275736,0.0668398,0.0794389,6.66106,0.191402,0.139065,8316000,8442
-3.44447,-2.61085,-2.35467,0.417683,0.541677,0.0328429,0.384834,-1.28702,0.0234779,0.0747232,0.0640298,6.61819,0.19688,0.139328,8317000,8443
-3.33488,-2.49006,-2.28967,0.148562,0.523438,-0.175505,0.422946,-1.32933,0.023516,0.0783114,0.0677142,6.78872,0.191536,0.140574,8318000,8444
-3.44637,-2.52429,-2.28608,0.201731,0.485715,-0.171213,0.542001,-1.4682,0.0303728,0.0766964,0.0750533,6.69,0.194387,0.136952,8319000,8445
-3.51266,-2.66978,-2.44497,0.418994,0.606506,-0.0663704,0.813513,-1.37184,0.0289063,0.077709,0.079378,6.66265,0.191072,0.138055,8320000,8450
-3.40401,-2.59435,-2.34846,0.353317,0.518543,-0.0373105,0.522631,-1.23047,0.0262332,0.0752142,0.074284,6.59928,0.19375,0.141003,8321000,8451
-3.53976,-2.60588,-2.35426,0.351134,0.535075,-0.119299,0.753614,-1.5039,0.0305559,0.0679903,0.0754367,6.68336,0.19203,0.138577,8322000,8452
-3.52416,-2.66014,-2.42686,0.344163,0.730788,-0.191936,0.776997,-1.24315,0.0236478,0.073914,0.0829356,6.68359,0.19139,0.1399,8323000,8454
-3.46119,-2.56501,-2.30158,0.132717,0.601935,-0.21178,0.600222,-1.3656,0.0311594,0.0759704,0.0807929,6.57988,0.193299,0.137575,8324000,8455
-3.27837,-2.44884,-2.22881,0.150564,0.463198,-0.194549,0.410757,-1.41633,0.0272152,0.0662566,0.0581912,6.79081,0.192318,0.141144,8325000,8456
-3.39405,-2.58359,-2.33388,0.272032,0.563288,-0.152289,0.615345,-1.44239,0.0265875,0.0743156,0.0841417,6.62301,0.193833,0.138742,8326000,8457
-3.38444,-2.625,-2.39395,0.413482,0.570539,-0.0159224,0.63088,-1.31685,0.0230262,0.0755559,0.0573519,6.6388,0.194189,0.138347,8327000,8458
-3.44426,-2.61274,-2.39733,0.331451,0.507863,-0.0841587,0.674628,-1.44068,0.0235491,0.0850379,0.0811987,6.74305,0.19531,0.138885,8328000,8459
-3.54625,-2.87342,-2.65133,0.571474,0.836282,0.0992467,1.133,-1.16594,0.0206574,0.0709774,0.0627143,6.79508,0.193349,0.137356,8329000,8460
-3.64639,-2.88971,-2.6798,0.50098,0.959413,0.0129841,1.27969,-1.23315,0.029728,0.0589283,0.078641,6.62854,0.194912,0.138812,8330000,8462
-3.71547,-3.03391,-2.76452,0.736245,1.00975,0.26213,1.34656,-1.14809,0.0146945,0.076894,0.0484942,6.55058,0.191229,0.136786,8331000,8463
-3.62405,-2.91321,-2.68112,0.650352,0.842105,0.188484,1.13738,-1.18388,0.0210595,0.0620672,0.0666313,6.60187,0.191601,0.137547,8332000,8464
-3.7366,-2.89311,-2.62714,0.58101,0.866259,0.0673285,1.34777,-1.44495,0.0237171,0.0838978,0.06657,6.51585,0.192182,0.138225,8333000,8465
-3.77706,-2.87769,-2.63605,0.58662,0.805665,0.0146622,1.37653,-1.41205,0.0242004,0.083908,0.0633133,6.65717,0.193282,0.138478,8334000,8466
-3.64862,-2.9517,-2.71117,0.601913,0.961515,0.0888332,1.3294,-1.22636,0.0219108,0.0727441,0.0843575,6.69668,0.191652,0.139811,8335000,8467
-3.55835,-2.77607,-2.54519,0.620028,0.676225,0.157579,0.812229,-1.23633,0.0290949,0.0585217,0.0632312,6.74302,0.19315,0.138119,8336000,8468
-3.54313,-2.74842,-2.55776,0.521827,0.780059,-0.079533,0.968748,-1.21889,0.0249757,0.0671691,0.0902096,6.7369,0.192388,0.139499,8337000,8470
-3.70787,-2.87768,-2.63382,0.627959,0.831074,0.0556647,1.21531,-1.22109,0.0266476,0.0697324,0.0762114,6.64218,0.193159,0.135691,8338000,8471
-3.62011,-2.88526,-2.64617,0.538538,0.933878,0.00941954,1.29842,-1.24792,0.028556,0.0621224,0.0734396,6.69268,0.192899,0.138812,8339000,8472
-3.54771,-2.73842,-2.54533,0.553754,0.645349,0.085383,0.865593,-1.29689,0.0178457,0.081604,0.0712794,6.68837,0.19204,0.137842,8340000,8473
-3.53556,-2.83356,-2.59008,0.584217,0.794236,0.0657494,1.01682,-1.22038,0.0282264,0.0578631,0.0749142,6.75901,0.191411,0.138989,8341000,8474
-3.63745,-2.84509,-2.59685,0.528992,0.874895,0.0121629,1.14754,-1.26135,0.0185842,0.0818823,0.0537259,6.62804,0.195917,0.13825,8342000,8475
-3.72359,-2.89004,-2.64374,0.48246,0.864913,-0.0113303,1.42357,-1.44084,0.024976,0.0793948,0.0776361,6.7906,0.191675,0.137155,8343000,8476
-3.7372,-2.84438,-2.64596,0.478279,0.854672,-0.047383,1.42399,-1.32573,0.0305502,0.0635574,0.0732888,6.62014,0.192158,0.137967,8344000,8477
-3.83816,-2.88853,-2.65868,0.561034,0.932677,0.0505634,1.41176,-1.36395,0.0260832,0.0804375,0.0628624,6.60221,0.193495,0.13939,8345000,8479
-3.63149,-2.86418,-2.70289,0.672976,0.87158,0.0444143,0.974631,-0.968581,0.0255985,0.0716054,0.0827729,6.61965,0.191442,0.138066,8346000,8480
-3.70041,-2.77425,-2.56074,0.473541,0.760129,-0.0750588,1.21284,-1.37172,0.0298331,0.0707689,0.0673367,6.54521,0.194167,0.139023,8347000,8481
-3.48242,-2.85654,-2.61699,0.57385,0.782943,0.144376,0.991428,-1.09386,0.0233989,0.0691524,0.069168,6.68567,0.189905,0.137682,8348000,8482
-3.72116,-2.96271,-2.72096,0.601082,0.990341,0.139872,1.28627,-1.25743,0.0252159,0.0818038,0.0829757,6.59742,0.192621,0.139938,8349000,8483
-3.62622,-2.71089,-2.47764,0.411391,0.645737,-0.086505,0.93953,-1.36721,0.0270526,0.0787916,0.0763451,6.62754,0.189669,0.137203,8350000,8484
-3.45542,-2.76779,-2.49761,0.496961,0.696298,0.00477865,0.741439,-1.19483,0.0178478,0.0880528,0.0809433,6.61204,0.192814,0.138203,8351000,8485
-3.37257,-2.68931,-2.46205,0.450448,0.665878,-0.0157445,0.766856,-1.20993,0.0173813,0.0721868,0.0694268,6.66768,0.191398,0.139167,8352000,8487
-3.47472,-2.73449,-2.50987,0.53584,0.714112,0.0349531,0.762506,-1.1049,0.0238328,0.0700286,0.0750514,6.5926,0.192325,0.139511,8353000,8488
-3.30274,-2.6188,-2.39462,0.417228,0.553081,-0.109139,0.611937,-1.24426,0.0215993,0.0693156,0.0850259,6.69627,0.18981,0.137299,8354000,8489
-3.48108,-2.6484,-2.42101,0.366201,0.598375,-0.0541125,0.75565,-1.39808,0.0193322,0.0786078,0.0849438,6.7093,0.192043,0.135167,8355000,8490
-3.37504,-2.54497,-2.31957,0.257598,0.518784,-0.143411,0.526495,-1.2498,0.0284785,0.0715543,0.080906,6.72794,0.192645,0.137177,8356000,8491
-3.40834,-2.59973,-2.40807,0.368746,0.581963,-0.175452,0.764208,-1.3396,0.0241042,0.0899782,0.0764233,6.72048,0.191015,0.138309,8357000,8492
-3.142,-2.50344,-2.30211,0.28591,0.434887,-0.177924,0.495697,-1.27165,0.0253291,0.0560986,0.0755985,6.63083,0.191017,0.140021,8358000,8493
-3.32635,-2.43653,-2.1484,0.0852899,0.439044,-0.328728,0.478642,-1.49865,0.0290853,0.0710221,0.055645,6.71811,0.192482,0.139356,8359000,8494
-3.14718,-2.41879,-2.20885,0.219156,0.398759,-0.209907,0.0583459,-1.10116,0.0290114,0.0598454,0.0831165,6.74884,0.191089,0.139006,8360000,8496
-3.31186,-2.38321,-2.15256,0.00477473,0.375557,-0.340956,0.443532,-1.50882,0.0219033,0.0772446,0.0767868,6.7142,0.192966,0.136547,8361000,8497
-3.43617,-2.6237,-2.39054,0.379687,0.600925,-0.136885,0.729683,-1.34702,0.0259564,0.0753608,0.0758921,6.68927,0.191244,0.139101,8362000,8498
-3.29832,-2.4948,-2.23906,0.248188,0.470164,-0.167213,0.315656,-1.26396,0.0212564,0.0684384,0.0698486,6.6253,0.194799,0.138234,8363000,8499
-3.36612,-2.44084,-2.22582,0.203183,0.422517,-0.146835,0.32017,-1.29016,0.0225361,0.084717,0.068942,6.58576,0.188891,0.138932,8364000,8500
-3.41343,-2.46927,-2.1832,0.0278299,0.547474,-0.330431,0.635788,-1.44954,0.0244813,0.0823494,0.0487702,6.56386,0.193274,0.138177,8365000,8501
-3.33854,-2.50551,-2.28086,0.35949,0.439223,-0.105801,0.345004,-1.26501,0.0246913,0.0700259,0.0647147,6.70576,0.193752,0.139411,8366000,8502
-3.29308,-2.44134,-2.24626,0.185352,0.416682,-0.255388,0.408872,-1.3824,0.0301607,0.0690839,0.0817086,6.69567,0.192598,0.140033,8367000,8504
-3.45034,-2.60516,-2.4001,0.192273,0.630311,-0.245675,1.05056,-1.48933,0.0251109,0.0808991,0.0690553,6.52948,0.194233,0.13873,8368000,8505
-3.57405,-2.76311,-2.55001,0.390197,0.796563,-0.0133131,0.971357,-1.2544,0.0269686,0.0749653,0.0771687,6.77293,0.192919,0.138903,8369000,8506
-3.54061,-2.60822,-2.35089,0.330004,0.57139,-0.191757,0.809458,-1.42653,0.0272643,0.0804734,0.0820866,6.73951,0.191707,0.138614,8370000,8507
-3.31915,-2.51924,-2.27619,0.293819,0.487334,-0.208783,0.481399,-1.28638,0.021603,0.0801289,0.0730675,6.64607,0.195447,0.138319,8371000,8508
-3.43987,-2.47795,-2.23949,0.345881,0.406355,-0.158239,0.280641,-1.31586,0.0275823,0.0744174,0.0611089,6.62328,0.194979,0.138159,8372000,8509
-3.28261,-2.56785,-2.32177,0.337664,0.538803,-0.125124,0.426197,-1.2562,0.0187982,0.0823554,0.052379,6.60218,0.192504,0.137344,8373000,8510
-3.34946,-2.58189,-2.32901,0.330942,0.560086,-0.103938,0.571189,-1.3603,0.0243692,0.0618287,0.0567629,6.69669,0.191702,0.138658,8374000,8512
-3.50934,-2.5799,-2.33353,0.180686,0.637794,-0.256632,0.731586,-1.44891,0.0310081,0.0698805,0.0838294,6.52925,0.194096,0.138844,8375000,8513
-3.49727,-2.69744,-2.44271,0.406979,0.752347,-0.17381,0.996625,-1.38584,0.0226369,0.0865729,0.0577263,6.7288,0.192004,0.138635,8376000,8514
-3.5088,-2.71122,-2.45021,0.303218,0.745352,-0.110882,0.893627,-1.32544,0.0209292,0.078737,0.0727953,6.58901,0.19316,0.13938,8377000,8515
-3.57479,-2.9842,-2.73327,0.727032,0.933496,0.175651,1.2159,-1.10412,0.017957,0.0683028,0.072132,6.57829,0.193819,0.139107,8378000,8516
-3.63068,-3.01223,-2.75792,0.703897,0.957393,0.25975,1.29137,-1.11869,0.0164573,0.0815255,0.0468689,6.7289,0.193881,0.140326,8379000,8517
-3.68563,-2.90966,-2.66767,0.673633,0.857759,0.147697,1.17895,-1.16,0.0242325,0.0707863,0.056441,6.72922,0.195154,0.137677,8380000,8518
-3.54183,-2.7311,-2.50622,0.453159,0.700488,-0.00517671,1.04151,-1.31977,0.0230791,0.0806874,0.0711228,6.66608,0.190873,0.139869,8381000,8520
-3.39045,-2.6196,-2.36999,0.335987,0.578918,-0.0928243,0.67519,-1.33827,0.025289,0.0698683,0.0591522,6.77445,0.191595,0.138386,8382000,8521
-3.28196,-2.5819,-2.36546,0.442357,0.507806,-0.0524452,0.510127,-1.28025,0.0219478,0.0746938,0.0636594,6.58855,0.194448,0.138685,8383000,8522
-3.566,-2.80103,-2.58667,0.531153,0.811183,-0.0370166,1.01247,-1.22659,0.0281093,0.0693014,0.0892299,6.52397,0.19598,0.139783,8384000,8523
-3.40117,-2.73066,-2.49359,0.455312,0.738715,-0.0812482,0.865291,-1.24215,0.0270522,0.0605934,0.0761823,6.72701,0.196704,0.138118,8385000,8524
-3.6946,-2.77124,-2.51726,0.461866,0.676638,-0.0210251,1.20329,-1.51039,0.0296272,0.0658479,0.0838546,6.61352,0.190869,0.139654,8386000,8525
-3.34207,-2.61136,-2.38734,0.202182,0.685015,-0.150565,0.653771,-1.33897,0.0175438,0.0716652,0.0661436,6.745,0.194332,0.136119,8387000,8526
-3.40627,-2.70853,-2.42484,0.450464,0.66872,-0.0192484,0.716021,-1.19889,0.0177935,0.0754343,0.0695531,6.72904,0.195592,0.137239,8388000,8527
-3.53526,-2.82992,-2.60234,0.558835,0.842667,0.0793012,1.05645,-1.11635,0.0187148,0.0649871,0.0420112,6.84923,0.195273,0.13706,8389000,8528
-3.76208,-2.92352,-2.71851,0.581685,0.966448,0.0601908,1.33655,-1.28657,0.0185527,0.0830852,0.0771429,6.6486,0.195781,0.136216,8390000,8530
-3.48607,-2.74461,-2.53717,0.389649,0.801345,-0.0873652,0.938845,-1.16451,0.024036,0.0797626,0.0804537,6.68375,0.19437,0.139882,8391000,8531
-3.61379,-2.70855,-2.45832,0.442404,0.595169,-0.0299224,0.94211,-1.38248,0.0289201,0.0765565,0.0705296,6.75192,0.191138,0.139184,8392000,8532
-3.3906,-2.57224,-2.34628,0.336194,0.559175,-0.16672,0.772264,-1.45437,0.0280565,0.0645728,0.0835018,6.62361,0.192045,0.140167,8393000,8533
-3.4551,-2.80952,-2.54759,0.574986,0.704559,0.11511,0.892306,-1.18676,0.0243229,0.0590152,0.0589116,6.68172,0.193902,0.138012,8394000,8534
-3.45513,-2.65282,-2.43398,0.320271,0.631627,-0.0822242,0.752391,-1.3089,0.0233924,0.0757236,0.0703698,6.58569,0.193922,0.139003,8395000,8535
-3.41617,-2.57476,-2.35185,0.30285,0.551681,-0.184002,0.575283,-1.30128,0.0239118,0.0801065,0.0746685,6.72832,0.194046,0.136204,8396000,8536
-3.38203,-2.50114,-2.24222,0.25705,0.496425,-0.189149,0.509012,-1.38476,0.0155415,0.0874478,0.0503339,6.6582,0.192648,0.137463,8397000,8537
-3.38981,-2.4983,-2.27393,0.185713,0.531814,-0.198403,0.462507,-1.31323,0.0211652,0.0793308,0.05939,6.71549,0.198069,0.13722,8398000,8538
-3.51346,-2.6607,-2.41075,0.305158,0.681106,-0.160652,0.867235,-1.3887,0.0228303,0.0784721,0.0801142,6.61339,0.19396,0.138961,8399000,8540
-3.47036,-2.71681,-2.51254,0.511451,0.656514,0.0429737,0.604164,-1.12465,0.0193763,0.074199,0.0791531,6.60778,0.194853,0.137077,8400000,8541
-3.53017,-2.59473,-2.38687,0.487151,0.570879,-0.0706186,0.532993,-1.16048,0.0294775,0.0696004,0.0727974,6.63411,0.194953,0.136147,8401000,8542
-3.56511,-2.80821,-2.55016,0.448507,0.823964,0.0123987,0.927063,-1.21219,0.0277507,0.0708001,0.0639676,6.69281,0.194649,0.136102,8402000,8543
-3.61538,-2.93313,-2.68233,0.598691,0.928262,0.127291,1.22526,-1.2089,0.0224778,0.0665218,0.0679483,6.74712,0.195605,0.137758,8403000,8544
-3.81317,-3.10139,-2.8472,0.835688,1.03971,0.238753,1.43431,-1.01385,0.034915,0.0518715,0.0866283,6.59368,0.193159,0.139301,8404000,8545
-3.57855,-2.92505,-2.68995,0.736584,0.881556,0.191587,1.06613,-1.07423,0.0226395,0.069604,0.0706224,6.70866,0.195579,0.136396,8405000,8546
-3.7508,-2.94308,-2.63579,0.668058,0.903438,0.10143,1.30168,-1.21609,0.0344275,0.0540997,0.0646679,6.70325,0.195576,0.137768,8406000,8547
-3.6757,-2.96915,-2.71087,0.774112,0.861205,0.194097,1.30235,-1.24782,0.0275729,0.0555224,0.0854231,6.6125,0.193444,0.138433,8407000,8548
-3.74394,-2.95698,-2.72977,0.692293,0.920052,0.0748946,1.50315,-1.30031,0.0305114,0.0597797,0.0663523,6.61579,0.190847,0.137253,8408000,8550
-3.5988,-2.79805,-2.53363,0.501387,0.798301,0.00628212,1.11159,-1.36627,0.0245081,0.0741132,0.0478681,6.72676,0.194381,0.13819,8409000,8551
-3.79347,-2.86518,-2.6306,0.605107,0.831873,0.0897706,1.1582,-1.22998,0.0246281,0.0785751,0.0690157,6.65993,0.192736,0.137957,8410000,8552
-3.66773,-2.82564,-2.58779,0.511735,0.802228,0.0380119,1.17922,-1.38944,0.0229783,0.0710231,0.071174,6.59049,0.194196,0.138233,8411000,8553
-3.63348,-2.76689,-2.55066,0.430591,0.710454,0.0275516,1.10788,-1.50213,0.0204257,0.0803948,0.0652078,6.68222,0.192133,0.138123,8412000,8554
-3.65856,-2.8277,-2.59213,0.444634,0.879206,0.0349624,1.07449,-1.29149,0.0242251,0.071853,0.0558273,6.81404,0.191243,0.137486,8413000,8555
